Avg. Num. Dens. [1/mL], Std. Dev. Num. Dens. [1/mL]
2.154706666666666511e+06,3.783245532960643759e+05
5.739833333333333721e+05,1.549722929644736869e+05
1.309066666666666715e+05,2.785766297927136839e+04
2.974666666666666788e+04,1.562106099682946115e+04
3.073333333333333485e+03,3.220575517926363773e+03
1.633333333333333428e+02,2.550032679529159623e+02
1.870000000000000000e+03,1.883093200030205708e+03
Rows: ECD 1-2; ECD 2-5; ECD 5-10, ECD 10-25; ECD 25-70; ECD ge70; MFD ge70
