Avg. Num. Dens. [1/mL], Std. Dev. Num. Dens. [1/mL]
7.214416666666667152e+04,6.137833968475336587e+04
1.041858333333333212e+04,1.175786078207282117e+04
6.078833333333333258e+02,7.017093283654932065e+02
6.398333333333332718e+01,7.805650439769819116e+01
7.500000000000000000e+00,1.751622624363426795e+01
3.750000000000000000e+00,1.299038105676658006e+01
1.126666666666666572e+01,2.802237201475515604e+01
Rows: ECD 1-2; ECD 2-5; ECD 5-10, ECD 10-25; ECD 25-70; ECD ge70; MFD ge70
