Avg. Num. Dens. [1/mL], Std. Dev. Num. Dens. [1/mL]
2.238000000000000000e+04,6.222539674441618445e+02
2.380000000000000000e+03,1.470782104868018905e+03
6.300000000000000000e+02,4.384062043356594813e+02
1.530000000000000000e+02,1.513208511739211701e+02
2.300000000000000000e+01,3.252691193458118590e+01
0.000000000000000000e+00,0.000000000000000000e+00
2.300000000000000000e+01,3.252691193458118590e+01
Rows: ECD 1-2; ECD 2-5; ECD 5-10, ECD 10-25; ECD 25-70; ECD ge70; MFD ge70
