Avg. Num. Dens. [1/mL], Std. Dev. Num. Dens. [1/mL]
2.053000000000000000e+04,2.927422074112306746e+03
1.027000000000000000e+04,1.555634918610404611e+02
8.800000000000000000e+02,2.828427124746190202e+02
7.600000000000000000e+02,2.545584412271571182e+02
2.970000000000000000e+02,2.305168106668145072e+02
4.500000000000000000e+01,6.363961030678927955e+01
1.130000000000000000e+02,9.475230867899736609e+01
Rows: ECD 1-2; ECD 2-5; ECD 5-10, ECD 10-25; ECD 25-70; ECD ge70; MFD ge70
