Avg. Num. Dens. [1/mL], Std. Dev. Num. Dens. [1/mL]
4.194333333333333576e+04,2.246842198879722491e+04
1.361000000000000000e+04,4.788431893636997302e+03
1.040000000000000000e+03,5.651194563983794978e+02
3.860000000000000000e+02,3.717633655969883080e+02
1.533333333333333393e+01,2.375429785673882677e+01
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
Rows: ECD 1-2; ECD 2-5; ECD 5-10, ECD 10-25; ECD 25-70; ECD ge70; MFD ge70
