Avg. Num. Dens. [1/mL], Std. Dev. Num. Dens. [1/mL]
3.868000000000000000e+04,4.544888117434795276e+04
2.165333333333333212e+04,2.445457067025848664e+04
9.533333333333333712e+02,1.055550409344180252e+03
1.120000000000000000e+02,7.206663583101406800e+01
5.266666666666666430e+01,7.207403600927776210e+01
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
Rows: ECD 1-2; ECD 2-5; ECD 5-10, ECD 10-25; ECD 25-70; ECD ge70; MFD ge70
