Avg. Num. Dens. [1/mL], Std. Dev. Num. Dens. [1/mL]
2.157233333333333430e+05,2.416936049353947601e+04
3.456733333333333139e+05,8.060219815033995837e+04
4.549333333333333576e+04,9.289354480622787378e+03
1.439666666666666606e+04,2.274886077733710408e+03
3.313333333333333485e+03,3.678405451641603463e+02
3.300000000000000000e+02,1.418449858119771534e+02
3.240000000000000000e+03,8.349371233811561979e+02
Rows: ECD 1-2; ECD 2-5; ECD 5-10, ECD 10-25; ECD 25-70; ECD ge70; MFD ge70
