Avg. Num. Dens. [1/mL], Std. Dev. Num. Dens. [1/mL]
2.110520000000000000e+06,1.725915010951747652e+06
8.822000000000000000e+05,6.782832344761504792e+05
1.255500000000000000e+05,1.080756523393286188e+05
1.177500000000000000e+04,9.683876142478131442e+03
2.007500000000000000e+02,1.182391644084141831e+02
2.850000000000000000e+01,4.815154648161809803e+01
1.012500000000000000e+02,1.176917887656447448e+02
Rows: ECD 1-2; ECD 2-5; ECD 5-10, ECD 10-25; ECD 25-70; ECD ge70; MFD ge70
