Hydrodyn. Diameter [nm], Avg. Int. [-], Std. Dev. Int. [-]
4.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.630000000000000226e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.360000000000000320e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.209999999999999964e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.189999999999999725e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.329999999999999627e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.649999999999999689e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.120000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.290000000000000036e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.739999999999999991e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.009999999999999787e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.330000000000000071e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000178e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.120000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.620000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.190000000000000391e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.849999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.610000000000000320e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.530000000000000249e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.720000000000000639e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.009999999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.169999999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.350000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.569999999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.819999999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.439999999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.819999999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.270000000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.779999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.379999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.070000000000000284e+01,2.143333333333333479e-01,3.031131068686333530e-01
5.879999999999999716e+01,9.766666666666666829e-01,8.337602906244829803e-01
6.809999999999999432e+01,2.713333333333333375e+00,8.683445296782966727e-01
7.879999999999999716e+01,5.013333333333332753e+00,3.800292386412161827e-01
9.129999999999999716e+01,7.286666666666666181e+00,7.407353703509030884e-01
1.060000000000000000e+02,9.060000000000000497e+00,1.607917908352288761e+00
1.220000000000000000e+02,1.010999999999999943e+01,2.208211946349353472e+00
1.420000000000000000e+02,1.030333333333333279e+01,2.251522941378913512e+00
1.640000000000000000e+02,9.813333333333332575e+00,1.846389870952382717e+00
1.900000000000000000e+02,8.773333333333333428e+00,1.150227030730117450e+00
2.200000000000000000e+02,7.366666666666667140e+00,7.050453098127017482e-01
2.550000000000000000e+02,5.813333333333333464e+00,1.149560302415183921e+00
2.950000000000000000e+02,4.280000000000000249e+00,1.624869225507086901e+00
3.420000000000000000e+02,2.919999999999999929e+00,1.752959402458216243e+00
3.960000000000000000e+02,1.828999999999999959e+00,1.497961503733212574e+00
4.590000000000000000e+02,1.058333333333333348e+00,9.839913052913064062e-01
5.310000000000000000e+02,5.659999999999999476e-01,4.496428212110882838e-01
6.150000000000000000e+02,3.019999999999999907e-01,2.503371060523522651e-01
7.120000000000000000e+02,2.583333333333333592e-01,3.653385036130495367e-01
8.250000000000000000e+02,3.366666666666666696e-01,4.761185659989419783e-01
9.550000000000000000e+02,4.233333333333333393e-01,5.986837414046102257e-01
1.110000000000000000e+03,4.966666666666666452e-01,7.023927359786371616e-01
1.280000000000000000e+03,5.566666666666666430e-01,7.872455497210228970e-01
1.480000000000000000e+03,5.899999999999999689e-01,8.343860018001261203e-01
1.720000000000000000e+03,5.966666666666666785e-01,8.438140922159467205e-01
1.990000000000000000e+03,5.866666666666666696e-01,8.296719565922157091e-01
2.300000000000000000e+03,5.831333333333332813e-01,7.623338959333297860e-01
2.670000000000000000e+03,6.106666666666666909e-01,6.616551636279698334e-01
3.090000000000000000e+03,6.669999999999999263e-01,5.643208307337236329e-01
3.580000000000000000e+03,8.536666666666666847e-01,3.548430012774037023e-01
4.150000000000000000e+03,1.226666666666666794e+00,1.405544576153867908e-01
4.800000000000000000e+03,1.696333333333333471e+00,7.250196932191259602e-01
5.560000000000000000e+03,2.112000000000000099e+00,1.355623349852999038e+00
6.440000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.460000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.630000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
