Hydrodyn. Diameter [nm], Avg. Int. [-], Std. Dev. Int. [-]
4.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.630000000000000226e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.360000000000000320e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.209999999999999964e-01,9.657777777777779016e-02,1.467849657588934098e-01
7.189999999999999725e-01,3.747777777777778208e-01,3.384621356724420993e-01
8.329999999999999627e-01,7.181111111111111445e-01,5.332304993453569342e-01
9.649999999999999689e-01,8.988888888888888484e-01,6.405803695685211574e-01
1.120000000000000107e+00,7.854444444444443896e-01,5.799327760105976726e-01
1.290000000000000036e+00,4.514444444444445370e-01,3.751536310814280739e-01
1.500000000000000000e+00,1.227666666666666628e-01,1.423012922561765758e-01
1.739999999999999991e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.009999999999999787e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.330000000000000071e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000178e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.120000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.620000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.190000000000000391e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.849999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.610000000000000320e+00,7.777777777777777901e-02,1.538496941662924888e-01
6.500000000000000000e+00,1.026222222222222369e+00,3.711970958272939880e-01
7.530000000000000249e+00,3.437777777777777377e+00,3.139631180667131205e-01
8.720000000000000639e+00,6.908888888888888857e+00,2.729039083814603917e-01
1.009999999999999964e+01,1.055999999999999872e+01,7.383314522173178851e-01
1.169999999999999929e+01,1.342222222222222072e+01,1.137031004930313394e+00
1.350000000000000000e+01,1.476666666666666750e+01,1.233783701554783230e+00
1.569999999999999929e+01,1.428888888888888786e+01,1.027882877509175508e+00
1.819999999999999929e+01,1.217777777777777715e+01,7.656192523089874191e-01
2.100000000000000000e+01,8.968888888888891131e+00,9.129371944376317716e-01
2.439999999999999858e+01,5.497777777777778319e+00,1.219861356218427950e+00
2.819999999999999929e+01,2.586444444444444102e+00,1.205147765131923121e+00
3.270000000000000284e+01,8.054444444444444073e-01,7.987790837843452563e-01
3.779999999999999716e+01,1.479999999999999927e-01,2.784708243245600512e-01
4.379999999999999716e+01,4.022222222222222171e-03,1.137656243509023099e-02
5.070000000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.879999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.809999999999999432e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.879999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.129999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.060000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.220000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.420000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.640000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.900000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.950000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.420000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.960000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.590000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.310000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.150000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.120000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.250000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.550000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.110000000000000000e+03,7.888888888888887993e-03,2.231314731744216129e-02
1.280000000000000000e+03,2.744444444444444492e-02,7.762461109025654837e-02
1.480000000000000000e+03,5.622222222222222204e-02,1.590204583468413368e-01
1.720000000000000000e+03,8.911111111111111316e-02,2.520442837829383054e-01
1.990000000000000000e+03,1.211111111111111138e-01,3.425539517748163454e-01
2.300000000000000000e+03,1.498777777777777764e-01,4.102452214571122857e-01
2.670000000000000000e+03,1.820111111111110958e-01,4.499726175482346435e-01
3.090000000000000000e+03,2.146666666666666723e-01,4.568958062597837100e-01
3.580000000000000000e+03,2.455555555555555547e-01,4.457308881952853907e-01
4.150000000000000000e+03,2.670000000000000151e-01,4.239082710000151022e-01
4.800000000000000000e+03,2.740000000000000213e-01,4.002710192967870451e-01
5.560000000000000000e+03,2.621111111111111280e-01,3.718307394036055591e-01
6.440000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.460000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.630000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
