Hydrodyn. Diameter [nm], Avg. Int. [-], Std. Dev. Int. [-]
4.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.630000000000000226e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.360000000000000320e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.209999999999999964e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.189999999999999725e-01,1.977777777777777607e-02,5.594000313386909146e-02
8.329999999999999627e-01,7.455555555555555547e-02,2.108749556338548881e-01
9.649999999999999689e-01,1.322222222222222132e-01,3.739809198275517721e-01
1.120000000000000107e+00,1.533333333333333215e-01,4.336921591277491106e-01
1.290000000000000036e+00,1.200000000000000094e-01,3.394112549695428305e-01
1.500000000000000000e+00,9.744444444444444464e-02,1.841032989692417965e-01
1.739999999999999991e+00,1.237777777777777921e-01,3.382417865563619452e-01
2.009999999999999787e+00,1.733333333333333393e-01,4.902607016226730452e-01
2.330000000000000071e+00,1.633333333333333304e-01,4.619764303752110779e-01
2.700000000000000178e+00,1.270000000000000018e-01,2.867333255831975847e-01
3.120000000000000107e+00,8.011111111111110517e-02,1.536174501404521942e-01
3.620000000000000107e+00,4.266666666666666524e-02,1.206795573225041274e-01
4.190000000000000391e+00,1.622222222222222121e-02,4.588337335699375213e-02
4.849999999999999645e+00,3.077777777777777478e-04,8.705270150607718116e-04
5.610000000000000320e+00,3.244444444444444242e-02,9.176674671398750427e-02
6.500000000000000000e+00,3.522922222222222288e-01,3.966569976910579443e-01
7.530000000000000249e+00,2.065555555555555589e+00,5.439181129363563905e-01
8.720000000000000639e+00,5.085555555555554719e+00,6.130816713966168452e-01
1.009999999999999964e+01,8.543333333333333002e+00,9.255028663140678624e-01
1.169999999999999929e+01,1.136333333333333506e+01,1.277445367390193320e+00
1.350000000000000000e+01,1.277222222222222214e+01,1.440893070115257801e+00
1.569999999999999929e+01,1.236888888888888971e+01,1.422739489267443869e+00
1.819999999999999929e+01,1.037111111111111228e+01,1.393887006774337189e+00
2.100000000000000000e+01,7.395555555555556104e+00,1.458317989337267750e+00
2.439999999999999858e+01,4.274444444444444713e+00,1.398539802882604155e+00
2.819999999999999929e+01,1.806444444444444297e+00,1.068165000894432337e+00
3.270000000000000284e+01,4.477555555555555178e-01,5.260065802526959766e-01
3.779999999999999716e+01,4.383333333333332832e-02,9.539457240558525675e-02
4.379999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.070000000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.879999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.809999999999999432e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.879999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.129999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.060000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.220000000000000000e+02,5.966666666666666126e-03,1.687628184431893413e-02
1.420000000000000000e+02,8.598888888888887860e-02,1.336275125068390468e-01
1.640000000000000000e+02,3.267777777777778336e-01,4.040469658558074051e-01
1.900000000000000000e+02,7.438888888888889328e-01,7.885216046422917069e-01
2.200000000000000000e+02,1.269555555555555548e+00,1.213696567526122427e+00
2.550000000000000000e+02,1.794333333333333336e+00,1.592729034637649033e+00
2.950000000000000000e+02,2.222777777777777075e+00,1.848024637749289933e+00
3.420000000000000000e+02,2.478111111111111153e+00,1.929273809519728600e+00
3.960000000000000000e+02,2.526444444444444493e+00,1.829600752508657946e+00
4.590000000000000000e+02,2.365111111111111164e+00,1.581526719797075931e+00
5.310000000000000000e+02,2.035555555555555785e+00,1.250627496820083895e+00
6.150000000000000000e+02,1.603333333333333277e+00,9.237844866513930109e-01
7.120000000000000000e+02,1.148888888888888848e+00,6.826003295315226094e-01
8.250000000000000000e+02,7.458888888888889346e-01,5.530699060585870797e-01
9.550000000000000000e+02,4.512555555555555764e-01,4.827055995143096911e-01
1.110000000000000000e+03,2.751777777777777989e-01,4.165134272286170058e-01
1.280000000000000000e+03,1.787111111111111261e-01,3.530129851072350000e-01
1.480000000000000000e+03,1.312111111111111117e-01,2.853427975239000713e-01
1.720000000000000000e+03,1.125555555555555476e-01,2.232781579162393948e-01
1.990000000000000000e+03,1.031544444444444514e-01,1.914947221269273636e-01
2.300000000000000000e+03,1.048444444444444484e-01,1.990439767773896085e-01
2.670000000000000000e+03,1.194444444444444364e-01,2.334757237492731397e-01
3.090000000000000000e+03,1.441444444444444639e-01,2.797313596653884238e-01
3.580000000000000000e+03,1.728888888888888975e-01,3.280353790013254001e-01
4.150000000000000000e+03,1.975555555555555676e-01,3.696434050724836662e-01
4.800000000000000000e+03,2.102222222222221992e-01,3.952781799014117858e-01
5.560000000000000000e+03,2.056666666666666643e-01,3.915995687206795250e-01
6.440000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.460000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.630000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
