Hydrodyn. Diameter [nm], Avg. Int. [-], Std. Dev. Int. [-]
4.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.630000000000000226e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.360000000000000320e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.209999999999999964e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.189999999999999725e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.329999999999999627e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.649999999999999689e-01,9.783333333333332771e-02,2.194982282894835379e-01
1.120000000000000107e+00,2.399999999999999911e-01,5.385319551026351848e-01
1.290000000000000036e+00,2.891666666666666274e-01,6.475268119716913739e-01
1.500000000000000000e+00,2.640833333333332811e-01,4.702943153553481026e-01
1.739999999999999991e+00,2.256666666666666543e-01,5.323614582426324793e-01
2.009999999999999787e+00,1.824999999999999956e-01,6.052840242398603854e-01
2.330000000000000071e+00,1.100000000000000006e-01,3.648287269390939613e-01
2.700000000000000178e+00,2.116666666666666696e-02,7.020189139585596150e-02
3.120000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.620000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.190000000000000391e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.849999999999999645e+00,1.308333333333333223e-03,4.339250767381648034e-03
5.610000000000000320e+00,6.869166666666666476e-02,2.205991744406331501e-01
6.500000000000000000e+00,5.158333333333333659e-01,6.981125545991052617e-01
7.530000000000000249e+00,1.764166666666666439e+00,1.497115272411877251e+00
8.720000000000000639e+00,4.046683333333333188e+00,2.351050900424933143e+00
1.009999999999999964e+01,7.349166666666666181e+00,2.340176127037354892e+00
1.169999999999999929e+01,1.048166666666666735e+01,2.064739020366066047e+00
1.350000000000000000e+01,1.209083333333333421e+01,2.342055572687282705e+00
1.569999999999999929e+01,1.159333333333333371e+01,3.154621829774353348e+00
1.819999999999999929e+01,9.455833333333332646e+00,4.010160965874340455e+00
2.100000000000000000e+01,6.748333333333333961e+00,3.880798528939916725e+00
2.439999999999999858e+01,4.231666666666667354e+00,2.872069037393696789e+00
2.819999999999999929e+01,2.165416666666666767e+00,1.797441999914199062e+00
3.270000000000000284e+01,8.305000000000001270e-01,8.979125328597806766e-01
3.779999999999999716e+01,1.958333333333333037e-01,3.363819340505009303e-01
4.379999999999999716e+01,2.333333333333333440e-02,7.738791177495933649e-02
5.070000000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.879999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.809999999999999432e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.879999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.129999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.060000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.220000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.420000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.640000000000000000e+02,1.729999999999999941e-02,4.539812771469765862e-02
1.900000000000000000e+02,1.917416666666666991e-01,3.911146048119684693e-01
2.200000000000000000e+02,6.849166666666666181e-01,1.067386017203814763e+00
2.550000000000000000e+02,1.650666666666666949e+00,2.081889739849084542e+00
2.950000000000000000e+02,2.792500000000000426e+00,3.435008794263366916e+00
3.420000000000000000e+02,3.719166666666666732e+00,4.609655551725698963e+00
3.960000000000000000e+02,4.114166666666666750e+00,5.064869952811116072e+00
4.590000000000000000e+02,3.912499999999999645e+00,4.678760742262136674e+00
5.310000000000000000e+02,3.193207500000000199e+00,3.607021883579132560e+00
6.150000000000000000e+02,2.229775000000000063e+00,2.329812665618203660e+00
7.120000000000000000e+02,1.303083333333333371e+00,1.301830855521902697e+00
8.250000000000000000e+02,6.498666666666667036e-01,7.193501434551110574e-01
9.550000000000000000e+02,3.240000000000000102e-01,3.950702469181904819e-01
1.110000000000000000e+03,1.800333333333333508e-01,2.403038608835811885e-01
1.280000000000000000e+03,1.282500000000000029e-01,2.153489900138841617e-01
1.480000000000000000e+03,1.212500000000000244e-01,2.549173477162090529e-01
1.720000000000000000e+03,1.322083333333333444e-01,2.946102975636722965e-01
1.990000000000000000e+03,1.449166666666666659e-01,3.244049574049213680e-01
2.300000000000000000e+03,1.547916666666666885e-01,3.431553012323850793e-01
2.670000000000000000e+03,1.612666666666666693e-01,3.508334109263572809e-01
3.090000000000000000e+03,1.705166666666666497e-01,3.477624712197807666e-01
3.580000000000000000e+03,1.860000000000000264e-01,3.380875133255688558e-01
4.150000000000000000e+03,2.057299166666666512e-01,3.358252264622325622e-01
4.800000000000000000e+03,2.653333333333333099e-01,3.351396060682108047e-01
5.560000000000000000e+03,3.968333333333333157e-01,4.573727206071166451e-01
6.440000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.460000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.630000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
