Hydrodyn. Diameter [nm], Avg. Int. [-], Std. Dev. Int. [-]
4.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.630000000000000226e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.360000000000000320e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.209999999999999964e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.189999999999999725e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.329999999999999627e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.649999999999999689e-01,6.011111111111111169e-03,1.700198971652987223e-02
1.120000000000000107e+00,1.211111111111111138e-01,3.425539517748162899e-01
1.290000000000000036e+00,2.133333333333333193e-01,6.033977866125206369e-01
1.500000000000000000e+00,1.888888888888888840e-01,5.342584568965026426e-01
1.739999999999999991e+00,8.011111111111110517e-02,2.265884396602225459e-01
2.009999999999999787e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.330000000000000071e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000178e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.120000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.620000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.190000000000000391e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.849999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.610000000000000320e+00,5.444444444444444114e-02,1.539921434584036464e-01
6.500000000000000000e+00,2.504444444444444695e-01,6.083140839166539804e-01
7.530000000000000249e+00,1.816666666666666430e+00,9.247221805013172702e-01
8.720000000000000639e+00,5.051111111111110219e+00,8.809772912251038202e-01
1.009999999999999964e+01,8.958888888888889568e+00,7.743448046853610434e-01
1.169999999999999929e+01,1.218888888888888999e+01,9.290908871274168312e-01
1.350000000000000000e+01,1.368888888888888822e+01,1.099943881845740767e+00
1.569999999999999929e+01,1.306666666666666821e+01,1.175679472569893358e+00
1.819999999999999929e+01,1.056333333333333435e+01,1.295693722382809998e+00
2.100000000000000000e+01,7.062222222222222179e+00,1.467142178808688469e+00
2.439999999999999858e+01,3.655555555555555447e+00,1.458119878558314486e+00
2.819999999999999929e+01,1.272888888888888737e+00,1.107544575922035257e+00
3.270000000000000284e+01,2.694444444444444309e-01,5.361614829531016202e-01
3.779999999999999716e+01,4.933333333333333320e-02,1.395357381541454111e-01
4.379999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.070000000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.879999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.809999999999999432e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.879999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.129999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.060000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.220000000000000000e+02,3.154444444444444440e-02,6.628971951653021832e-02
1.420000000000000000e+02,1.596666666666666512e-01,3.043294997933069790e-01
1.640000000000000000e+02,4.414444444444444726e-01,6.621680067292609051e-01
1.900000000000000000e+02,8.583333333333335036e-01,1.052631200584727367e+00
2.200000000000000000e+02,1.347866666666666546e+00,1.372695583312062872e+00
2.550000000000000000e+02,1.822222222222221966e+00,1.556954133184245803e+00
2.950000000000000000e+02,2.177766666666666850e+00,1.601563830205409600e+00
3.420000000000000000e+02,2.353522222222222293e+00,1.546755501599524019e+00
3.960000000000000000e+02,2.320000000000000284e+00,1.440115736089753851e+00
4.590000000000000000e+02,2.108333333333333393e+00,1.313842202600195463e+00
5.310000000000000000e+02,1.768444444444444263e+00,1.156543423896407186e+00
6.150000000000000000e+02,1.375777777777777544e+00,9.536452610644154948e-01
7.120000000000000000e+02,9.942222222222222294e-01,7.312366660175042554e-01
8.250000000000000000e+02,6.579999999999999183e-01,5.541008732873264897e-01
9.550000000000000000e+02,4.075555555555555043e-01,4.339493342446305024e-01
1.110000000000000000e+03,2.481111111111111156e-01,3.738402642973018275e-01
1.280000000000000000e+03,1.613211111111111373e-01,3.460880434046433862e-01
1.480000000000000000e+03,1.199111111111111072e-01,3.221305064874739887e-01
1.720000000000000000e+03,1.018666666666666748e-01,2.770569295690368250e-01
1.990000000000000000e+03,9.488888888888888373e-02,2.252146849585693611e-01
2.300000000000000000e+03,9.500000000000000111e-02,1.864427228102209788e-01
2.670000000000000000e+03,1.024444444444444491e-01,1.953311212110867279e-01
3.090000000000000000e+03,1.265666666666666607e-01,2.485692213001798601e-01
3.580000000000000000e+03,1.901333333333333486e-01,3.103199209418134319e-01
4.150000000000000000e+03,3.105666666666666575e-01,3.828881356799195279e-01
4.800000000000000000e+03,4.611777777777777421e-01,4.959782561940432322e-01
5.560000000000000000e+03,5.948888888888889115e-01,6.368729935211127069e-01
6.440000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.460000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.630000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
