Hydrodyn. Diameter [nm], Avg. Int. [-], Std. Dev. Int. [-]
4.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.630000000000000226e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.360000000000000320e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.209999999999999964e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.189999999999999725e-01,2.755555555555555536e-02,7.793888077078389709e-02
8.329999999999999627e-01,1.233333333333333504e-01,3.488393453853634862e-01
9.649999999999999689e-01,2.594444444444444220e-01,5.486267930248133196e-01
1.120000000000000107e+00,3.266666666666666607e-01,6.114282005636021422e-01
1.290000000000000036e+00,2.765555555555555545e-01,6.050706315264379187e-01
1.500000000000000000e+00,1.622222222222222121e-01,4.588337335699375075e-01
1.739999999999999991e+00,6.322222222222222132e-02,1.788194482200646807e-01
2.009999999999999787e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.330000000000000071e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000178e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.120000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.620000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.190000000000000391e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.849999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.610000000000000320e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000000000e+00,6.078888888888889230e-01,4.628533351684345210e-01
7.530000000000000249e+00,2.531111111111110645e+00,9.170901378750370148e-01
8.720000000000000639e+00,5.641111111111111853e+00,1.012647184851493298e+00
1.009999999999999964e+01,9.123333333333331296e+00,7.926467617349415296e-01
1.169999999999999929e+01,1.198888888888888893e+01,4.976487928124154192e-01
1.350000000000000000e+01,1.347777777777777963e+01,4.391349521193220751e-01
1.569999999999999929e+01,1.319999999999999929e+01,7.888106377466155283e-01
1.819999999999999929e+01,1.132333333333333236e+01,1.244061449000365638e+00
2.100000000000000000e+01,8.402222222222221149e+00,1.650358733917351994e+00
2.439999999999999858e+01,5.208888888888889568e+00,1.807499466386547571e+00
2.819999999999999929e+01,2.524666666666666615e+00,1.551553128678200055e+00
3.270000000000000284e+01,8.631111111111110512e-01,9.371550855226619126e-01
3.779999999999999716e+01,1.974444444444444224e-01,3.056574375600935589e-01
4.379999999999999716e+01,1.111111111111111154e-02,3.142696805273544752e-02
5.070000000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.879999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.809999999999999432e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.879999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.129999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.060000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.220000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.420000000000000000e+02,1.888888888888888909e-02,5.342584568965026010e-02
1.640000000000000000e+02,8.322222222222222521e-02,2.353879907149885042e-01
1.900000000000000000e+02,2.026666666666666616e-01,4.997713366019392311e-01
2.200000000000000000e+02,3.924333333333333562e-01,7.527677463866262464e-01
2.550000000000000000e+02,6.431111111111111889e-01,9.187974561523877259e-01
2.950000000000000000e+02,9.054444444444443851e-01,9.773718854505359932e-01
3.420000000000000000e+02,1.120000000000000107e+00,9.690659878918922443e-01
3.960000000000000000e+02,1.253888888888888831e+00,9.787003223600441171e-01
4.590000000000000000e+02,1.292222222222222383e+00,1.037526736231438873e+00
5.310000000000000000e+02,1.250333333333333297e+00,1.090848191902877851e+00
6.150000000000000000e+02,1.146666666666666723e+00,1.060817294982191239e+00
7.120000000000000000e+02,1.001111111111111063e+00,9.386212636325738101e-01
8.250000000000000000e+02,8.025555555555556886e-01,7.828942189240455374e-01
9.550000000000000000e+02,5.894444444444444375e-01,6.182252576009835687e-01
1.110000000000000000e+03,3.926555555555555355e-01,4.593239406662097957e-01
1.280000000000000000e+03,2.360000000000000153e-01,3.156957044018460778e-01
1.480000000000000000e+03,1.269466666666666521e-01,1.974865297234781325e-01
1.720000000000000000e+03,6.261444444444444479e-02,1.097593817919817888e-01
1.990000000000000000e+03,3.975555555555555787e-02,5.620666451411672482e-02
2.300000000000000000e+03,5.011111111111111321e-02,8.112602602596427626e-02
2.670000000000000000e+03,9.624111111111111061e-02,1.460075803545406725e-01
3.090000000000000000e+03,1.756666666666666377e-01,2.262407763620185586e-01
3.580000000000000000e+03,2.747777777777777874e-01,3.270157243170690453e-01
4.150000000000000000e+03,3.752222222222222348e-01,4.395138166903611587e-01
4.800000000000000000e+03,4.868888888888888711e-01,5.233332153809727716e-01
5.560000000000000000e+03,6.176666666666666972e-01,6.004272552848420874e-01
6.440000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.460000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.630000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
