Hydrodyn. Diameter [nm], Avg. Int. [-], Std. Dev. Int. [-]
4.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.630000000000000226e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.360000000000000320e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.209999999999999964e-01,1.373333333333333350e-01,2.572422118462589502e-01
7.189999999999999725e-01,3.851888888888888585e-01,4.903623115036573887e-01
8.329999999999999627e-01,7.261111111111110406e-01,6.601532556820834952e-01
9.649999999999999689e-01,1.020222222222222364e+00,6.260106100942837148e-01
1.120000000000000107e+00,1.032555555555555671e+00,6.021581761761626295e-01
1.290000000000000036e+00,7.447111111111111015e-01,6.287690627893420814e-01
1.500000000000000000e+00,3.675555555555555243e-01,4.850842105841259300e-01
1.739999999999999991e+00,1.111111111111111049e-01,2.231235056318184307e-01
2.009999999999999787e+00,9.922222222222222901e-03,2.806428247109275451e-02
2.330000000000000071e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000178e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.120000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.620000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.190000000000000391e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.849999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.610000000000000320e+00,6.188888888888888738e-03,1.362860100788407247e-02
6.500000000000000000e+00,7.807777777777777928e-01,3.005974708911783866e-01
7.530000000000000249e+00,2.916666666666666963e+00,5.071269838785722461e-01
8.720000000000000639e+00,6.063333333333332575e+00,5.867424193516832531e-01
1.009999999999999964e+01,9.417777777777779136e+00,6.170859435511354407e-01
1.169999999999999929e+01,1.211111111111111072e+01,6.063450510952109740e-01
1.350000000000000000e+01,1.348888888888888893e+01,5.086899174337600193e-01
1.569999999999999929e+01,1.327777777777777857e+01,6.476929618573189495e-01
1.819999999999999929e+01,1.158777777777777906e+01,1.071175655040114139e+00
2.100000000000000000e+01,8.883333333333332860e+00,1.515402403470591297e+00
2.439999999999999858e+01,5.836666666666666892e+00,1.731088289679838077e+00
2.819999999999999929e+01,3.121111111111110503e+00,1.564867367077226179e+00
3.270000000000000284e+01,1.256222222222222129e+00,1.049712212177729143e+00
3.779999999999999716e+01,3.413977777777778000e-01,4.521493893192032321e-01
4.379999999999999716e+01,4.788888888888889056e-02,8.959221747506176947e-02
5.070000000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.879999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.809999999999999432e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.879999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.129999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.060000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.220000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.420000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.640000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.900000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+02,2.388888888888888746e-03,6.756798131338121426e-03
2.950000000000000000e+02,2.666666666666666491e-02,7.542472332656507961e-02
3.420000000000000000e+02,7.200000000000000844e-02,2.036467529817257704e-01
3.960000000000000000e+02,1.358000000000000040e-01,3.592798475963951410e-01
4.590000000000000000e+02,2.107000000000000262e-01,5.039680633620438055e-01
5.310000000000000000e+02,2.886666666666666270e-01,6.142608928170867344e-01
6.150000000000000000e+02,3.549999999999999822e-01,6.691613324818528330e-01
7.120000000000000000e+02,4.021111111111111414e-01,6.767373435083697819e-01
8.250000000000000000e+02,4.226666666666666350e-01,6.486286388305031458e-01
9.550000000000000000e+02,4.255777777777777215e-01,6.046013227790464351e-01
1.110000000000000000e+03,4.204444444444443985e-01,5.610345822399326332e-01
1.280000000000000000e+03,4.101111111111110930e-01,5.324055355844712345e-01
1.480000000000000000e+03,4.000000000000000222e-01,5.273413400150692709e-01
1.720000000000000000e+03,3.860888888888889259e-01,5.311536049946055105e-01
1.990000000000000000e+03,3.692222222222222294e-01,5.353237395939389742e-01
2.300000000000000000e+03,3.435300000000000020e-01,5.298413897678353468e-01
2.670000000000000000e+03,3.112888888888888927e-01,5.087009609331606397e-01
3.090000000000000000e+03,2.862666666666666693e-01,4.682628796354078582e-01
3.580000000000000000e+03,2.710000000000000187e-01,4.105711468998603508e-01
4.150000000000000000e+03,2.666666666666667185e-01,3.655543735205475930e-01
4.800000000000000000e+03,2.666666666666666630e-01,3.527904634639535408e-01
5.560000000000000000e+03,2.600999999999999979e-01,3.615129197015109486e-01
6.440000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.460000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.630000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
