Hydrodyn. Diameter [nm], Avg. Int. [-], Std. Dev. Int. [-]
4.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.630000000000000226e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.360000000000000320e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.209999999999999964e-01,1.688888888888888731e-02,4.776899144015787912e-02
7.189999999999999725e-01,5.844444444444444470e-02,1.653058519573884499e-01
8.329999999999999627e-01,1.100000000000000006e-01,3.111269837220809187e-01
9.649999999999999689e-01,1.477777777777777857e-01,4.179786751013814805e-01
1.120000000000000107e+00,1.555555555555555580e-01,4.399775527382961959e-01
1.290000000000000036e+00,1.266666666666666496e-01,3.582674358011841420e-01
1.500000000000000000e+00,1.554444444444444406e-01,2.911887937065005261e-01
1.739999999999999991e+00,2.243333333333333568e-01,5.612517755477977044e-01
2.009999999999999787e+00,2.566666666666666541e-01,7.259629620181886622e-01
2.330000000000000071e+00,2.099999999999999922e-01,5.939696961966998145e-01
2.700000000000000178e+00,1.017777777777777864e-01,2.878710273630567529e-01
3.120000000000000107e+00,1.488888888888888901e-02,4.211213719066549815e-02
3.620000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.190000000000000391e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.849999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.610000000000000320e+00,5.988888888888888040e-02,1.326151025792265126e-01
6.500000000000000000e+00,5.975555555555556175e-01,5.685826649780840736e-01
7.530000000000000249e+00,1.915900000000000158e+00,1.455966281660853845e+00
8.720000000000000639e+00,4.832222222222222641e+00,1.429310461397987897e+00
1.009999999999999964e+01,8.784444444444444500e+00,5.733936230144004442e-01
1.169999999999999929e+01,1.223333333333333250e+01,1.148912529307605679e+00
1.350000000000000000e+01,1.383333333333333570e+01,1.301281419729542366e+00
1.569999999999999929e+01,1.306666666666666821e+01,7.468452167469357139e-01
1.819999999999999929e+01,1.044888888888888623e+01,2.129587568022630606e+00
2.100000000000000000e+01,7.128888888888890385e+00,3.403114405117904084e+00
2.439999999999999858e+01,4.376666666666666927e+00,3.230166834356668293e+00
2.819999999999999929e+01,2.511111111111111072e+00,1.983422655940676016e+00
3.270000000000000284e+01,1.071000000000000174e+00,9.971880464586405646e-01
3.779999999999999716e+01,2.561444444444444524e-01,3.506569235373677151e-01
4.379999999999999716e+01,1.011111111111111065e-02,2.259121975185366185e-02
5.070000000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.879999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.809999999999999432e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.879999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.129999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.060000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.220000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.420000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.640000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.900000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000000e+02,2.716111111111110810e-01,3.901294669563609707e-01
2.550000000000000000e+02,8.743222222222222229e-01,1.149980679816238194e+00
2.950000000000000000e+02,1.611444444444444457e+00,2.006029528480526292e+00
3.420000000000000000e+02,2.229888888888888587e+00,2.645348640935399231e+00
3.960000000000000000e+02,2.540777777777778024e+00,2.860857749299743791e+00
4.590000000000000000e+02,2.482222222222221664e+00,2.622572010568496204e+00
5.310000000000000000e+02,2.113333333333333730e+00,2.067010724048942372e+00
6.150000000000000000e+02,1.592222222222221983e+00,1.439072060413142840e+00
7.120000000000000000e+02,1.089333333333333487e+00,9.774838447087843551e-01
8.250000000000000000e+02,7.364444444444443461e-01,7.734274527655183862e-01
9.550000000000000000e+02,5.266666666666667274e-01,7.015379929523101188e-01
1.110000000000000000e+03,4.088888888888889683e-01,5.812906032546018009e-01
1.280000000000000000e+03,3.038888888888889306e-01,4.350403415379223149e-01
1.480000000000000000e+03,2.012222222222222190e-01,2.917593291958965329e-01
1.720000000000000000e+03,1.141111111111111215e-01,1.699427645116924346e-01
1.990000000000000000e+03,5.056666666666666948e-02,8.008281824322728559e-02
2.300000000000000000e+03,1.417000000000000030e-02,2.643671857263849012e-02
2.670000000000000000e+03,1.222222222222222199e-03,3.456966485800898325e-03
3.090000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.580000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
4.150000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
4.800000000000000000e+03,2.255555555555555786e-02,6.379674514705296895e-02
5.560000000000000000e+03,1.133333333333333415e-01,3.205550741379015744e-01
6.440000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.460000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.630000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
