Hydrodyn. Diameter [nm], Avg. Int. [-], Std. Dev. Int. [-]
4.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.630000000000000226e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.360000000000000320e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.209999999999999964e-01,1.744444444444444575e-01,4.934033984279465046e-01
7.189999999999999725e-01,2.555555555555555358e-01,7.228202652129150918e-01
8.329999999999999627e-01,2.975555555555555731e-01,6.917184898033320595e-01
9.649999999999999689e-01,4.022222222222222587e-01,7.757545112523646091e-01
1.120000000000000107e+00,4.287777777777777577e-01,1.050997809256388527e+00
1.290000000000000036e+00,3.122222222222222343e-01,8.830978022818660733e-01
1.500000000000000000e+00,3.311111111111111338e-01,6.398514488091825436e-01
1.739999999999999991e+00,3.983333333333333171e-01,1.032994568125978452e+00
2.009999999999999787e+00,4.014333333333333642e-01,8.706040253116734684e-01
2.330000000000000071e+00,3.434444444444444411e-01,5.012936844053507146e-01
2.700000000000000178e+00,3.811111111111110672e-01,7.302730759326259147e-01
3.120000000000000107e+00,5.380000000000000338e-01,9.457544901059447007e-01
3.620000000000000107e+00,7.943333333333333357e-01,1.294875884228119833e+00
4.190000000000000391e+00,9.622222222222222010e-01,1.533338969393828854e+00
4.849999999999999645e+00,8.699999999999999956e-01,1.191049956970739343e+00
5.610000000000000320e+00,5.548888888888888760e-01,6.570507243135705888e-01
6.500000000000000000e+00,2.711111111111110805e-01,5.416168068220361675e-01
7.530000000000000249e+00,1.333333333333333315e-01,3.771236166328252315e-01
8.720000000000000639e+00,4.155555555555555391e-02,1.175368605172305569e-01
1.009999999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.169999999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.350000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.569999999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.819999999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.439999999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.819999999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.270000000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.779999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.379999999999999716e+01,1.020000000000000073e-02,2.884995667241113670e-02
5.070000000000000284e+01,6.022222222222222560e-02,1.703341668458261127e-01
5.879999999999999716e+01,1.500000000000000222e-01,4.242640687119285658e-01
6.809999999999999432e+01,2.925555555555555687e-01,7.583469026055014162e-01
7.879999999999999716e+01,6.694777777777777272e-01,1.180790763079064609e+00
9.129999999999999716e+01,1.444666666666666766e+00,1.919077556188562683e+00
1.060000000000000000e+02,2.550222222222222168e+00,3.032457814226230841e+00
1.220000000000000000e+02,4.515555555555555323e+00,3.682858524784823562e+00
1.420000000000000000e+02,7.411111111111109651e+00,3.443010454188938585e+00
1.640000000000000000e+02,1.066333333333333400e+01,2.490858843406783318e+00
1.900000000000000000e+02,1.323111111111111171e+01,2.430310654328621478e+00
2.200000000000000000e+02,1.421888888888888935e+01,3.583841652145686840e+00
2.550000000000000000e+02,1.331222222222222307e+01,4.386640774436700418e+00
2.950000000000000000e+02,1.068666666666666742e+01,4.221187300064073611e+00
3.420000000000000000e+02,7.174444444444445068e+00,3.278936518348293028e+00
3.960000000000000000e+02,3.774444444444444269e+00,2.061483560239033785e+00
4.590000000000000000e+02,1.392411111111111266e+00,1.140295408552288947e+00
5.310000000000000000e+02,3.506733333333333924e-01,6.622344871049159476e-01
6.150000000000000000e+02,1.343333333333333324e-01,2.795059132747562680e-01
7.120000000000000000e+02,3.055555555555555802e-02,8.642416214502247895e-02
8.250000000000000000e+02,2.099999999999999870e-03,5.939696961966997764e-03
9.550000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.110000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.280000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.480000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.720000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.990000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.300000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.670000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.090000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.580000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
4.150000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
4.800000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
5.560000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.440000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.460000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.630000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
