Hydrodyn. Diameter [nm], Avg. Int. [-], Std. Dev. Int. [-]
4.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.630000000000000226e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.360000000000000320e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.209999999999999964e-01,1.355555555555555403e-01,3.834090102433724279e-01
7.189999999999999725e-01,2.477777777777777635e-01,7.008213875760003209e-01
8.329999999999999627e-01,2.066666666666666652e-01,5.845416057808793253e-01
9.649999999999999689e-01,7.077777777777777279e-02,2.001897864959247819e-01
1.120000000000000107e+00,3.777777777777777818e-02,1.068516913793005063e-01
1.290000000000000036e+00,1.200000000000000094e-01,3.394112549695428305e-01
1.500000000000000000e+00,1.888888888888888840e-01,5.342584568965026426e-01
1.739999999999999991e+00,1.944444444444444475e-01,5.499719409228702727e-01
2.009999999999999787e+00,1.333333333333333315e-01,3.771236166328252870e-01
2.330000000000000071e+00,5.033333333333333409e-02,1.423641652788915635e-01
2.700000000000000178e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.120000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.620000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.190000000000000391e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.849999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.610000000000000320e+00,2.855555555555555625e-02,5.374654740562124361e-02
6.500000000000000000e+00,7.126666666666667815e-01,4.902783789735060682e-01
7.530000000000000249e+00,2.637777777777777555e+00,9.467344785310747302e-01
8.720000000000000639e+00,5.592222222222222427e+00,1.155275607115056280e+00
1.009999999999999964e+01,8.826666666666666217e+00,1.155547008515399598e+00
1.169999999999999929e+01,1.149777777777777743e+01,1.123553665610224739e+00
1.350000000000000000e+01,1.291111111111111143e+01,1.194844894112894185e+00
1.569999999999999929e+01,1.282222222222222285e+01,1.404578052716487502e+00
1.819999999999999929e+01,1.130222222222222150e+01,1.728909597133907017e+00
2.100000000000000000e+01,8.801111111111111995e+00,2.003493861812655652e+00
2.439999999999999858e+01,5.911111111111110539e+00,2.017591768225146964e+00
2.819999999999999929e+01,3.294333333333333336e+00,1.681904079706489474e+00
3.270000000000000284e+01,1.419111111111111212e+00,1.048946290802181380e+00
3.779999999999999716e+01,4.140000000000000346e-01,4.008848546237019916e-01
4.379999999999999716e+01,3.403333333333333210e-02,7.042654171388637585e-02
5.070000000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.879999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.809999999999999432e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.879999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.129999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.060000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.220000000000000000e+02,1.622222222222222121e-02,4.588337335699375907e-02
1.420000000000000000e+02,1.258888888888888835e-01,1.976171632472152884e-01
1.640000000000000000e+02,3.464444444444444993e-01,5.022213126835421981e-01
1.900000000000000000e+02,6.411111111111110761e-01,9.137157890776957947e-01
2.200000000000000000e+02,9.533333333333333659e-01,1.352684573563088799e+00
2.550000000000000000e+02,1.222222222222222321e+00,1.732722826958116524e+00
2.950000000000000000e+02,1.398888888888888848e+00,1.983747544670857010e+00
3.420000000000000000e+02,1.458888888888888680e+00,2.071228537443656315e+00
3.960000000000000000e+02,1.395555555555555438e+00,1.986549834993721175e+00
4.590000000000000000e+02,1.226666666666666572e+00,1.757871187291921711e+00
5.310000000000000000e+02,9.866666666666665808e-01,1.437165420000232396e+00
6.150000000000000000e+02,7.166666666666665630e-01,1.084168908529580699e+00
7.120000000000000000e+02,4.603333333333333166e-01,7.597461564379397458e-01
8.250000000000000000e+02,2.562222222222222401e-01,5.014170536872426531e-01
9.550000000000000000e+02,1.233333333333333226e-01,3.086889840744059810e-01
1.110000000000000000e+03,5.766666666666667163e-02,1.631059641936969673e-01
1.280000000000000000e+03,2.311111111111111005e-02,6.536809354968972641e-02
1.480000000000000000e+03,5.211111111111110805e-03,1.473924801673292401e-02
1.720000000000000000e+03,1.311111111111110984e-03,3.708382230222781462e-03
1.990000000000000000e+03,1.038999999999999993e-02,1.974807219845915729e-02
2.300000000000000000e+03,3.203333333333333033e-02,5.245535668017561187e-02
2.670000000000000000e+03,6.555555555555554748e-02,1.008178898488767544e-01
3.090000000000000000e+03,1.064444444444444388e-01,1.587619539584070316e-01
3.580000000000000000e+03,1.484444444444444622e-01,2.176052037322591670e-01
4.150000000000000000e+03,1.841111111111111420e-01,2.671667995193865996e-01
4.800000000000000000e+03,2.064444444444444582e-01,2.976586826518330953e-01
5.560000000000000000e+03,2.101111111111111096e-01,3.016327584790059468e-01
6.440000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.460000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.630000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
