Hydrodyn. Diameter [nm], Avg. Int. [-], Std. Dev. Int. [-]
4.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.630000000000000226e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.360000000000000320e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.209999999999999964e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.189999999999999725e-01,3.266666666666667024e-02,4.619764303752110779e-02
8.329999999999999627e-01,2.406666666666666676e-01,3.403540640111248905e-01
9.649999999999999689e-01,4.633333333333333193e-01,6.552522838995339383e-01
1.120000000000000107e+00,5.266666666666667274e-01,7.448191428498299738e-01
1.290000000000000036e+00,3.866666666666666585e-01,5.468292441175967022e-01
1.500000000000000000e+00,1.559999999999999998e-01,2.206173157302028509e-01
1.739999999999999991e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.009999999999999787e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.330000000000000071e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000178e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.120000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.620000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.190000000000000391e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.849999999999999645e+00,1.033333333333333326e-01,1.461354014452198313e-01
5.610000000000000320e+00,4.726666666666667349e-01,5.802995395100323250e-01
6.500000000000000000e+00,1.730333333333333501e+00,9.059177053622966547e-01
7.530000000000000249e+00,3.979999999999999982e+00,9.571137166850479661e-01
8.720000000000000639e+00,6.870000000000000107e+00,8.099794236069621789e-01
1.009999999999999964e+01,9.826666666666666217e+00,7.587855794330539139e-01
1.169999999999999929e+01,1.220000000000000107e+01,9.201449161228174578e-01
1.350000000000000000e+01,1.353333333333333321e+01,1.065624490876385444e+00
1.569999999999999929e+01,1.346666666666666856e+01,1.027402333828162817e+00
1.819999999999999929e+01,1.220000000000000107e+01,6.976149845485447587e-01
2.100000000000000000e+01,9.830000000000000071e+00,3.009983388658481473e-01
2.439999999999999858e+01,6.959999999999999964e+00,3.668787265568828615e-01
2.819999999999999929e+01,4.123333333333333961e+00,6.434455860616515865e-01
3.270000000000000284e+01,1.869333333333333513e+00,6.678928723147814495e-01
3.779999999999999716e+01,5.286666666666666181e-01,4.092532494950067434e-01
4.379999999999999716e+01,6.166666666666666824e-02,8.720983634634085768e-02
5.070000000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.879999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.809999999999999432e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.879999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.129999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.060000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.220000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.420000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.640000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.900000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.950000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.420000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.960000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.590000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.310000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.150000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.120000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.250000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.550000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.110000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.280000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.480000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.720000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.990000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.300000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.670000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.090000000000000000e+03,1.063333333333333318e-02,1.503780421323390806e-02
3.580000000000000000e+03,4.400000000000000439e-02,6.222539674441618374e-02
4.150000000000000000e+03,9.633333333333332638e-02,1.362359065086081733e-01
4.800000000000000000e+03,1.536666666666666736e-01,2.173174840846656131e-01
5.560000000000000000e+03,1.993333333333333346e-01,2.818999034330369469e-01
6.440000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.460000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.630000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
