T[°C]	330nm [counts / mm]	S.D.	First derivative	S.D. of first derivative
19.99944	7951.657	29.49062	-117.036	2.55305
20.05342	7945.345	29.44076	-116.8637	2.538512
20.10741	7939.03	29.40303	-116.6916	2.523422
20.1614	7932.711	29.37787	-116.5196	2.507714
20.21539	7926.391	29.36465	-116.3477	2.491338
20.26938	7920.069	29.36251	-116.1761	2.474233
20.32337	7913.748	29.37074	-116.0046	2.456362
20.37736	7907.426	29.38696	-115.8335	2.437677
20.43135	7901.105	29.41004	-115.6626	2.418135
20.48534	7894.786	29.43818	-115.4921	2.397711
20.53933	7888.466	29.46984	-115.3219	2.376375
20.59332	7882.149	29.50381	-115.1521	2.354106
20.64731	7875.833	29.53801	-114.9828	2.330886
20.7013	7869.519	29.57193	-114.8139	2.306709
20.75529	7863.207	29.60519	-114.6456	2.281573
20.80928	7856.895	29.63802	-114.4778	2.255478
20.86327	7850.58	29.67371	-114.3106	2.228445
20.91726	7844.253	29.72407	-114.144	2.200479
20.97124	7837.899	29.81727	-113.9781	2.171625
21.02523	7831.616	29.85426	-113.8128	2.141905
21.07922	7825.355	29.87801	-113.6482	2.111372
21.13321	7819.12	29.88571	-113.4844	2.08008
21.1872	7812.91	29.87232	-113.3212	2.048092
21.24119	7806.717	29.83002	-113.1589	2.015481
21.29518	7800.541	29.74767	-112.9973	1.982331
21.34917	7794.38	29.61833	-112.8364	1.948741
21.40316	7788.232	29.4417	-112.6763	1.914805
21.45715	7782.095	29.21962	-112.517	1.880643
21.51114	7775.971	28.95385	-112.3583	1.846379
21.56513	7769.861	28.64522	-112.2004	1.812142
21.61912	7763.77	28.28633	-112.0431	1.778072
21.67311	7757.704	27.87171	-111.8865	1.744307
21.7271	7751.673	27.40294	-111.7303	1.711011
21.78109	7745.684	26.88889	-111.5747	1.67832
21.83508	7739.733	26.34174	-111.4194	1.646394
21.88906	7733.813	25.77325	-111.2644	1.615382
21.94305	7727.917	25.20019	-111.1095	1.585436
21.99704	7722.036	24.63836	-110.9547	1.556698
22.05103	7716.168	24.10518	-110.7996	1.529296
22.10502	7710.314	23.61794	-110.6443	1.503332
22.15901	7704.479	23.19428	-110.4883	1.478882
22.213	7698.668	22.84848	-110.3315	1.455947
22.26699	7692.882	22.58409	-110.1735	1.434418
22.32098	7687.118	22.39351	-110.0141	1.413967
22.37497	7681.363	22.26896	-109.8529	1.393948
22.42896	7675.605	22.20165	-109.6896	1.373191
22.48295	7669.839	22.18677	-109.524	1.349819
22.53694	7664.064	22.21786	-109.3562	1.321156
22.59093	7658.277	22.2969	-109.1866	1.284117
22.64492	7652.483	22.42881	-109.0532	1.193659
22.69891	7646.68	22.61201	-108.9231	1.100154
22.7529	7640.872	22.8471	-108.7967	1.004136
22.80688	7635.066	23.13834	-108.6744	0.9061689
22.86087	7629.266	23.47716	-108.5566	0.8068883
