T[°C]	330nm [counts / mm]	S.D.
19.99944	7952.418	29.65825
20.05342	7937.805	28.90214
20.10741	7934.917	33.69225
20.1614	7932.26	32.43868
20.21539	7932.305	33.68089
20.26938	7925.064	32.50687
20.32337	7913.883	23.78348
20.37736	7908.33	25.08356
20.43135	7902.16	29.69871
20.48534	7891.249	29.0128
20.53933	7885.064	23.06028
20.59332	7885.847	31.01045
20.64731	7879.057	25.64463
20.7013	7869.596	33.83352
20.75529	7861.742	25.98196
20.80928	7860.457	25.16421
20.86327	7854.314	35.52914
20.91726	7841.184	24.46121
20.97124	7840.122	37.69674
21.02523	7833.918	36.28988
21.07922	7818.109	34.80988
21.13321	7817.35	28.40847
21.1872	7806.726	22.13238
21.24119	7800.901	33.50253
21.29518	7796.742	35.07534
21.34917	7799.717	32.86791
21.40316	7794.154	42.13274
21.45715	7780.104	29.16692
21.51114	7766.262	32.31367
21.56513	7780.577	26.47857
21.61912	7755.606	25.11722
21.67311	7762.638	33.01865
21.7271	7755.496	29.3178
21.78109	7742.813	14.10538
21.83508	7738.441	38.98173
21.88906	7737.603	23.34427
21.94305	7725.127	33.41557
21.99704	7725.996	29.02119
22.05103	7713.648	26.97628
22.10502	7713.319	26.17159
22.15901	7702.664	14.56255
22.213	7699.874	17.21487
22.26699	7683.468	24.81527
22.32098	7680.983	27.93373
22.37497	7678.065	20.1843
22.42896	7674.221	19.33628
22.48295	7666.588	15.71382
22.53694	7669.524	14.38996
22.59093	7661.101	21.83964
22.64492	7657.642	17.40744
22.69891	7645.322	20.96863
22.7529	7640.216	17.39962
22.80688	7635.547	24.02742
22.86087	7630.886	27.30744
22.91486	7626.771	25.66547
22.96885	7619.807	27.47527
23.02284	7615.092	21.61227
23.07683	7608.275	30.69737
23.13082	7602.679	29.24501
23.18481	7597.3	20.02784
23.2388	7585.932	30.47275
23.29279	7577.59	35.43241
23.34678	7571.324	28.98395
23.40077	7566.046	24.46344
23.45476	7565.693	30.92387
23.50875	7557.024	31.04953
23.56274	7550.991	25.41334
23.61673	7550.395	29.62842
23.67072	7542.367	30.71098
23.72471	7535.521	26.12338
23.7787	7527.436	23.58619
23.83269	7522.479	22.6153
23.88667	7518.555	27.1253
23.94066	7516.087	29.29661
23.99465	7512.203	28.63038
24.04864	7501.001	31.29758
24.10263	7496.885	29.37624
24.15662	7489.972	19.00547
24.21061	7485.119	21.79211
24.2646	7476.16	25.98792
24.31859	7470.597	27.37479
24.37258	7465.231	25.80201
24.42657	7460.45	29.76344
24.48056	7453.682	18.48195
24.53455	7449.383	20.68362
24.58854	7446.556	24.15261
24.64253	7442.36	27.94369
24.69652	7444.958	25.06899
24.75051	7425.675	27.44982
24.80449	7425.484	33.3526
24.85848	7414.349	29.66185
24.91247	7405.849	28.30279
24.96646	7402.206	23.752
25.02045	7390.192	29.58818
25.07444	7390.298	33.08935
25.12843	7385.664	26.88054
25.18242	7376.093	37.10535
25.23641	7373.038	31.03697
25.2904	7371.356	33.03392
25.34439	7361.052	27.50326
25.39838	7358.638	31.97
25.45237	7350.367	29.89837
25.50636	7343.501	32.94525
25.56035	7340.322	26.75422
25.61434	7340.316	19.84406
25.66833	7331.595	28.89379
25.72231	7331.449	26.59554
25.7763	7314.585	16.85398
25.83029	7310.261	26.07077
25.88428	7302.584	29.62518
25.93827	7293.211	16.08554
25.99226	7294.729	18.45193
26.04625	7282.418	18.19979
26.10024	7276.96	15.91693
26.15423	7270.072	27.94571
26.20822	7266.911	20.73514
26.26221	7265.766	17.36019
26.3162	7250.641	15.91573
26.37019	7256.27	11.40644
26.42418	7244.357	20.26729
26.47817	7245.251	20.65328
26.53216	7240.493	25.93973
26.58615	7231.825	17.14091
26.64013	7226.663	27.67424
26.69412	7227.566	18.61473
26.74811	7221.503	15.07453
26.8021	7210.536	15.45887
26.85609	7205.656	22.01195
26.91008	7196.019	22.21883
26.96407	7193.004	19.37154
27.01806	7187.627	21.74118
27.07205	7180.768	25.27102
27.12604	7174.707	29.14567
27.18003	7168.716	24.46911
27.23402	7161.343	28.68109
27.28801	7155.354	30.51483
27.342	7151.087	30.37717
27.39599	7143.841	28.18351
27.44998	7140.186	25.35254
27.50397	7135.654	23.02459
27.55795	7133.834	28.58014
27.61194	7127.776	28.03115
27.66593	7116.302	18.41598
