T[°C]	330nm [counts / mm]	S.D.	First derivative	S.D. of first derivative
20.00094	3626.109	31.33296	-52.25897	2.247869
20.05489	3623.246	31.43167	-52.21788	2.186436
20.10884	3620.384	31.5246	-52.1769	2.125616
20.16279	3617.521	31.61119	-52.13603	2.065423
20.21674	3614.658	31.69128	-52.09527	2.005881
20.27069	3611.796	31.76431	-52.05462	1.947001
20.32465	3608.932	31.83004	-52.01409	1.888808
20.3786	3606.068	31.88844	-51.97367	1.831316
20.43255	3603.202	31.94	-51.93338	1.774544
20.4865	3600.334	31.98508	-51.8932	1.718508
20.54045	3597.466	32.02485	-51.85313	1.663226
20.5944	3594.596	32.061	-51.81319	1.60872
20.64835	3591.727	32.0952	-51.77335	1.555002
20.7023	3588.859	32.13088	-51.73362	1.502093
20.75625	3585.993	32.17165	-51.694	1.450005
20.8102	3583.132	32.22184	-51.65447	1.398759
20.86415	3580.277	32.28557	-51.61503	1.34837
20.9181	3577.432	32.36352	-51.57567	1.298854
20.97205	3574.602	32.44292	-51.53638	1.250228
21.026	3571.818	32.43508	-51.49714	1.202509
21.07995	3569.043	32.42104	-51.45794	1.155713
21.1339	3566.274	32.39532	-51.41876	1.109858
21.18785	3563.507	32.34851	-51.37959	1.06496
21.2418	3560.743	32.27413	-51.3404	1.02104
21.29575	3557.98	32.17145	-51.30117	0.9781188
21.3497	3555.217	32.04173	-51.26189	0.9362117
21.40366	3552.458	31.88354	-51.22253	0.8953475
21.45761	3549.707	31.69824	-51.18308	0.8555483
21.51156	3546.97	31.49158	-51.1435	0.8168517
21.56551	3544.256	31.27376	-51.10379	0.7792916
21.61946	3541.574	31.05556	-51.0639	0.7429119
21.67341	3538.923	30.84169	-51.02384	0.7077775
21.72736	3536.289	30.63052	-50.98357	0.6739582
21.78131	3533.654	30.42083	-50.94307	0.6415469
21.83526	3531.008	30.2125	-50.90232	0.6106611
21.88921	3528.346	30.0067	-50.86129	0.5814391
21.94316	3525.67	29.80572	-50.81997	0.5540591
21.99711	3522.984	29.61533	-50.77833	0.5287318
22.05106	3520.295	29.44564	-50.73636	0.5057048
22.10501	3517.61	29.30638	-50.69405	0.485275
22.15896	3514.928	29.199	-50.65139	0.4677629
22.21291	3512.243	29.1184	-50.6084	0.4535003
22.26686	3509.545	29.05682	-50.56511	0.4427787
22.32081	3506.828	29.00497	-50.52156	0.4357883
22.37476	3504.095	28.96015	-50.47783	0.4324988
22.42871	3501.349	28.93063	-50.43408	0.4325313
22.48266	3498.595	28.92493	-50.3905	0.4350064
22.53662	3495.832	28.94693	-50.34741	0.4384543
22.59057	3493.056	28.99942	-50.30519	0.4409575
22.64452	3490.26	29.08578	-50.26747	0.4524566
22.69847	3487.445	29.20454	-50.23179	0.4642799
22.75242	3484.612	29.35223	-50.19828	0.4762992
22.80637	3481.769	29.52018	-50.16703	0.488398
22.86032	3478.927	29.70096	-50.13807	0.5004646
22.91427	3476.102	29.8897	-50.11137	0.5124005
22.96822	3473.305	30.08408	-50.08691	0.524119
23.02217	3470.538	30.2835	-50.06455	0.5355614
23.07612	3467.794	30.4831	-50.04418	0.5466871
23.13007	3465.071	30.67349	-50.02562	0.5574918
23.18402	3462.363	30.8455	-50.00869	0.5679944
23.23797	3459.667	30.99551	-49.99317	0.5782643
23.29192	3456.98	31.12577	-49.97881	0.5883999
23.34587	3454.301	31.23687	-49.96535	0.5985441
23.39982	3451.624	31.32449	-49.9525	0.6088766
23.45377	3448.942	31.38452	-49.93996	0.6195967
23.50772	3446.255	31.41361	-49.9274	0.6309096
23.56167	3443.568	31.41257	-49.91448	0.6430237
23.61563	3440.893	31.38811	-49.90089	0.6561109
23.66958	3438.236	31.35014	-49.88633	0.670314
23.72353	3435.6	31.30568	-49.87055	0.6857167
23.77748	3432.993	31.25865	-49.85333	0.7023483
23.83143	3430.415	31.21127	-49.83448	0.7201992
23.88538	3427.86	31.16104	-49.81382	0.7392018
23.93933	3425.315	31.10368	-49.79121	0.7592282
23.99328	3422.77	31.03439	-49.76653	0.7800997
24.04723	3420.219	30.95482	-49.73967	0.8016295
24.10118	3417.66	30.86996	-49.71059	0.8236086
24.15513	3415.091	30.78291	-49.67928	0.8458348
24.20908	3412.507	30.69282	-49.64577	0.8680941
24.26303	3409.9	30.59503	-49.61013	0.8901863
24.31698	3407.259	30.4819	-49.57249	0.911911
24.37093	3404.585	30.34801	-49.53307	0.9330831
24.42488	3401.88	30.19227	-49.49215	0.9535319
24.47883	3399.153	30.01825	-49.45007	0.9731096
24.53278	3396.413	29.83359	-49.40719	0.9917129
24.58673	3393.673	29.64362	-49.36392	1.009275
24.64068	3390.944	29.4501	-49.32066	1.025755
24.69464	3388.232	29.25515	-49.27779	1.041112
24.74859	3385.537	29.05792	-49.23568	1.055299
24.80254	3382.849	28.85857	-49.19463	1.068254
24.85649	3380.159	28.65778	-49.15493	1.079896
24.91044	3377.461	28.45842	-49.11679	1.09013
24.96439	3374.752	28.26517	-49.08038	1.098867
25.01834	3372.029	28.08117	-49.04581	1.106004
25.07229	3369.292	27.90613	-49.01314	1.111434
25.12624	3366.545	27.73614	-48.9824	1.115011
25.18019	3363.787	27.5694	-48.95357	1.116594
25.23414	3361.023	27.40617	-48.92663	1.116034
25.28809	3358.26	27.24843	-48.90153	1.113215
25.34204	3355.507	27.10003	-48.87821	1.108069
25.39599	3352.772	26.96439	-48.8566	1.100596
25.44994	3350.063	26.84618	-48.8366	1.090865
25.50389	3347.384	26.74541	-48.81811	1.079012
25.55784	3344.741	26.65994	-48.80098	1.065204
25.61179	3342.129	26.59176	-48.78509	1.04963
25.66574	3339.544	26.54545	-48.77026	1.032478
