T[°C]	Scattering [mAU]	S.D.	First derivative	S.D. of first derivative
20.00094	93.64185	0.5269631	-0.09749284	0.255506
20.05489	93.63177	0.5403354	-0.09609018	0.2483487
20.10884	93.6216	0.5542378	-0.09471577	0.2412377
20.16279	93.61135	0.5685704	-0.09337028	0.2341747
20.21674	93.60106	0.5832325	-0.09205419	0.2271616
20.27069	93.59075	0.5981642	-0.09076796	0.2202001
20.32465	93.58044	0.6133105	-0.08951192	0.2132924
20.3786	93.57014	0.6286258	-0.08828626	0.2064404
20.43255	93.55985	0.6440685	-0.08709109	0.1996463
20.4865	93.54955	0.6596631	-0.08592636	0.1929123
20.54045	93.53924	0.6754606	-0.0847919	0.1862407
20.5944	93.52888	0.691556	-0.08368739	0.1796339
20.64835	93.51839	0.708145	-0.08261235	0.1730941
20.7023	93.50764	0.7255495	-0.08156615	0.1666238
20.75625	93.4963	0.7441302	-0.08054798	0.1602255
20.8102	93.48628	0.7588965	-0.07955682	0.1539015
20.86415	93.47744	0.7721176	-0.07859154	0.1476544
20.9181	93.46979	0.783538	-0.07765072	0.1414867
20.97205	93.4634	0.7935483	-0.07673275	0.1354007
21.026	93.45808	0.8027894	-0.07583583	0.1293986
21.07995	93.45375	0.8113758	-0.07495787	0.1234827
21.1339	93.45053	0.8190182	-0.07409661	0.1176547
21.18785	93.44839	0.8253605	-0.0732496	0.1119163
21.2418	93.44734	0.8301927	-0.07241428	0.106269
21.29575	93.44728	0.8331658	-0.07158795	0.100714
21.3497	93.44792	0.8343831	-0.07076782	0.0952519
21.40366	93.44914	0.8341147	-0.06995096	0.08988319
21.45761	93.4511	0.8323339	-0.06913432	0.08460769
21.51156	93.45392	0.8285587	-0.06831475	0.07942462
21.56551	93.45771	0.8224079	-0.06748904	0.07433246
21.61946	93.46238	0.8136541	-0.06665397	0.06932886
21.67341	93.4676	0.8025975	-0.0658063	0.06441047
21.72736	93.47296	0.7900535	-0.06494283	0.05957291
21.78131	93.47791	0.7768375	-0.0640604	0.05481048
21.83526	93.4822	0.7634087	-0.06315587	0.05011619
21.88921	93.48584	0.7496567	-0.06222625	0.04548146
21.94316	93.48898	0.7351735	-0.06126871	0.04089616
21.99711	93.49205	0.7196884	-0.06028086	0.03634842
22.05106	93.49516	0.7034174	-0.05926092	0.03182473
22.10501	93.49809	0.6869661	-0.05820799	0.02731021
22.15896	93.5004	0.6711969	-0.05712249	0.02278941
22.21291	93.50146	0.6567492	-0.05600674	0.01824852
22.26686	93.50077	0.6438979	-0.054866	0.01368153
22.32081	93.4981	0.6326789	-0.05371006	0.009113623
22.37476	93.49378	0.6230528	-0.05255572	0.004750085
22.42871	93.48845	0.6147507	-0.05143014	0.002858107
22.48266	93.4827	0.6072764	-0.0503743	0.006508527
22.53662	93.47687	0.5996873	-0.04944427	0.01126598
22.59057	93.47098	0.590948	-0.04870392	0.016205
22.64452	93.46471	0.5806571	-0.04804074	0.01732124
22.69847	93.45779	0.5686389	-0.04740894	0.01837267
22.75242	93.45016	0.5552377	-0.04681129	0.01934086
22.80637	93.44206	0.5413798	-0.0462504	0.02021748
22.86032	93.43396	0.5280667	-0.04572904	0.02100036
22.91427	93.42619	0.5160317	-0.04525025	0.02169057
22.96822	93.41879	0.505947	-0.04481704	0.02229032
23.02217	93.41144	0.4987848	-0.0444319	0.02280152
23.07612	93.40389	0.4953687	-0.04409645	0.02322554
23.13007	93.39606	0.4958926	-0.0438115	0.02356316
23.18402	93.38815	0.5001829	-0.04357694	0.02381413
23.23797	93.38051	0.5079995	-0.04339161	0.02397729
23.29192	93.37368	0.518931	-0.04325322	0.02405034
23.34587	93.3681	0.5323929	-0.04315811	0.02403028
23.39982	93.36387	0.5482399	-0.04310138	0.02391444
23.45377	93.36075	0.5664998	-0.04307709	0.02370184
23.50772	93.35827	0.5872394	-0.04307867	0.02339475
23.56167	93.35587	0.6104437	-0.04309968	0.0229993
23.61563	93.35307	0.6356056	-0.04313427	0.02252515
23.66958	93.34971	0.6620085	-0.04317806	0.02198509
23.72353	93.34596	0.688894	-0.043228	0.02139438
23.77748	93.34209	0.7151794	-0.04328172	0.02077006
23.83143	93.33837	0.7399043	-0.04333714	0.02013112
23.88538	93.33483	0.7620857	-0.04339256	0.01949863
23.93933	93.33146	0.7805853	-0.04344694	0.01889474
23.99328	93.32822	0.7947462	-0.04350033	0.0183406
24.04723	93.32507	0.8041497	-0.04355405	0.01785385
24.10118	93.32219	0.8088368	-0.04361032	0.0174472
24.15513	93.32005	0.8093172	-0.04367186	0.01712784
24.20908	93.31902	0.8064123	-0.04374125	0.01689697
24.26303	93.31932	0.8012973	-0.04382038	0.01674965
24.31698	93.32089	0.794893	-0.04391067	0.01667458
24.37093	93.32325	0.7877502	-0.04401378	0.01665435
24.42488	93.32584	0.7803315	-0.04413233	0.01666639
24.47883	93.32835	0.7731793	-0.04426993	0.01668488
24.53278	93.33055	0.766848	-0.04443088	0.01668376
24.58673	93.3325	0.7615789	-0.04461941	0.01663985
24.64068	93.3345	0.7575054	-0.0448386	0.01653544
24.69464	93.33701	0.7544854	-0.04509028	0.01635956
24.74859	93.34022	0.7519793	-0.04537522	0.01610774
24.80254	93.34388	0.7491287	-0.0456939	0.01578052
24.85649	93.34743	0.7452395	-0.04604717	0.01538264
24.91044	93.35037	0.7400683	-0.04643595	0.01492319
24.96439	93.35234	0.7334097	-0.04686076	0.01441599
25.01834	93.35349	0.7247635	-0.0473214	0.0138797
25.07229	93.35428	0.7135872	-0.0478167	0.01333734
25.12624	93.35506	0.6996814	-0.04834488	0.01281498
25.18019	93.35617	0.6834001	-0.04890419	0.01234048
25.23414	93.35764	0.6653928	-0.0494935	0.01194114
25.28809	93.35905	0.6464353	-0.05011306	0.01164146
25.34204	93.36002	0.627149	-0.05076418	0.01146096
25.39599	93.36003	0.6077881	-0.05144841	0.01141197
25.44994	93.3587	0.5882663	-0.05216709	0.01149884
25.50389	93.35574	0.5685548	-0.05292048	0.01171855
25.55784	93.35113	0.5486749	-0.05370752	0.01206223
25.61179	93.34529	0.5289711	-0.05452608	0.01251622
25.66574	93.33875	0.51038	-0.05537332	0.01306279
25.71969	93.33198	0.4940638	-0.05624569	0.01368153
25.77365	93.32526	0.4806435	-0.05713895	0.01435098
25.8276	93.31865	0.4705214	-0.05804784	0.01505005
25.88155	93.31209	0.4637522	-0.05896597	0.01575964
