T[°C]	Scattering [mAU]	S.D.
20.00037	91.89379	
20.00066	91.74166	
20.0027	91.65107	
20.00842	91.82266	
20.0158	91.56622	
20.02732	91.59048	
20.04091	91.56108	
20.0568	91.3653	
20.07306	91.63249	
20.09434	91.63168	
20.11583	91.63885	
20.13937	91.55979	
20.16363	91.46606	
20.19304	91.29792	
20.22183	91.41466	
20.2542	91.28218	
20.28655	91.62422	
20.3231	91.38036	
20.35841	91.67288	
20.39882	91.45605	
20.43734	91.35375	
20.47979	91.28886	
20.5226	91.14378	
20.56865	91.65581	
20.61187	91.49683	
20.66081	90.88822	
20.70666	91.11601	
20.75738	90.86322	
20.80687	90.90771	
20.86097	91.22771	
20.91109	91.05841	
20.9647	91.35155	
21.01631	91.11855	
21.07076	90.62369	
21.1237	91.145	
21.18056	90.82719	
21.23314	91.30498	
21.28898	91.21575	
21.34083	91.61848	
21.39798	91.76736	
21.45236	91.39997	
21.5106	91.05534	
21.56222	91.33511	
21.61806	90.83523	
21.67044	91.37736	
21.72836	91.31013	
21.78036	91.57221	
21.8374	91.56409	
21.8885	91.33595	
21.94517	91.56181	
21.99944	91.14697	
22.05733	91.37568	
22.11026	91.49804	
22.16534	91.20406	
22.21839	91.66689	
22.27585	91.66864	
22.32776	91.45889	
22.38485	91.43045	
22.43805	91.34293	
22.4954	91.16858	
22.54579	91.48083	
22.60201	91.40207	
22.65546	91.67912	
22.71117	91.65493	
22.76594	91.45867	
22.8232	91.67155	
22.87591	91.34009	
22.93107	91.31051	
22.98467	91.32172	
23.04267	90.81956	
23.09451	91.28002	
23.14962	90.84541	
23.20295	91.34134	
23.26126	91.15227	
23.31469	91.27198	
23.37075	91.27139	
23.42219	91.21783	
23.47908	91.29185	
23.53222	91.17461	
23.58924	91.25101	
23.64135	91.58224	
23.69782	91.46287	
23.7518	91.64595	
23.80849	91.01217	
23.86024	91.2548	
23.9179	90.76624	
23.97001	90.91704	
24.02721	90.75011	
24.07978	90.97762	
24.13609	90.63426	
24.18721	91.17372	
24.24447	90.80836	
24.29853	90.88071	
24.35494	90.98803	
24.40818	90.57608	
24.46473	90.8857	
24.51737	90.86007	
24.5728	91.5178	
24.62493	91.20448	
24.6837	90.85056	
24.73724	90.95739	
24.79347	90.08723	
24.84613	90.7944	
24.90402	90.64278	
24.95563	90.95934	
25.0112	90.655	
25.06332	90.70538	
25.12245	90.5274	
25.17439	91.02554	
25.23224	90.64429	
25.283	91.44901	
25.33994	91.40547	
25.39253	91.33387	
25.45069	91.06291	
25.50254	90.88627	
25.55928	90.99299	
25.612	91.18373	
25.66871	91.4303	
25.72038	91.40489	
25.77712	91.74716	
25.83244	91.38859	
25.8875	91.63139	
25.94093	91.21912	
25.99734	91.00072	
26.04979	90.89694	
26.10629	90.81125	
26.15992	91.20757	
26.21664	90.63794	
26.26919	91.31107	
26.32729	90.9043	
26.37952	91.16747	
26.43717	90.87474	
26.48818	91.00736	
26.54297	90.91873	
26.59949	90.97494	
26.66003	90.9931	
26.71543	91.21082	
26.77169	91.19688	
26.82259	91.26604	
26.88005	91.50664	
26.93295	91.07203	
26.98974	91.07415	
27.04366	90.88706	
27.10063	90.6527	
27.15298	90.84953	
27.20813	90.40873	
27.26057	91.00072	
27.31738	90.61956	
27.37149	91.12002	
27.42782	90.77633	
27.48058	90.81718	
27.53689	90.627	
27.59033	90.82085	
27.64787	90.91534	
27.70169	91.08846	
27.75738	90.1125	
27.80791	90.31155	
27.86501	90.49821	
27.91758	90.29219	
27.97464	90.88379	
28.02833	90.61078	
28.08684	90.66185	
28.1382	90.68478	
28.19438	90.78944	
28.24652	90.75056	
28.30283	90.80542	
28.35427	90.81656	
28.41091	90.41811	
28.46591	91.07583	
28.52499	90.50143	
28.5767	90.88039	
28.63181	90.53639	
28.68464	90.64544	
28.74152	90.57082	
28.79588	91.14717	
28.85286	90.69496	
28.90429	91.20542	
28.96019	91.00034	
29.01243	90.85966	
29.07024	90.83971	
29.12365	90.70107	
29.18066	90.42479	
29.23282	90.77596	
29.28835	90.36325	
29.34045	91.21399	
29.39754	90.50235	
29.45106	90.84186	
29.50871	91.16534	
29.56325	90.80164	
29.61869	90.88637	
29.67032	90.69701	
29.72651	90.54117	
29.77864	90.91185	
29.83551	90.43591	
29.88832	91.23248	
29.94553	91.1629	
29.99746	90.85642	
30.05414	90.9468	
30.10742	90.58163	
30.16467	90.27375	
30.21736	90.46719	
30.27286	90.44912	
30.32518	90.71603	
30.3821	90.62365	
30.43476	90.70505	
30.49264	90.96309	
30.54498	91.01947	
30.60179	91.018	
30.65583	90.7443	
30.71195	90.40083	
30.76384	90.8704	
30.82145	90.72633	
30.87354	90.59743	
30.93043	90.30293	
30.98246	90.49881	
31.03992	90.21838	
31.0926	90.69017	
31.1527	90.63595	
31.20609	90.4933	
31.26328	90.21266	
31.31432	90.42933	
31.37489	90.16129	
31.42756	90.17534	
31.48472	89.84238	
