T[°C]	330nm [counts / mm]	S.D.	First derivative	S.D. of first derivative
19.99899	7848.356	18.19976	-112.7658	6.149986
20.05298	7842.22	17.75502	-112.6555	6.034537
20.10697	7836.086	17.31939	-112.5451	5.918736
20.16097	7829.953	16.89293	-112.4348	5.802578
20.21496	7823.819	16.47634	-112.3246	5.686063
20.26895	7817.687	16.06944	-112.2144	5.569201
20.32294	7811.553	15.67294	-112.1042	5.451997
20.37693	7805.42	15.28733	-111.9941	5.334469
20.43093	7799.288	14.91458	-111.8842	5.21663
20.48492	7793.156	14.5564	-111.7743	5.0985
20.53891	7787.025	14.21518	-111.6646	4.980101
20.5929	7780.897	13.89205	-111.555	4.861463
20.64689	7774.773	13.58864	-111.4455	4.742613
20.70088	7768.656	13.30567	-111.3362	4.62359
20.75488	7762.546	13.04274	-111.2271	4.504428
20.80887	7756.448	12.79919	-111.1182	4.385162
20.86286	7750.365	12.5738	-111.0095	4.265837
20.91685	7744.306	12.36658	-110.901	4.1465
20.97084	7738.267	12.18036	-110.7928	4.027195
21.02483	7732.207	12.27267	-110.6847	3.907978
21.07882	7726.144	12.43087	-110.5769	3.788899
21.13282	7720.086	12.65196	-110.4693	3.670007
21.18681	7714.038	12.93142	-110.362	3.551369
21.2408	7707.999	13.27004	-110.2548	3.433037
21.29479	7701.972	13.66927	-110.1479	3.315063
21.34878	7695.963	14.12622	-110.0412	3.197516
21.40278	7689.981	14.62979	-109.9347	3.080441
21.45677	7684.036	15.16422	-109.8284	2.9639
21.51076	7678.125	15.70936	-109.7222	2.847942
21.56475	7672.243	16.24259	-109.6161	2.73262
21.61874	7666.385	16.74888	-109.5101	2.617977
21.67274	7660.538	17.22234	-109.4042	2.504048
21.72673	7654.691	17.66011	-109.2983	2.390867
21.78072	7648.838	18.05864	-109.1924	2.278459
21.83471	7642.979	18.41074	-109.0865	2.16682
21.8887	7637.118	18.70526	-108.9804	2.055952
21.94269	7631.266	18.93706	-108.8741	1.945826
21.99669	7625.429	19.11175	-108.7675	1.83639
22.05068	7619.613	19.23611	-108.6607	1.727563
22.10467	7613.819	19.32094	-108.5534	1.619225
22.15866	7608.042	19.37494	-108.4455	1.511193
22.21265	7602.285	19.39215	-108.337	1.403219
22.26664	7596.548	19.35425	-108.2277	1.294971
22.32063	7590.831	19.25131	-108.1175	1.186021
22.37463	7585.127	19.09102	-108.0062	1.075809
22.42862	7579.428	18.89065	-107.8936	0.9636496
22.48261	7573.721	18.67183	-107.7796	0.8488443
22.5366	7567.992	18.45912	-107.6642	0.7309067
22.59059	7562.234	18.27771	-107.5477	0.610375
22.64459	7556.44	18.14638	-107.4389	0.5258206
22.69858	7550.609	18.07659	-107.3311	0.4556157
22.75257	7544.744	18.06993	-107.2246	0.405326
22.80656	7538.852	18.1175	-107.1196	0.380455
22.86055	7532.938	18.19941	-107.0162	0.3832737
22.91455	7527.018	18.29176	-106.9146	0.4105082
22.96854	7521.114	18.37157	-106.8151	0.4552639
23.02253	7515.244	18.42799	-106.7178	0.5106074
23.07652	7509.416	18.45151	-106.6228	0.5713381
23.13051	7503.629	18.42938	-106.5304	0.6340013
23.1845	7497.878	18.35509	-106.4407	0.6963824
23.23849	7492.154	18.23063	-106.3536	0.7570791
23.29249	7486.449	18.06355	-106.2693	0.8151913
23.34648	7480.749	17.86745	-106.1876	0.8701653
23.40047	7475.04	17.66232	-106.1085	0.9216515
23.45446	7469.312	17.4617	-106.0318	0.9694399
23.50845	7463.558	17.27166	-105.9575	1.013367
23.56244	7457.788	17.09071	-105.8854	1.053328
23.61644	7452.011	16.9183	-105.8153	1.089263
23.67043	7446.236	16.75326	-105.7469	1.121131
23.72442	7440.48	16.58974	-105.6801	1.148892
23.77841	7434.754	16.42072	-105.6144	1.172506
23.8324	7429.071	16.23711	-105.5498	1.191939
23.8864	7423.432	16.02097	-105.4858	1.207115
23.94039	7417.829	15.7593	-105.4222	1.217951
23.99438	7412.253	15.45377	-105.3587	1.224327
24.04837	7406.692	15.11864	-105.2953	1.22616
24.10236	7401.128	14.77795	-105.2316	1.223394
