T[°C]	Ratio 350nm / 330nm	S.D.
19.99899	0.8674591	0.001134752
20.05298	0.8668454	0.000494926
20.10697	0.8675068	0.001376535
20.16097	0.8671517	0.002197281
20.21496	0.8682644	0.001363998
20.26895	0.8669593	0.0004268981
20.32294	0.8673938	0.0008018168
20.37693	0.8682129	0.001135335
20.43093	0.8687326	0.0008516027
20.48492	0.8673049	0.000943961
20.53891	0.8662817	0.0007313068
20.5929	0.8676921	0.00113951
20.64689	0.8682309	0.001473897
20.70088	0.8672681	0.0006787636
20.75488	0.8672282	0.001142608
20.80887	0.8677588	0.0007734909
20.86286	0.8674296	0.00079906
20.91685	0.8672436	0.001675173
20.97084	0.8670276	0.0003715204
21.02483	0.867636	0.001658112
21.07882	0.8679323	0.0008213361
21.13282	0.8670975	0.0002311679
21.18681	0.867557	0.001538673
21.2408	0.8674375	0.00100392
21.29479	0.8673523	0.001544087
21.34878	0.8668501	0.0005352105
21.40278	0.8674258	0.0009613797
21.45677	0.8670292	0.0001892298
21.51076	0.8671519	0.0008068355
21.56475	0.8678455	0.0005952422
21.61874	0.867907	0.0002253152
21.67274	0.8672044	0.0001649839
21.72673	0.8677077	0.0001238117
21.78072	0.8676441	0.0004792673
21.83471	0.867461	0.0006491242
21.8887	0.8668545	0.00124898
21.94269	0.867659	0.002261669
21.99669	0.8669157	0.001163109
22.05068	0.8671284	0.0006343118
22.10467	0.8674191	0.001408994
22.15866	0.8671377	0.001304378
22.21265	0.8661916	0.0009610524
22.26664	0.8666093	0.0007554573
22.32063	0.8676192	0.000902331
22.37463	0.8673519	0.0006323375
22.42862	0.8675039	0.000838145
22.48261	0.8668321	0.0008881973
22.5366	0.8672059	0.001157533
22.59059	0.8667908	0.001810544
22.64459	0.8668024	0.0006411014
22.69858	0.8669004	0.0009999534
22.75257	0.8679467	0.0005602745
22.80656	0.8674839	0.0001437952
22.86055	0.8672472	0.001562271
22.91455	0.8673825	0.0006547017
22.96854	0.8673632	0.001531714
23.02253	0.867113	0.0008613733
23.07652	0.8666867	0.0005972939
23.13051	0.8664715	0.0007318805
23.1845	0.8660523	0.003050448
23.23849	0.8666148	0.002252812
23.29249	0.8680347	0.000645468
23.34648	0.8674639	0.0003043918
23.40047	0.8665649	0.0004336725
23.45446	0.8668798	0.001431959
23.50845	0.8673146	0.000424686
23.56244	0.8674394	0.0002276926
23.61644	0.8670494	0.001490641
23.67043	0.8660122	0.001618595
23.72442	0.8659439	0.0008670766
23.77841	0.8663194	0.000317104
23.8324	0.8661152	0.0003818235
23.8864	0.8670973	0.0007797473
23.94039	0.8672768	0.0008113236
23.99438	0.867206	0.000616324
24.04837	0.8669065	0.0007217153
24.10236	0.8663829	0.0009637173
24.15635	0.8662667	0.001786982
24.21035	0.8664579	0.001021307
24.26434	0.8668008	0.001240678
24.31833	0.8663427	0.001283081
24.37232	0.8673458	0.0002094419
24.42631	0.8669616	0.0008309467
24.4803	0.8677771	0.0005443901
24.5343	0.8659052	0.0009187305
24.58829	0.8660954	0.0009400937
24.64228	0.8655068	0.0007476219
24.69627	0.8650714	0.0009465389
24.75026	0.8663595	0.0009499852
24.80425	0.8665345	0.0008238869
24.85825	0.8665865	0.0009380567
24.91224	0.8655499	0.00157753
24.96623	0.866463	0.0006320753
25.02022	0.8656874	0.00157707
25.07421	0.8666931	0.0006269917
25.12821	0.8665084	0.0003447667
25.1822	0.865549	0.001129846
25.23619	0.8661946	0.001727699
25.29018	0.8652714	0.0007359375
25.34417	0.8655798	0.000637908
25.39816	0.8666747	0.001031899
25.45216	0.8663664	0.0006706807
25.50615	0.8657035	0.0009783272
25.56014	0.8665007	0.0008904476
25.61413	0.8659355	0.0003180256
25.66812	0.8663654	0.0007812302
25.72211	0.8653566	0.001135232
25.77611	0.8652778	0.001557219
25.8301	0.8656506	0.0002636644
25.88409	0.8653882	0.0006486991
25.93808	0.8653899	0.0007532341
25.99207	0.8653291	0.0005153921
26.04606	0.8655065	0.001032531
26.10006	0.8647985	0.001388389
26.15405	0.8663176	0.001091349
26.20804	0.865737	0.0004497941
26.26203	0.8657769	0.0008569775
26.31602	0.8658683	0.0003516135
26.37002	0.8658125	0.001446501
26.42401	0.8653988	0.001141634
26.478	0.8658997	0.001009849
26.53199	0.8653155	0.00128134
26.58598	0.8646271	0.0002179549
26.63997	0.8653474	0.0002584751
26.69397	0.8651628	0.0009252475
26.74796	0.8649377	0.0005834436
26.80195	0.8654464	0.0009934332
26.85594	0.8649567	0.0007038125
26.90993	0.8656598	0.001649447
26.96392	0.8645281	0.001695894
27.01792	0.865112	0.000545221
27.07191	0.864096	0.0009003886
27.1259	0.8638299	0.0009185777
27.17989	0.8641762	0.0009268992
27.23388	0.865849	4.573538E-05
27.28787	0.8652245	0.001013899
27.34187	0.8648307	0.001444609
27.39586	0.8646119	0.0001888185
27.44985	0.8638241	0.0008131372
27.50384	0.8641638	0.0007293978
27.55783	0.8643212	0.0008150896
27.61183	0.8644156	0.0004262594
27.66582	0.864591	0.0005178134
27.71981	0.8647871	0.0004445185
27.7738	0.8648126	0.0003784749
27.82779	0.8641392	0.0009054205
27.88178	0.8648531	0.001389459
27.93578	0.8641248	0.001397769
27.98977	0.8644601	0.0002796266
28.04376	0.8651781	0.0009138452
28.09775	0.8651798	0.00102989
28.15174	0.8633906	0.0007805401
28.20573	0.8633577	0.0009711517
28.25973	0.8641789	0.001291369
28.31372	0.8637947	0.0006566668
28.36771	0.8632401	0.0008492696
28.4217	0.8633239	0.001499746
28.47569	0.8631844	0.0007149346
28.52968	0.8642851	0.001229737
28.58368	0.8642352	0.001359769
28.63767	0.8635949	0.001087361
28.69166	0.8638527	0.001067838
28.74565	0.863271	0.001156165
28.79964	0.8638918	0.0008774115
28.85364	0.8630903	0.001183748
28.90763	0.8628604	0.000529069
28.96162	0.8630982	0.0007347253
29.01561	0.8634555	0.001453442
29.0696	0.8632272	0.001066596
29.12359	0.8631207	0.000511216
29.17759	0.8630224	0.0009461574
29.23158	0.8635026	0.0004461317
29.28557	0.8630075	0.0006028727
29.33956	0.8631557	0.00020398
29.39355	0.8633649	0.0003697301
29.44754	0.8624141	0.0003420408
29.50154	0.861393	0.0006773855
29.55553	0.8633713	0.001093382
29.60952	0.8633013	0.001144126
29.66351	0.8629729	0.0007867984
29.7175	0.862532	0.001172023
29.77149	0.8626206	0.001282168
29.82549	0.8633535	0.0006466898
29.87948	0.8624848	0.0009180959
29.93347	0.8620287	0.0003013674
29.98746	0.8618481	0.001494038
30.04145	0.862549	0.001356264
30.09545	0.8621233	0.001485714
30.14944	0.8619269	0.001480696
30.20343	0.8609623	0.001364394
30.25742	0.8617797	0.0002497369
30.31141	0.8621635	0.0007122624
30.3654	0.8626692	0.0005270273
30.4194	0.8623893	0.0005067292
30.47339	0.861831	0.0005867794
30.52738	0.8612354	0.001137504
30.58137	0.8613891	0.0008042559
30.63536	0.8625751	0.001999018
30.68935	0.8617978	0.001030317
