T[°C]	350nm [counts / mm]	S.D.
19.99899	6815.117	20.17153
20.05298	6802.468	13.62585
20.10697	6789.113	17.26718
20.16097	6787.569	13.8903
20.21496	6790.065	20.15501
20.26895	6778.707	12.1717
20.32294	6776.931	16.13036
20.37693	6775.076	18.2318
20.43093	6769.748	13.17777
20.48492	6761.791	21.49912
20.53891	6749.61	18.61628
20.5929	6751.654	12.16506
20.64689	6750.912	16.89309
20.70088	6741.041	9.914796
20.75488	6732.912	9.55947
20.80887	6726.985	14.11179
20.86286	6724.605	16.86009
20.91685	6710.651	15.95652
20.97084	6707.736	6.054818
21.02483	6707.934	11.33278
21.07882	6699.489	5.075309
21.13282	6700.482	8.163509
21.18681	6693.009	14.20145
21.2408	6689.321	8.054968
21.29479	6682.456	8.47279
21.34878	6670.303	9.993743
21.40278	6667.702	12.7456
21.45677	6661.506	11.95479
21.51076	6658.993	10.82428
21.56475	6656.875	14.40048
21.61874	6652.679	20.09813
21.67274	6642.018	16.82592
21.72673	6639.237	14.24382
21.78072	6634.152	22.66536
21.83471	6634.479	26.05951
21.8887	6622.413	24.40067
21.94269	6622.646	24.79984
21.99669	6606.528	23.03772
22.05068	6603.065	15.30823
22.10467	6604.431	19.97597
22.15866	6594.663	9.446504
22.21265	6588.536	12.32578
22.26664	6586.896	15.14784
22.32063	6586.879	21.21268
22.37463	6580.131	15.77535
22.42862	6575.426	11.61843
22.48261	6566.002	17.27628
22.5366	6558.373	15.97298
22.59059	6554.484	11.17704
22.64459	6547.894	9.819449
22.69858	6543.444	6.56375
22.75257	6550.69	9.080431
22.80656	6541.606	12.22874
22.86055	6533.342	12.84029
22.91455	6529.924	15.83673
22.96854	6521.25	9.990114
23.02253	6518.672	17.53463
23.07652	6514.797	8.343047
23.13051	6505.826	6.304321
23.1845	6496.721	8.34971
23.23849	6490.659	9.990946
23.29249	6494.074	16.90167
23.34648	6486.413	16.51943
23.40047	6474.688	19.78843
23.45446	6471.273	17.98107
23.50845	6466.513	17.02602
23.56244	6465.578	15.01378
23.61644	6459.706	8.771516
23.67043	6447.345	11.20819
23.72442	6444.811	12.75143
23.77841	6446.67	9.421945
23.8324	6443.086	11.36078
23.8864	6438.566	13.94753
23.94039	6430.075	12.53052
23.99438	6425.001	15.67462
24.04837	6422.654	12.74646
24.10236	6415.426	8.737976
24.15635	6411.149	15.38393
24.21035	6400.489	15.89727
24.26434	6395.882	15.5578
24.31833	6389.041	16.07877
24.37232	6392.416	15.09239
24.42631	6390.619	13.74168
24.4803	6386.748	18.15942
24.5343	6367.023	8.710823
24.58829	6370.214	4.634246
24.64228	6358.484	4.371419
24.69627	6352.962	6.252065
24.75026	6349.946	8.609116
24.80425	6344.081	9.352256
24.85825	6343.586	16.61601
24.91224	6333.972	21.17493
24.96623	6334.237	9.9352
25.02022	6328.116	12.20076
25.07421	6327.609	10.30891
25.12821	6328.376	9.266039
25.1822	6310.966	11.46507
25.23619	6306.039	9.904274
25.29018	6296.329	8.306328
25.34417	6296.28	14.37695
25.39816	6293.782	15.66784
25.45216	6288.066	13.3369
25.50615	6278.02	15.17575
25.56014	6280.388	21.8364
25.61413	6266.541	19.91817
25.66812	6269.542	19.9365
25.72211	6263.128	14.66924
25.77611	6256.767	20.10015
25.8301	6252.173	13.31887
25.88409	6245.122	12.5734
25.93808	6244.748	18.24212
25.99207	6233.162	15.6357
26.04606	6226.556	15.89989
26.10006	6220.943	12.97048
26.15405	6224.654	13.45308
26.20804	6219.299	11.62988
26.26203	6209.881	18.08971
26.31602	6207.53	15.67287
26.37002	6199.5	5.644928
26.42401	6196.146	8.448681
26.478	6193.458	16.73899
26.53199	6185.157	9.438997
26.58598	6178.836	16.30122
26.63997	6178.844	10.54775
26.69397	6172.401	8.894354
26.74796	6169.2	6.511102
26.80195	6163.583	7.58946
26.85594	6158.193	13.14897
26.90993	6151.791	8.98168
26.96392	6144.689	14.93047
27.01792	6137.683	15.86417
27.07191	6130.727	16.52165
27.1259	6124.508	14.85648
27.17989	6120.879	15.34412
27.23388	6125.335	12.06129
27.28787	6116.225	10.39092
27.34187	6108.924	14.83782
27.39586	6103.553	13.0397
27.44985	6100.025	15.87064
27.50384	6095.64	16.27497
27.55783	6090.248	7.794023
27.61183	6086.083	10.89233
27.66582	6080.91	19.21646
27.71981	6076.534	15.94004
27.7738	6072.826	14.37014
27.82779	6063.466	13.0767
27.88178	6063.861	15.56857
27.93578	6056.45	9.47748
27.98977	6048.676	7.536449
28.04376	6049.035	15.19528
28.09775	6046.123	16.69621
28.15174	6031.665	4.698325
28.20573	6032.051	7.698265
28.25973	6023.175	14.30582
28.31372	6019.266	9.593357
28.36771	6014.931	6.939826
28.4217	6007.927	2.842068
28.47569	6006.113	8.917514
28.52968	6003.728	18.50002
28.58368	6001.339	9.431289
28.63767	5988.371	14.09414
28.69166	5985.559	9.626245
28.74565	5984.504	11.10946
28.79964	5977.219	16.78036
28.85364	5972.844	11.18661
28.90763	5969.169	13.48087
28.96162	5963.176	19.74889
29.01561	5958.615	13.654
29.0696	5954.998	17.31341
29.12359	5944.946	15.75056
29.17759	5942.6	18.62882
29.23158	5934.376	14.2422
29.28557	5930.744	15.61184
29.33956	5927.898	10.80274
29.39355	5925.17	11.64814
29.44754	5921.581	11.05603
29.50154	5910.926	4.77107
29.55553	5907.157	10.09139
29.60952	5907.079	7.781139
29.66351	5898.281	14.96897
29.7175	5892.316	13.37341
29.77149	5888.354	13.29135
29.82549	5885.856	18.16204
29.87948	5878.785	18.43625
29.93347	5872.932	13.96137
29.98746	5867.535	16.97779
30.04145	5863.559	13.31145
30.09545	5857.153	17.45777
30.14944	5854.146	13.107
30.20343	5845.978	9.01319
30.25742	5847.603	8.407075
30.31141	5842.944	5.550389
30.3654	5841.167	7.71119
30.4194	5830.412	6.864707
30.47339	5826.884	9.005003
30.52738	5812.823	14.75274
30.58137	5808.967	13.79497
30.63536	5807.152	9.333673
30.68935	5805.945	10.31864
30.74335	5802.028	8.028041
30.79734	5795.268	17.26164
30.85133	5782.614	28.48194
30.90532	5783.993	19.75278
30.95931	5773.39	12.52896
31.0133	5773.448	13.28442
31.0673	5770.478	16.11391
31.12129	5766.147	13.5862
31.17528	5763.195	15.95346
31.22927	5760.004	18.18752
31.28326	5752.086	11.95508
31.33726	5748.917	10.77287
31.39125	5740.6	13.95444
31.44524	5735.471	11.69118
31.49923	5734.044	12.88609
31.55322	5725.542	13.31221
31.60721	5717.785	8.181715
31.66121	5717.247	10.45244
31.7152	5714.744	14.70788
31.76919	5707.695	11.09928
31.82318	5703.931	11.68633
31.87717	5696.949	5.629419
