T[°C]	Scattering [mAU]	S.D.
20.00045	90.27811	
20.0008	90.55611	
20.00502	90.80881	
20.00853	90.89377	
20.01937	90.64291	
20.02657	90.8357	
20.0444	90.26683	
20.05442	90.53912	
20.07917	90.53867	
20.092	90.4274	
20.12145	90.58822	
20.13694	90.66065	
20.17157	90.79504	
20.18977	90.16324	
20.22938	90.40501	
20.25032	90.38388	
20.29624	90.2681	
20.32041	90.54011	
20.36878	90.34808	
20.39434	90.39085	
20.44809	90.32998	
20.47514	90.21902	
20.53416	90.45255	
20.56336	90.58636	
20.625	90.52466	
20.65633	90.78909	
20.72042	90.39229	
20.75241	90.55424	
20.82026	90.68773	
20.85303	90.23843	
20.92344	90.77598	
20.95844	89.90725	
21.03062	90.18601	
21.06607	90.40831	
21.13773	90.08296	
21.17275	90.12276	
21.24632	90.03733	
21.28271	90.15375	
21.3552	89.64983	
21.39108	89.95065	
21.46689	89.85448	
21.50253	90.1796	
21.57701	90.06644	
21.61149	90.57765	
21.68368	90.27727	
21.71944	90.39834	
21.79537	90.42023	
21.83103	89.6013	
21.90398	90.33279	
21.94008	90.35635	
22.01402	90.09303	
22.05037	90.04431	
22.12499	90.34735	
22.16058	89.55253	
22.2327	90.43578	
22.26823	90.19085	
22.34187	90.35045	
22.37775	90.40545	
22.45195	90.59393	
22.48779	90.50037	
22.56136	90.66736	
22.59657	90.72568	
22.67144	90.69791	
22.70708	90.84921	
22.78061	90.42477	
22.81697	90.71569	
22.89138	90.04399	
22.92665	90.53381	
22.99928	90.09727	
23.03547	90.24375	
23.10884	90.05421	
23.14381	90.39634	
23.2158	90.19041	
23.25191	90.4801	
23.32804	90.53581	
23.36427	90.72102	
23.43935	90.93394	
23.47444	90.6242	
23.54697	90.91275	
23.58309	90.84081	
23.656	90.83755	
23.6918	90.77448	
23.76706	90.47759	
23.80288	90.84383	
23.87609	90.65323	
23.91148	90.14931	
23.98548	90.2401	
24.02169	90.2112	
24.09532	90.10806	
24.13054	90.07244	
24.20445	90.08572	
24.2411	90.6757	
24.31546	90.41212	
24.35047	90.68952	
24.4224	90.43795	
24.45858	90.41946	
24.53204	90.8187	
24.56778	90.5411	
24.64332	90.58727	
24.67895	90.48296	
24.75077	90.15123	
24.78734	90.49819	
24.86261	90.42648	
24.89807	89.72018	
24.97116	90.0079	
25.00586	89.88271	
25.0795	89.4203	
25.11638	89.90277	
25.19148	89.49966	
25.22747	90.11146	
25.30068	90.13204	
25.3364	90.39949	
25.40907	90.27899	
25.44442	90.71323	
25.51866	90.42159	
25.55457	90.11252	
25.62781	90.32682	
25.66363	90.32178	
25.73765	90.13129	
25.7732	90.55024	
25.84528	90.29745	
25.88089	90.37995	
25.95654	89.88812	
25.99431	90.06018	
26.06649	89.79844	
26.10243	90.24322	
26.17415	90.33479	
26.20955	90.53065	
26.28432	90.77305	
26.32117	90.48753	
26.39568	90.69456	
26.43039	90.96174	
26.50293	90.48664	
26.53851	90.40708	
26.61295	90.55662	
26.64913	90.97623	
26.72526	90.94225	
26.76091	91.05391	
26.83052	90.66663	
26.86595	90.39939	
26.94208	90.27119	
26.97821	90.52701	
27.05215	90.25429	
27.08782	90.36681	
27.16106	90.4189	
27.19788	90.28553	
27.27052	90.14402	
27.30612	90.30593	
27.38031	90.32581	
27.41616	90.86956	
27.48915	90.46085	
27.52534	90.78356	
27.59808	90.50393	
27.63318	90.92849	
27.70828	90.57145	
27.74386	90.62304	
27.81613	90.11394	
27.85177	90.40599	
27.92694	90.61546	
27.96269	90.36235	
28.03529	90.20746	
28.07237	90.18153	
28.14837	90.18472	
28.1834	89.8587	
28.25452	90.02386	
28.28984	89.89767	
28.36432	90.15819	
28.40028	90.40076	
28.4752	90.24135	
28.51136	90.28858	
28.5847	90.46942	
28.62029	90.30495	
28.69289	89.97459	
28.72803	90.16224	
28.80282	89.88464	
28.83964	90.22884	
28.91263	89.91218	
28.94748	90.47708	
29.02186	90.06796	
29.05867	89.62749	
29.13256	90.06857	
29.1682	89.39573	
29.24134	89.9534	
29.27696	89.73528	
29.34911	90.0704	
29.38569	89.76663	
29.45979	90.46154	
29.49586	90.26479	
29.56859	90.30342	
29.60403	90.59456	
29.67813	90.1233	
29.71458	90.46162	
29.78786	90.67048	
29.82321	90.86649	
29.89803	90.57709	
29.93374	90.42133	
30.00673	90.35552	
30.04251	90.52862	
30.11611	89.82649	
30.1519	90.00797	
30.22452	90.07231	
30.25939	90.03189	
30.33389	89.97079	
30.37226	90.25829	
30.44492	89.97461	
30.48137	90.52055	
30.55407	90.35622	
30.58916	90.73955	
30.66432	90.61039	
30.70059	90.68249	
30.77415	90.57942	
30.80925	90.65742	
30.88351	90.20718	
30.91944	90.52148	
30.99112	90.16579	
31.02796	90.31302	
31.10098	90.47971	
31.13622	90.41918	
31.21156	90.3086	
31.24789	89.92872	
31.32042	90.10165	
31.35678	90.27917	
31.43027	90.30257	
31.46593	90.57898	
31.53854	90.41306	
31.57414	90.52883	
31.64935	90.40477	
31.68562	90.2858	
31.75748	90.45159	
31.79406	90.43331	
31.86767	90.12006	
31.90316	90.51273	
31.9784	89.78257	
32.01402	90.21934	
32.0865	90.53127	
32.12239	89.51859	
32.1954	89.70448	
32.2315	89.84109	
32.30473	89.39201	
32.34133	89.68578	
32.415	89.25748	
32.4502	89.97486	
32.52459	89.83278	
32.55966	89.70753	
32.63445	90.02967	
32.67007	90.00883	
32.74194	89.87852	
32.77779	89.85944	
32.85219	89.92505	
32.88808	90.19695	
32.96346	90.23615	
32.99919	90.03769	
33.07231	90.42414	
33.10766	89.92489	
33.17868	90.14474	
33.21484	89.80138	
33.29088	89.98914	
33.3278	89.75549	
33.39985	90.13509	
33.43589	89.97236	
33.51112	90.03367	
33.54567	90.23383	
33.61734	90.19589	
33.65452	90.27299	
33.72908	90.30313	
33.76419	90.36208	
33.83766	90.57179	
33.87432	90.61473	
33.94779	90.43688	
33.98325	90.78255	
34.05698	90.00392	
34.09275	90.12059	
34.16593	90.00657	
34.2017	90.0004	
34.27504	89.93397	
34.31103	90.01492	
34.38578	89.70447	
34.42088	90.07955	
34.49499	89.7008	
34.52967	90.45602	
34.60306	90.24988	
34.63915	90.20966	
34.71433	90.33626	
34.75049	90.48958	
34.82225	90.41129	
34.85994	90.39562	
34.93213	90.04863	
34.9675	90.50087	
35.04221	90.10476	
35.07851	89.8788	
35.1508	90.33748	
35.18719	89.63815	
35.2592	89.84796	
35.29448	89.75631	
35.37172	89.69593	
35.40729	90.11668	
35.47852	89.82658	
35.51426	89.91398	
35.58873	89.63665	
35.6248	89.32368	
35.69776	89.67437	
35.73352	89.72033	
35.80756	89.61215	
35.84324	90.06718	
35.91705	89.77619	
35.95234	90.14607	
36.02696	89.83838	
36.06388	89.46687	
36.13694	89.71828	
36.17181	89.15144	
36.2457	89.59232	
36.28103	89.23761	
36.35398	89.70778	
36.38993	89.71624	
36.4642	89.80371	
36.5001	90.06614	
36.57359	89.67236	
36.61045	89.7562	
36.68493	90.06855	
36.71934	90.35648	
36.79251	90.43272	
36.8289	90.36274	
36.90231	90.31866	
36.93707	90.56762	
37.0106	89.88463	
37.04716	90.38916	
37.12136	89.86036	
37.15707	89.94351	
37.23018	89.79943	
37.26559	90.09568	
37.33926	89.81724	
37.37556	89.80293	
37.4487	89.62404	
37.4848	89.90134	
37.55971	89.78681	
37.5958	89.86485	
37.6683	90.29536	
37.7056	90.23555	
37.77747	90.25132	
37.81317	90.41182	
37.88789	90.25385	
37.92365	90.51353	
37.99738	90.20969	
38.034	90.48653	
38.10609	89.86678	
38.14116	89.89912	
38.21465	90.20352	
38.25123	89.46767	
38.32479	89.7364	
38.36027	89.6834	
38.43481	89.83807	
38.47088	90.3294	
38.54263	89.75265	
38.58059	89.9033	
38.65241	90.04806	
38.69034	90.01879	
38.76145	90.18819	
38.79666	90.43818	
38.87159	89.88066	
38.90775	90.1644	
38.98212	89.56696	
39.01812	89.77734	
39.09089	89.81075	
39.12733	89.45093	
39.20189	90.20802	
39.23701	89.4958	
39.3107	89.30224	
39.34709	89.54893	
39.42109	89.09251	
39.45641	89.37758	
39.53009	89.17879	
39.56512	89.71342	
39.64038	89.71383	
39.67562	89.74432	
39.74875	89.64886	
39.784	89.62499	
39.85697	89.87235	
39.8927	90.31054	
39.96742	89.94736	
40.00363	89.8092	
40.07824	89.76276	
40.11374	89.93409	
40.18683	90.02338	
40.22177	89.88341	
40.29436	90.01276	
40.33212	89.62491	
40.40603	89.67113	
40.44279	89.70176	
40.51634	89.37968	
40.55227	89.79838	
40.62505	89.45016	
40.661	89.74349	
40.73563	89.8344	
40.77174	89.76175	
40.84406	89.99671	
40.87997	90.32103	
40.95361	89.88161	
40.98997	90.12909	
41.06469	90.00728	
41.10001	89.89716	
41.17111	89.9954	
41.21188	90.10641	
41.28525	90.17454	
41.32327	90.15486	
41.39517	89.93641	
41.4309	90.14359	
41.50586	89.68803	
41.54146	89.88052	
41.61496	89.52165	
41.65044	89.4425	
41.72297	89.29427	
41.75925	89.6371	
41.83473	89.68568	
41.86965	90.1716	
41.94193	89.78934	
41.97786	89.94222	
42.05182	90.00433	
42.08723	89.73491	
42.16265	90.10506	
42.19894	89.8839	
42.27227	89.64075	
42.30762	90.04468	
42.38034	89.25468	
42.41553	89.57653	
42.4892	90.01106	
