T[°C]	350nm [counts / mm]	S.D.
20.00045	2807.841	
20.0008	2810.345	
20.00502	2813.189	
20.00853	2810.749	
20.01937	2813.995	
20.02657	2805.858	
20.0444	2813.255	
20.05442	2810.253	
20.07917	2812.069	
20.092	2808.953	
20.12145	2807.997	
20.13694	2816.363	
20.17157	2810.228	
20.18977	2808.317	
20.22938	2808.855	
20.25032	2802.871	
20.29624	2807.759	
20.32041	2807.034	
20.36878	2801.97	
20.39434	2797.64	
20.44809	2798.359	
20.47514	2794.29	
20.53416	2790.034	
20.56336	2795.471	
20.625	2787.022	
20.65633	2787.843	
20.72042	2792.353	
20.75241	2794.75	
20.82026	2781.549	
20.85303	2780.543	
20.92344	2774.186	
20.95844	2770.099	
21.03062	2773.176	
21.06607	2764.165	
21.13773	2758.208	
21.17275	2763.506	
21.24632	2755.987	
21.28271	2758.145	
21.3552	2757.405	
21.39108	2755.649	
21.46689	2755.654	
21.50253	2755.805	
21.57701	2749.872	
21.61149	2744.006	
21.68368	2740.494	
21.71944	2749.317	
21.79537	2740.407	
21.83103	2744.794	
21.90398	2733.543	
21.94008	2741.395	
22.01402	2740.647	
22.05037	2739.076	
22.12499	2732.146	
22.16058	2730.814	
22.2327	2728.587	
22.26823	2729.59	
22.34187	2724.028	
22.37775	2720.657	
22.45195	2715.157	
22.48779	2723.562	
22.56136	2710.599	
22.59657	2710.407	
22.67144	2707.608	
22.70708	2712.609	
22.78061	2700.668	
22.81697	2705.555	
22.89138	2698.323	
22.92665	2700.832	
22.99928	2694.348	
23.03547	2701.981	
23.10884	2692.219	
23.14381	2695.225	
23.2158	2686.532	
23.25191	2685.81	
23.32804	2684.072	
23.36427	2672.682	
23.43935	2680.015	
23.47444	2676.464	
23.54697	2676.435	
23.58309	2658.349	
23.656	2664.036	
23.6918	2672.494	
23.76706	2668.526	
23.80288	2672.828	
23.87609	2661.685	
23.91148	2657.213	
23.98548	2660.094	
24.02169	2654.9	
24.09532	2655.174	
24.13054	2649.686	
24.20445	2645.866	
24.2411	2646.994	
24.31546	2644.225	
24.35047	2644.343	
24.4224	2639.793	
24.45858	2637.817	
24.53204	2627.924	
24.56778	2624.41	
24.64332	2626.73	
24.67895	2625.302	
24.75077	2623.399	
24.78734	2625.932	
24.86261	2623.874	
24.89807	2620.95	
24.97116	2618.073	
25.00586	2622.857	
25.0795	2612.579	
25.11638	2612.159	
25.19148	2604.701	
25.22747	2610.151	
25.30068	2600.565	
25.3364	2599.345	
25.40907	2602.712	
25.44442	2594.26	
25.51866	2590.235	
25.55457	2592.961	
25.62781	2590.317	
25.66363	2591.915	
25.73765	2590.229	
25.7732	2590.419	
25.84528	2595.893	
25.88089	2579.115	
25.95654	2575.382	
25.99431	2582.896	
26.06649	2572.377	
26.10243	2581.888	
26.17415	2560.057	
26.20955	2576.981	
26.28432	2569.511	
26.32117	2563.534	
26.39568	2567.397	
26.43039	2561.459	
26.50293	2558.023	
26.53851	2560.151	
26.61295	2549.777	
26.64913	2550.784	
26.72526	2546.182	
26.76091	2552.883	
26.83052	2546.073	
26.86595	2550.891	
26.94208	2551.188	
26.97821	2542.106	
27.05215	2530.772	
27.08782	2535.748	
27.16106	2531.912	
27.19788	2527.896	
27.27052	2527.684	
27.30612	2523.785	
27.38031	2530.905	
27.41616	2518.246	
27.48915	2519.891	
27.52534	2520.962	
27.59808	2512.011	
27.63318	2508.474	
27.70828	2514.866	
27.74386	2507.449	
27.81613	2512.26	
27.85177	2503.107	
27.92694	2498.599	
27.96269	2504.728	
28.03529	2495.308	
28.07237	2496.355	
28.14837	2500.95	
28.1834	2495.333	
28.25452	2487.523	
28.28984	2489.112	
28.36432	2484.993	
28.40028	2479.544	
28.4752	2480.22	
28.51136	2480.932	
28.5847	2474.603	
28.62029	2476.056	
28.69289	2478.891	
28.72803	2472.595	
28.80282	2468.32	
28.83964	2469.335	
28.91263	2462.931	
28.94748	2460.017	
29.02186	2459.785	
29.05867	2451.297	
29.13256	2459.463	
29.1682	2451.215	
29.24134	2450.837	
29.27696	2453.67	
29.34911	2453.485	
29.38569	2447.876	
29.45979	2443.423	
29.49586	2435.932	
29.56859	2439.304	
29.60403	2442.444	
29.67813	2435.505	
29.71458	2435.784	
29.78786	2428.9	
29.82321	2435.44	
29.89803	2426.513	
29.93374	2433.197	
30.00673	2433.034	
30.04251	2426.201	
30.11611	2421.144	
30.1519	2419.575	
30.22452	2413.222	
30.25939	2419.965	
30.33389	2416.17	
30.37226	2407.994	
30.44492	2401.309	
30.48137	2408.305	
30.55407	2406.411	
30.58916	2397.572	
30.66432	2398.318	
30.70059	2400.047	
30.77415	2391.671	
30.80925	2395.647	
30.88351	2390.87	
30.91944	2396.89	
30.99112	2387.087	
31.02796	2393.19	
31.10098	2380.883	
31.13622	2382.058	
31.21156	2375.279	
31.24789	2381.4	
31.32042	2374.563	
31.35678	2372.656	
31.43027	2374.875	
31.46593	2368.608	
31.53854	2371.038	
31.57414	2355.667	
31.64935	2362.959	
31.68562	2357.854	
31.75748	2362.056	
31.79406	2355.75	
31.86767	2352.2	
31.90316	2357.248	
31.9784	2349.802	
32.01402	2353.322	
32.0865	2336.346	
32.12239	2345.166	
32.1954	2344.035	
32.2315	2336.044	
32.30473	2334.025	
32.34133	2342.03	
32.415	2337.746	
32.4502	2333.467	
32.52459	2330.06	
32.55966	2327.033	
32.63445	2329.088	
32.67007	2331.698	
32.74194	2327.252	
32.77779	2319.029	
32.85219	2322.628	
32.88808	2318.104	
32.96346	2317.697	
32.99919	2316.924	
33.07231	2308.706	
33.10766	2312.618	
33.17868	2309.633	
33.21484	2301.926	
33.29088	2302.874	
33.3278	2309.062	
33.39985	2296.396	
33.43589	2301.221	
33.51112	2293.514	
33.54567	2288.717	
33.61734	2288.574	
33.65452	2291.104	
