T[°C]	330nm [counts / mm]	S.D.
20.00045	3211.872	
20.0008	3210.946	
20.00502	3214.454	
20.00853	3198.956	
20.01937	3210.596	
20.02657	3214.417	
20.0444	3214.426	
20.05442	3212.448	
20.07917	3214.12	
20.092	3208.49	
20.12145	3204.802	
20.13694	3217.585	
20.17157	3203.245	
20.18977	3197.767	
20.22938	3203.938	
20.25032	3192.323	
20.29624	3195.087	
20.32041	3189.71	
20.36878	3193.323	
20.39434	3188.34	
20.44809	3185.116	
20.47514	3189.579	
20.53416	3187.344	
20.56336	3186.314	
20.625	3181.005	
20.65633	3172.213	
20.72042	3182.709	
20.75241	3177.85	
20.82026	3172.356	
20.85303	3168.945	
20.92344	3162.385	
20.95844	3153.055	
21.03062	3156.449	
21.06607	3155.44	
21.13773	3145.994	
21.17275	3153.878	
21.24632	3153.402	
21.28271	3153.416	
21.3552	3138.768	
21.39108	3149.125	
21.46689	3143.614	
21.50253	3142.142	
21.57701	3139.256	
21.61149	3133.558	
21.68368	3131.811	
21.71944	3132.093	
21.79537	3122.784	
21.83103	3130.468	
21.90398	3126.11	
21.94008	3116.519	
22.01402	3123.677	
22.05037	3116.389	
22.12499	3117.064	
22.16058	3117.449	
22.2327	3111.548	
22.26823	3105.833	
22.34187	3109.003	
22.37775	3098.093	
22.45195	3107.884	
22.48779	3110.247	
22.56136	3097.739	
22.59657	3095.87	
22.67144	3084.525	
22.70708	3087.668	
22.78061	3083.251	
22.81697	3085.639	
22.89138	3084.258	
22.92665	3075.688	
22.99928	3073.357	
23.03547	3078.988	
23.10884	3074.467	
23.14381	3067.803	
23.2158	3061.109	
23.25191	3065.802	
23.32804	3060.649	
23.36427	3058.03	
23.43935	3064.115	
23.47444	3055.992	
23.54697	3053.486	
23.58309	3043.806	
23.656	3040.126	
23.6918	3041.078	
23.76706	3046.808	
23.80288	3042.714	
23.87609	3031.219	
23.91148	3034.22	
23.98548	3033.213	
24.02169	3038.423	
24.09532	3032.62	
24.13054	3028.089	
24.20445	3017.141	
24.2411	3022.963	
24.31546	3014.783	
24.35047	3017.621	
24.4224	3017.253	
24.45858	3019.203	
24.53204	3004.635	
24.56778	3003.466	
24.64332	2993.492	
24.67895	3000.96	
24.75077	3001.137	
24.78734	3001.377	
24.86261	2996.131	
24.89807	2998.312	
24.97116	2989.083	
25.00586	2994.203	
25.0795	2992.276	
25.11638	2994.86	
25.19148	2983.009	
25.22747	2976.384	
25.30068	2972.251	
25.3364	2981.663	
25.40907	2970.498	
25.44442	2964.02	
25.51866	2970.764	
25.55457	2965.489	
25.62781	2969.838	
25.66363	2958.036	
25.73765	2962.874	
25.7732	2961.372	
25.84528	2959.452	
25.88089	2951.388	
25.95654	2947.923	
25.99431	2942.693	
26.06649	2941.796	
26.10243	2946.036	
26.17415	2934.079	
26.20955	2934.134	
26.28432	2932.115	
26.32117	2938.525	
26.39568	2931.433	
26.43039	2924.152	
26.50293	2931.176	
26.53851	2923.443	
26.61295	2918.123	
26.64913	2914.533	
26.72526	2919.533	
