T[°C]	Scattering [mAU]	S.D.
19.99944	95.04312	
19.99959	95.54811	
20.00149	95.39537	
20.00702	95.05162	
20.01503	95.05919	
20.02736	95.16223	
20.04051	94.84235	
20.05656	94.92809	
20.07378	94.80103	
20.09418	94.78896	
20.11507	94.69379	
20.14036	94.8746	
20.16472	94.78752	
20.19252	95.09662	
20.22142	94.91086	
20.25458	95.01788	
20.28614	94.9867	
20.3237	94.9387	
20.35906	95.24384	
20.39947	94.98245	
20.43845	95.31872	
20.4825	94.85596	
20.52264	94.99844	
20.56692	94.97997	
20.61216	94.57462	
20.66257	94.50832	
20.70881	94.84028	
20.76012	94.54957	
20.80779	95.01817	
20.8593	94.78743	
20.90956	94.93874	
20.96559	94.85323	
21.01695	94.82112	
21.07203	94.8677	
21.12423	95.02306	
21.18086	95.07449	
21.23362	95.10117	
21.28938	94.78089	
21.34196	94.87607	
21.39986	94.53897	
21.45412	94.39964	
21.51154	94.77598	
21.56435	94.62113	
21.61986	94.76363	
21.67162	94.52181	
21.72918	93.95873	
21.78139	94.338	
21.83778	94.11705	
21.89125	94.71561	
21.94744	94.3135	
22.00051	94.20624	
22.05831	94.63068	
22.11036	94.19252	
22.16676	94.51839	
22.21805	94.60737	
22.27575	94.59289	
22.32807	95.07801	
22.38487	94.87062	
22.43845	94.77866	
22.49576	94.53838	
22.54868	94.55057	
22.60417	94.59374	
22.65616	94.10774	
22.7131	94.45886	
22.76643	94.19338	
22.82409	94.59613	
22.8756	94.2458	
22.93197	94.70731	
22.98572	94.90505	
23.04338	94.56272	
23.09536	94.97567	
23.15195	94.65697	
23.20359	95.33518	
23.25985	95.0579	
23.31368	95.1154	
23.37023	94.97443	
23.42323	95.13288	
23.48068	94.86111	
23.53414	95.04078	
23.5904	94.53959	
23.64161	94.54012	
23.69846	94.3702	
23.75225	94.1838	
23.80871	94.31042	
23.86028	94.66903	
23.91649	94.57837	
23.96874	94.8522	
24.02706	94.60535	
24.08077	94.99292	
24.13715	94.87477	
24.18912	94.9557	
24.24557	94.73637	
24.29896	94.46366	
24.35558	94.66623	
24.40884	94.85016	
24.46607	94.5534	
24.51872	94.70506	
24.57414	94.79163	
24.62691	94.5077	
24.68474	94.3668	
24.73678	94.37711	
24.7947	94.55817	
24.84743	94.24877	
24.90325	94.35825	
24.95586	94.28043	
25.01274	94.17446	
25.06492	94.15269	
25.1228	94.40221	
25.17651	94.37309	
25.23284	94.622	
25.28406	94.38377	
25.34134	94.41504	
25.39413	94.42357	
25.45158	94.3937	
25.50515	94.47149	
25.56211	94.25429	
25.6137	94.10276	
25.66926	94.29287	
25.72198	94.2513	
25.77929	94.227	
25.83248	94.1078	
25.89025	94.29472	
25.94213	93.85889	
25.99813	94.44153	
26.0511	93.78806	
26.10829	94.31044	
26.16031	94.45409	
26.21732	94.66276	
26.27034	94.52087	
26.32834	94.6535	
26.38105	94.55171	
26.43578	94.57253	
26.49034	94.49228	
26.54647	94.94471	
26.5997	95.01456	
26.65626	95.00217	
26.70804	95.05048	
26.76361	94.63734	
26.81561	94.39685	
26.87386	94.22511	
26.92827	94.60668	
26.98443	94.33137	
27.03576	94.35381	
27.09333	94.45869	
27.14541	94.79794	
27.20212	94.46226	
27.25643	94.94004	
27.31358	94.50578	
27.36435	94.86472	
27.42215	94.73895	
27.47391	94.9398	
27.53135	94.51146	
27.58385	94.8974	
27.6414	94.35192	
27.69395	94.66362	
27.75156	94.43832	
27.8034	94.26775	
27.86053	94.27344	
27.91422	94.32333	
27.97064	94.24438	
28.02257	94.57961	
28.07891	94.61777	
28.13398	94.38556	
28.192	94.19402	
28.24374	94.33672	
28.29844	94.44984	
28.35028	94.25391	
28.40761	94.44862	
28.46095	94.3213	
28.51825	94.52554	
28.57039	95.06793	
28.62631	94.51689	
28.67915	94.69772	
28.73598	94.11433	
28.7889	94.29285	
28.84531	94.15794	
28.89742	93.8451	
28.95477	94.0573	
29.00744	93.95166	
29.06509	93.80053	
29.11832	94.41264	
29.17367	93.88896	
29.22563	94.32421	
29.28312	94.13599	
29.33551	94.28158	
29.39265	94.2768	
29.44555	94.22978	
29.50174	94.05472	
29.55445	93.83777	
29.61197	94.04462	
29.66472	94.12733	
29.72105	94.54633	
29.77271	94.69897	
29.8299	94.31631	
29.88277	94.10009	
29.93944	94.14018	
29.9927	94.07108	
30.04893	94.14304	
30.1013	93.77877	
30.15729	93.93354	
30.21053	94.41245	
30.26766	94.07186	
30.32005	94.22511	
30.3765	94.33075	
30.42906	94.53226	
30.48669	94.23778	
30.53951	94.17275	
30.59621	94.42479	
30.64908	94.61442	
30.70628	94.29386	
30.75901	94.97884	
30.81595	94.26904	
30.86868	94.75713	
30.92543	94.3847	
30.979	94.59682	
31.03448	94.42326	
31.08617	94.18746	
31.14389	94.25028	
31.19674	94.10025	
31.25324	94.09004	
31.3058	94.09609	
31.36223	94.28471	
31.41492	94.39616	
31.47137	94.39336	
31.52405	93.84881	
31.57986	94.26205	
31.63346	94.35228	
31.69116	94.16269	
31.74366	94.55605	
31.80084	94.45493	
31.8536	94.69659	
31.90962	94.46542	
31.96326	94.49946	
32.01933	94.43484	
32.0717	93.69994	
32.12854	93.79607	
32.18177	93.6294	
32.2377	93.85898	
32.29118	94.03798	
32.34739	93.78337	
32.40005	93.97421	
32.45782	93.96163	
32.50982	93.94206	
32.56697	93.99869	
32.61963	93.82176	
32.67566	93.87876	
32.72827	93.92958	
32.78511	93.53391	
32.83841	94.10743	
32.8955	93.89668	
32.94796	93.94579	
33.00546	94.12113	
33.0569	94.06851	
33.11297	93.55913	
33.16587	93.50974	
33.22453	93.36675	
33.27758	93.28916	
33.33413	93.40373	
33.38586	93.97997	
33.44235	93.90649	
33.49584	93.95134	
33.5516	94.07345	
33.60469	94.15657	
33.66179	94.03946	
33.71558	93.78522	
33.77033	94.01749	
33.82183	94.00832	
33.87958	94.25586	
33.93335	94.07838	
33.99189	94.09408	
34.04329	94.21591	
34.09913	94.02061	
34.15063	94.08559	
34.20776	93.85297	
34.2607	93.93691	
34.31879	94.07809	
34.37238	94.07841	
34.42822	94.17852	
34.48046	93.95828	
34.53725	94.11745	
34.58955	94.46888	
34.64685	94.07146	
34.69868	93.99648	
34.75637	94.12164	
34.80908	94.05439	
34.86518	94.17766	
34.91707	94.39388	
34.97446	93.91505	
35.02645	94.49688	
35.08216	93.88514	
35.135	93.88483	
35.19325	93.87249	
35.24638	93.51959	
35.3021	94.04376	
35.35463	93.95568	
35.41238	94.01081	
35.46579	93.60732	
35.52269	93.39838	
35.57499	93.86474	
35.63107	93.75386	
35.68349	93.48022	
35.74059	93.87177	
35.79308	93.95736	
35.84945	94.01366	
35.90313	94.4098	
35.96086	93.79966	
36.01211	94.05687	
36.06855	93.77689	
36.12096	94.03655	
36.17807	93.76028	
36.23177	93.63164	
36.28912	93.39447	
36.34046	92.96116	
36.39644	93.29558	
36.44995	93.98431	
36.50657	93.47475	
36.55981	93.32769	
36.61691	93.40317	
36.66963	93.43094	
36.72571	93.32212	
36.77837	93.08128	
36.83516	93.83997	
36.88789	94.17195	
36.94466	94.14088	
36.99817	94.25549	
37.05341	93.71244	
37.10624	93.86716	
37.1647	93.79995	
37.21841	94.3495	
37.27519	94.38712	
37.32652	94.3967	
37.38263	94.32185	
37.43521	94.01003	
37.49185	93.61336	
37.54468	94.05968	
37.60123	93.40639	
37.65467	93.48197	
37.71269	93.53802	
37.76399	93.79169	
37.82152	93.90129	
37.87448	93.83185	
37.92981	93.85983	
37.98196	93.8858	
38.03922	94.03346	
38.09161	93.67931	
38.14851	94.03632	
38.20131	94.11553	
38.25891	93.90378	
38.3115	94.39138	
38.36783	93.95348	
38.42014	94.21819	
38.47704	93.72397	
38.52988	93.90725	
38.58693	93.60906	
38.63943	93.39637	
38.69658	93.39378	
38.74892	93.58446	
38.80445	93.43719	
38.85723	93.62406	
38.91425	93.62202	
38.96737	93.6171	
39.02369	93.6871	
39.07656	94.1627	
39.13488	93.75697	
39.18627	93.83662	
39.24204	93.72692	
39.29495	93.68105	
39.35227	93.88616	
39.40669	93.76912	
39.46275	93.65103	
39.51517	93.82915	
39.57362	93.33672	
39.62482	93.40041	
39.68026	93.46773	
39.73511	93.47269	
39.79175	93.53236	
39.8434	93.52128	
39.90082	93.06891	
39.95264	93.01165	
40.0095	93.07224	
40.06615	92.78933	
40.12429	93.33813	
40.17512	93.44266	
40.2315	93.32442	
40.28484	93.91735	
40.34137	93.37757	
40.39564	93.36936	
40.45256	93.35564	
40.50416	93.26748	
40.56028	93.5305	
40.61354	93.50922	
40.67018	93.49207	
40.72337	92.92525	
40.77987	93.22725	
40.8327	93.21754	
40.89032	93.31949	
40.94261	93.43169	
40.99915	93.20272	
41.05235	93.36047	
41.1096	93.53844	
41.16051	93.2419	
41.21701	93.81034	
41.26898	93.84695	
41.32762	93.42555	
41.38018	94.06623	
41.43659	93.56538	
41.48847	93.76812	
41.54468	93.70773	
41.5977	93.59612	
41.65552	93.8187	
41.70738	93.6375	
