T[°C]	Ratio 350nm / 330nm	S.D.	First derivative	S.D. of first derivative
19.99944	0.869322		-0.0002647023	
20.05342	0.8693288		-0.0002669553	
20.10741	0.8693351		-0.0002692011	
20.1614	0.8693411		-0.0002714393	
20.21539	0.8693466		-0.0002736696	
20.26938	0.8693517		-0.0002758919	
20.32337	0.8693563		-0.0002781057	
20.37736	0.8693605		-0.0002803107	
20.43135	0.8693643		-0.0002825065	
20.48534	0.8693676		-0.0002846929	
20.53933	0.8693706		-0.0002868696	
20.59332	0.8693732		-0.000289036	
20.6473	0.8693755		-0.0002911919	
20.70129	0.8693775		-0.0002933369	
20.75528	0.8693791		-0.0002954708	
20.80927	0.8693804		-0.0002975931	
20.86326	0.8693814		-0.0002997035	
20.91725	0.8693821		-0.0003018017	
20.97124	0.8693825		-0.0003038873	
21.02523	0.8693826		-0.00030596	
21.07922	0.8693824		-0.0003080194	
21.13321	0.869382		-0.0003100654	
21.1872	0.8693814		-0.0003120976	
21.24119	0.8693805		-0.0003141158	
21.29518	0.8693793		-0.0003161196	
21.34916	0.8693776		-0.0003181089	
21.40315	0.8693743		-0.0003200833	
21.45714	0.8693682		-0.0003220429	
21.51113	0.8693486		-0.0003239872	
21.56512	0.8693272		-0.0003259164	
21.61911	0.8693042		-0.0003278302	
21.6731	0.8692801		-0.0003297286	
21.72709	0.8692553		-0.0003316115	
21.78108	0.8692304		-0.0003334791	
21.83507	0.8692056		-0.0003353312	
21.88906	0.8691812		-0.000337168	
21.94304	0.8691576		-0.0003389895	
21.99703	0.8691349		-0.000340796	
22.05102	0.8691131		-0.0003425875	
22.10501	0.8690923		-0.0003443644	
22.159	0.8690724		-0.0003461268	
22.21299	0.8690534		-0.0003478753	
22.26698	0.869035		-0.0003496103	
22.32097	0.8690175		-0.0003513323	
22.37496	0.8690009		-0.000353042	
22.42895	0.8689849		-0.0003547403	
22.48294	0.8689693		-0.000356428	
22.53693	0.8689538		-0.0003581062	
22.59092	0.868938		-0.0003597761	
22.64491	0.8689214		-0.0003614388	
22.69889	0.8689041		-0.0003630956	
22.75288	0.8688855		-0.0003647481	
22.80687	0.8688655		-0.0003663976	
22.86086	0.8688436		-0.0003680459	
22.91485	0.8688197		-0.0003696945	
22.96884	0.8687941		-0.0003713452	
23.02283	0.8687677		-0.0003729998	
23.07682	0.8687412		-0.0003746602	
23.13081	0.868715		-0.0003763284	
23.1848	0.8686893		-0.0003780067	
23.23878	0.8686642		-0.0003796968	
23.29277	0.8686399		-0.0003814009	
23.34676	0.8686163		-0.0003831203	
23.40075	0.8685931		-0.0003848557	
23.45474	0.8685703		-0.0003866068	
23.50873	0.8685479		-0.0003883716	
23.56272	0.8685255		-0.0003901456	
23.61671	0.8685026		-0.0003919215	
23.6707	0.8684787		-0.0003936886	
23.72469	0.8684531		-0.0003954349	
23.77868	0.8684253		-0.0003962941	
23.83267	0.8683953		-0.0003971434	
23.88666	0.8683636		-0.0003979876	
23.94065	0.8683307		-0.0003988326	
23.99463	0.868297		-0.000399686	
