T[°C]	350nm [counts / mm]	S.D.	First derivative	S.D. of first derivative
19.99944	6881.677		-97.67873	
20.05342	6876.371		-97.64781	
20.10741	6871.053		-97.61769	
20.1614	6865.723		-97.5884	
20.21539	6860.381		-97.55996	
20.26938	6855.03		-97.53239	
20.32337	6849.671		-97.50574	
20.37736	6844.307		-97.48	
20.43135	6838.938		-97.4552	
20.48534	6833.568		-97.43137	
20.53933	6828.199		-97.40852	
20.59332	6822.834		-97.38667	
20.6473	6817.476		-97.36583	
20.70129	6812.125		-97.346	
20.75528	6806.784		-97.3272	
20.80927	6801.45		-97.30943	
20.86326	6796.118		-97.29269	
20.91725	6790.765		-97.27697	
20.97124	6785.335		-97.26228	
21.02523	6779.905		-97.24858	
21.07922	6774.474		-97.23589	
21.13321	6769.05		-97.22416	
21.1872	6763.638		-97.21337	
21.24119	6758.238		-97.2035	
21.29518	6752.852		-97.1945	
21.34916	6747.491		-97.1863	
21.40315	6742.172		-97.17886	
21.45714	6736.904		-97.17209	
21.51113	6731.684		-97.16591	
21.56512	6726.507		-97.16022	
21.61911	6721.378		-97.1549	
21.6731	6716.301		-97.14983	
21.72709	6711.276		-97.14487	
21.78108	6706.297		-97.13988	
21.83507	6701.361		-97.13471	
21.88906	6696.459		-97.12918	
21.94304	6691.578		-97.12312	
21.99703	6686.703		-97.11636	
22.05102	6681.817		-97.10869	
22.10501	6676.903		-97.09995	
22.159	6671.954		-97.08994	
22.21299	6666.968		-97.0785	
22.26698	6661.949		-97.06551	
22.32097	6656.906		-97.05093	
22.37496	6651.839		-97.03487	
22.42895	6646.746		-97.01766	
22.48294	6641.629		-96.99998	
22.53693	6636.505		-96.98296	
22.59092	6631.374		-96.96796	
22.64491	6626.227		-96.96295	
22.69889	6621.055		-96.95717	
22.75288	6615.849		-96.95091	
22.80687	6610.605		-96.9445	
22.86086	6605.325		-96.93818	
22.91485	6600.007		-96.93221	
22.96884	6594.65		-96.92676	
23.02283	6589.25		-96.92194	
23.07682	6583.807		-96.91779	
23.13081	6578.325		-96.91429	
23.1848	6572.805		-96.91129	
23.23878	6567.241		-96.90855	
23.29277	6561.637		-96.90568	
23.34676	6556.009		-96.90215	
23.40075	6550.38		-96.89735	
23.45474	6544.774		-96.89058	
23.50873	6539.205		-96.88111	
23.56272	6533.685		-96.86822	
23.61671	6528.226		-96.85117	
23.6707	6522.833		-96.82925	
23.72469	6517.505		-96.80176	
23.77868	6512.24		-96.768	
23.83267	6507.039		-96.72734	
23.88666	6501.9		-96.67926	
23.94065	6496.815		-96.62334	
23.99463	6491.764		-96.5593	
24.04862	6486.714		-96.487	
24.10261	6481.634		-96.40646	
24.1566	6476.498		-96.31782	
24.21059	6471.295		-96.22137	
24.26458	6466.039		-96.11749	
24.31857	6460.75		-96.00668	
24.37256	6455.452		-95.88958	
24.42655	6450.164		-95.76691	
24.48054	6444.901		-95.63949	
24.53452	6439.674		-95.50823	
24.58851	6434.485		-95.37413	
24.6425	6429.327		-95.23826	
24.69649	6424.194		-95.10178	
24.75048	6419.084		-94.96588	
24.80447	6413.99		-94.83179	
24.85846	6408.901		-94.70068	
24.91245	6403.801		-94.57363	
24.96644	6398.67		-94.45168	
25.02043	6393.498		-94.33578	
25.07442	6388.295		-94.22681	
25.12841	6383.078		-94.12558	
25.1824	6377.859		-94.03284	
25.23639	6372.65		-93.94923	
25.29037	6367.46		-93.87531	
25.34436	6362.309		-93.81149	
25.39835	6357.218		-93.75807	
25.45234	6352.209		-93.71516	
25.50633	6347.292		-93.68272	
25.56032	6342.462		-93.66052	
25.61431	6337.705		-93.64824	
25.6683	6332.992		-93.64537	
25.72229	6328.291		-93.65133	
25.77628	6323.571		-93.6654	
25.83027	6318.815		-93.68684	
25.88425	6314.02		-93.71489	
25.93824	6309.2		-93.7488	
25.99223	6304.368		-93.78786	
26.04622	6299.531		-93.83135	
26.10021	6294.693		-93.87863	
26.1542	6289.852		-93.92908	
26.20819	6285.002		-93.98209	
26.26218	6280.148		-94.03708	
26.31617	6275.299		-94.09351	
26.37016	6270.463		-94.15085	
26.42415	6265.643		-94.2086	
