T[°C]	Ratio 350nm / 330nm	S.D.	First derivative	S.D. of first derivative
20.00003	0.869019		7.276058E-05	
20.05401	0.8689973		6.477522E-05	
20.108	0.8689761		5.678078E-05	
20.16199	0.868955		4.877822E-05	
20.21597	0.8689344		4.076777E-05	
20.26996	0.8689141		3.275001E-05	
20.32394	0.8688942		2.472538E-05	
20.37793	0.8688746		1.669523E-05	
20.43192	0.8688554		8.660162E-06	
20.4859	0.8688366		6.211478E-07	
20.53989	0.8688182		-7.421042E-06	
20.59387	0.8688		-1.54647E-05	
20.64786	0.8687823		-2.350891E-05	
20.70185	0.8687649		-3.155237E-05	
20.75583	0.8687479		-3.959402E-05	
20.80982	0.8687311		-4.763186E-05	
20.8638	0.8687146		-5.56647E-05	
20.91779	0.8686983		-6.369098E-05	
20.97178	0.8686822		-7.170938E-05	
21.02576	0.8686662		-7.971768E-05	
21.07975	0.8686503		-8.771447E-05	
21.13374	0.8686344		-9.569828E-05	
21.18772	0.8686184		-0.0001036667	
21.24171	0.8686025		-0.0001116183	
21.29569	0.8685865		-0.0001195511	
21.34968	0.8685707		-0.0001274636	
21.40367	0.8685556		-0.0001353532	
21.45765	0.868542		-0.0001432183	
21.51164	0.8685394		-0.0001510569	
21.56562	0.8685384		-0.0001588673	
21.61961	0.8685393		-0.0001666471	
21.6736	0.8685426		-0.0001743946	
21.72758	0.868548		-0.0001821079	
21.78157	0.868556		-0.0001897855	
21.83555	0.8685667		-0.0001974254	
21.88954	0.8685799		-0.0002050262	
21.94353	0.8685951		-0.0002125866	
21.99751	0.8686116		-0.0002201057	
22.0515	0.868629		-0.000227582	
22.10548	0.8686463		-0.0002350149	
22.15947	0.8686628		-0.0002424041	
22.21346	0.8686777		-0.0002497488	
22.26744	0.8686906		-0.0002570489	
22.32143	0.8687004		-0.0002643049	
22.37542	0.8687066		-0.0002715172	
22.4294	0.8687088		-0.0002786861	
22.48339	0.8687071		-0.0002858129	
22.53737	0.8687018		-0.000292899	
22.59136	0.8686931		-0.0002999465	
22.64535	0.868681		-0.000306957	
22.69933	0.8686656		-0.0003139336	
22.75332	0.868647		-0.0003208793	
22.8073	0.8686253		-0.0003277982	
22.86129	0.8686005		-0.0003346942	
22.91528	0.8685732		-0.0003415728	
22.96926	0.868544		-0.0003484401	
23.02325	0.8685133		-0.0003553037	
23.07723	0.8684812		-0.0003621714	
23.13122	0.8684477		-0.0003690535	
23.18521	0.8684129		-0.0003759619	
23.23919	0.868377		-0.0003829095	
23.29318	0.8683403		-0.0003899126	
23.34716	0.868303		-0.0003969895	
23.40115	0.8682647		-0.000404162	
23.45514	0.868225		-0.0004114532	
23.50912	0.8681832		-0.0004188898	
23.56311	0.8681386		-0.0004264991	
23.6171	0.868091		-0.0004343075	
23.67108	0.8680407		-0.0004423369	
23.72507	0.8679883		-0.0004506011	
23.77905	0.867934		-0.0004571851	
23.83304	0.8678783		-0.0004637903	
23.88703	0.8678214		-0.0004704126	
