T[°C]	330nm [counts / mm]	S.D.
20.00003	8090.737	
20.00005	8108.943	
20.004	8100.65	
20.00468	8104.013	
20.02037	8092.812	
20.02179	8105.013	
20.04755	8092.2	
20.04933	8097.538	
20.08297	8079.418	
20.08532	8081.896	
20.12623	8078.051	
20.12904	8072.678	
20.17654	8073.385	
20.17965	8081.521	
20.23612	8062.315	
20.23995	8077.784	
20.30133	8049.82	
20.30706	8073.829	
20.37634	8063	
20.38083	8060	
20.45683	8040.318	
20.46194	8037.042	
20.54085	8040.124	
20.54562	8033.242	
20.63408	8017.723	
20.63968	8035.953	
20.73031	8006.769	
20.73649	8009.061	
20.8297	8006.336	
20.83546	8021.348	
20.93371	7989.046	
20.93994	7995.217	
21.04041	7990.677	
21.04656	7994.314	
21.14886	7977.002	
21.15593	7964.932	
21.25824	7965.791	
21.26446	7967.492	
21.36751	7929.386	
21.37419	7926.527	
21.47972	7927.941	
21.48611	7932.583	
21.58937	7925.637	
21.59553	7911.789	
21.69693	7900.853	
21.70359	7912.257	
21.80617	7907.568	
21.81243	7888.311	
21.91644	7903.095	
21.92247	7881.403	
22.02648	7864.679	
22.03266	7859.088	
22.13367	7852.048	
22.14287	7857.566	
22.24364	7838.977	
22.25027	7836.699	
22.35201	7831.701	
22.35889	7816.461	
22.46414	7815.607	
22.47025	7820.036	
22.5732	7815.611	
22.5799	7801.832	
22.68201	7788.164	
22.68856	7786.497	
22.7928	7780.675	
22.79919	7760.753	
22.90016	7804.96	
22.90667	7771.626	
23.01199	7757.804	
23.01962	7753.382	
23.12118	7737.458	
23.12744	7731.422	
23.22864	7725.887	
23.23488	7730.066	
23.33878	7707.503	
23.34507	7709.47	
23.44869	7704.748	
23.45508	7694.199	
23.55984	7686.92	
23.56631	7681.173	
23.66667	7693.024	
23.67299	7695.989	
23.77817	7688.29	
23.78418	7667.747	
23.88548	7679.536	
23.89172	7683.631	
23.99437	7655.337	
24.00084	7655.551	
24.10562	7639.793	
24.11189	7637.015	
24.2135	7620.385	
24.21978	7626.69	
24.32442	7623.778	
24.33047	7629.679	
24.43484	7603.734	
24.44095	7600.113	
24.54363	7604.999	
24.55003	7592.465	
24.65316	7596.758	
24.65981	7593.004	
24.76208	7589.451	
24.76927	7579.893	
24.87235	7575.089	
24.87854	7568.256	
24.9819	7564.568	
24.98841	7547.439	
25.09066	7531.158	
25.09709	7541.418	
25.20212	7519.914	
25.20812	7533.488	
25.30852	7505.307	
25.31626	7513.477	
25.41969	7506.119	
25.42656	7493.027	
25.53126	7487.049	
25.53784	7477.405	
25.63892	7476.852	
25.6453	7483.941	
25.7483	7459.899	
25.75466	7460.797	
25.85787	7461.078	
25.8648	7470.153	
25.96646	7442.837	
25.97292	7463.567	
26.07674	7433.462	
26.08332	7423.298	
26.18502	7412.337	
26.19137	7419.114	
26.29503	7393.516	
26.3018	7399.343	
26.40487	7392.999	
26.41097	7391.141	
26.51443	7377.099	
26.52096	7381.033	
26.62528	7374.539	
26.63132	7360.175	
26.73282	7362.572	
26.73875	7358.168	
26.84093	7352.833	
26.84766	7367.419	
26.95456	7334.702	
26.96124	7356.64	
27.06176	7330.56	
27.06791	7312.805	
27.17027	7318.261	
27.17656	7310.061	
27.28301	7308.381	
27.28935	7300.313	
27.38884	7301.737	
27.39886	7300.584	
27.50023	7293.594	
27.50659	7283.825	
27.60973	7271.822	
27.61613	7256.593	
27.71937	7252.878	
27.72601	7258.135	
27.82762	7258.599	
27.83398	7237.086	
27.93874	7233.73	
27.94527	7248.894	
28.04733	7231.498	
28.05381	7244.624	
28.1603	7210.558	
28.16676	7206.522	
28.26793	7211.619	
28.27401	7197.591	
28.37562	7192.187	
28.38224	7213.673	
28.48677	7197.093	
28.49313	7204.208	
28.59532	7164.682	
28.60129	7179.701	
28.7046	7178.023	
28.71091	7168.606	
28.81463	7147.877	
28.82064	7158.956	
28.92276	7134.82	
28.9289	7133.062	
29.0324	7136.854	
29.03907	7122.241	
29.14338	7129.122	
29.14977	7130.759	
29.25159	7105.672	
29.25797	7111.307	
29.36038	7098.078	
29.36677	7086.994	
29.47071	7095.934	
29.47718	7095.412	
29.58047	7077.7	
29.58685	7071.592	
29.68974	7059.375	
29.696	7057.237	
29.79751	7051.968	
29.80364	7054.217	
29.9073	7036.427	
29.9136	7046.155	
30.01776	7020.057	
30.02401	7032.507	
30.1261	7017.202	
30.13236	7027.51	
30.2367	7025.176	
30.24303	7009.405	
30.34521	6993.268	
30.3515	6989.923	
30.45425	6974.205	
30.46066	6983.636	
30.5642	6955.385	
30.57075	6977.655	
30.67436	6961.663	
30.68072	6945.144	
30.78382	6943.81	
30.79015	6941.343	
30.89298	6925.26	
30.89932	6934.099	
31.00379	6927.443	
31.01117	6921.004	
31.1116	6916.72	
31.11804	6917.044	
31.22139	6921.867	
31.22768	6914.375	
31.3307	6884.582	
31.33674	6902.297	
31.44003	6887.315	
31.44604	6887.579	
31.54882	6887.892	
31.5548	6874.23	
31.65959	6873.1	
31.66574	6870.188	
31.76867	6849.277	
31.77526	6853.44	
31.87868	6832.454	
31.88537	6830.114	
31.98867	6846.617	
31.99493	6836.871	
32.096	6838.134	
32.10339	6844.379	
32.2074	6829.951	
32.2136	6816.083	
32.31638	6812.646	
32.32262	6819.01	
32.42583	6784.708	
32.43296	6773.595	
32.53462	6788.944	
32.54097	6769.667	
32.64441	6770.778	
32.65062	6765.293	
32.75348	6745.927	
32.75979	6736.463	
32.86374	6747.883	
32.87132	6742.728	
32.97409	6739.831	
32.98144	6722.669	
33.08219	6729.597	
33.08839	6723.349	
33.19205	6708.446	
33.19856	6717.524	
33.30283	6706.305	
33.30911	6709.423	
33.41051	6708.439	
33.41654	6698.155	
33.52011	6692.869	
33.52658	6692.839	
33.63062	6677.082	
33.63696	6665.264	
33.73949	6667.848	
33.74662	6663.083	
33.8475	6641.929	
33.85366	6663.306	
33.95907	6637.248	
33.96838	6638.962	
34.06877	6635.53	
34.0752	6640.122	
34.17587	6620.249	
34.18246	6607.336	
34.28617	6598.725	
34.29338	6607.889	
34.39812	6599.388	
34.40431	6602.248	
34.50542	6573.626	
34.51175	6590.597	
34.6143	6570.751	
34.62068	6571.563	
34.72207	6569.778	
34.73182	6567.492	
34.83508	6553.921	
34.8415	6566.652	
34.94319	6545.746	
34.94955	6548.556	
35.05122	6544.83	
35.05742	6541.936	
35.16098	6523.69	
35.16769	6534.415	
35.27102	6519.159	
35.27724	6518.261	
35.37993	6517.479	
35.38635	6506.663	
35.49105	6497.668	
35.49761	6500.903	
35.60037	6504.56	
35.60635	6496.746	
35.70908	6490.258	
35.71541	6476.678	
35.8178	6468.904	
35.82409	6477.547	
35.92929	6448.72	
35.9357	6458.902	
36.03616	6441.814	
36.04362	6433.807	
36.14631	6437.545	
36.15288	6433.098	
36.25786	6431.732	
36.26421	6430.596	
36.36433	6408.771	
36.37061	6413.747	
36.47548	6397.989	
36.48178	6386.159	
36.58529	6400.646	
36.59162	6392.664	
36.69473	6395.397	
36.70096	6384.561	
36.80389	6370.605	
36.80997	6370.231	
36.91332	6370.131	
36.91962	6366.935	
37.02293	6364.683	
37.02888	6341.358	
37.13214	6342.896	
37.13839	6340.029	
37.24315	6321.574	
37.25023	6334.111	
37.35056	6326.677	
37.35706	6328.391	
37.46011	6321.925	
37.46641	6310.176	
37.56945	6307.528	
37.5755	6300.712	
37.68026	6283.529	
37.68929	6281.547	
37.78981	6276.832	
37.79642	6281.815	
37.89968	6262.798	
37.90607	6256.915	
38.00802	6258.165	
38.01459	6261.594	
38.11725	6259.271	
38.12382	6261.034	
38.22653	6243.496	
38.2332	6244.614	
38.33628	6236.154	
38.34254	6234.758	
38.44506	6224.123	
38.45163	6218.573	
38.55492	6217.379	
38.56153	6206.931	
38.66416	6219.499	
38.67102	6198.556	
38.77383	6193.567	
38.78092	6185.126	
38.88255	6178.207	
38.88892	6184.087	
38.9928	6176.085	
38.99905	6165.993	
39.10291	6168.872	
39.11011	6153.08	
39.21029	6155.042	
39.2165	6143.738	
39.32024	6156.714	
39.32661	6150.831	
39.43149	6140.631	
39.43874	6149.693	
39.54144	6137.184	
39.54815	6134.188	
39.64851	6112.347	
39.65469	6109.921	
39.76163	6107.526	
39.76791	6111.229	
39.86915	6095.442	
39.87576	6100.168	
39.97732	6098.074	
39.98363	6089.022	
40.0924	6082.419	
40.10002	6054.072	
40.19985	6069.895	
40.20612	6047.455	
40.30957	6061.574	
40.31589	6061.213	
40.42044	6038.625	
40.42704	6030.24	
40.52768	6038.792	
40.53421	6037.879	
40.63859	6035.585	
40.64489	6036.033	
40.74914	6020.66	
40.7554	6006.507	
40.85867	6008.866	
40.86507	5985.479	
40.96765	5988.73	
40.97513	5998.236	
41.07904	5984.081	
41.08538	5976.929	
41.18441	5968.398	
41.19358	5982.038	
41.29539	5965.269	
41.3019	5970.116	
41.40492	5955.014	
41.41144	5950.241	
41.5134	5938.364	
41.51964	5939.504	
41.62307	5918.162	
41.63098	5925.9	
41.73261	5907.699	
41.73928	5913.306	
41.84422	5917.576	
41.85048	5907.091	
41.95166	5911.591	
41.95917	5898.263	
42.06225	5907.323	
42.06834	5907.713	
42.17083	5888.473	
42.1788	5893.61	
42.28197	5880.227	
42.28815	5879.257	
42.3915	5870.906	
42.39767	5852.572	
42.5006	5858.593	
42.50703	5856.136	
42.6108	5849.377	
42.61732	5837.916	
42.71863	5846.735	
42.72535	5838.431	
42.82837	5843.488	
42.83735	5844.28	
42.93842	5822.215	
42.94482	5807.887	
43.04765	5830.345	
43.05452	5825.327	
43.1563	5821.761	
43.16262	5808.726	
43.26663	5800.518	
43.27266	5800.137	
43.37576	5776.297	
43.38206	5786.585	
43.48474	5770.412	
43.49099	5766.39	
43.59531	5765.084	
43.60169	5749.363	
43.70507	5756.046	
43.71133	5746.962	
43.81347	5738.867	
43.81972	5735.631	
43.92226	5743.432	
43.92855	5737.896	
44.03341	5725.261	
44.04005	5716.428	
44.14193	5715.676	
