T[°C]	350nm [counts / mm]	S.D.	First derivative	S.D. of first derivative
20.00003	7036.452		-100.0068	
20.05401	7031.146		-99.99607	
20.108	7025.834		-99.98445	
20.16199	7020.517		-99.97192	
20.21597	7015.194		-99.95844	
20.26996	7009.867		-99.94399	
20.32394	7004.537		-99.92856	
20.37793	6999.203		-99.91211	
20.43192	6993.867		-99.89464	
20.4859	6988.527		-99.87611	
20.53989	6983.183		-99.85654	
20.59387	6977.834		-99.83589	
20.64786	6972.481		-99.81418	
20.70185	6967.124		-99.79137	
20.75583	6961.761		-99.76749	
20.80982	6956.391		-99.74253	
20.8638	6951.012		-99.71648	
20.91779	6945.616		-99.68937	
20.97178	6940.18		-99.66119	
21.02576	6934.68		-99.63197	
21.07975	6929.207		-99.60171	
21.13374	6923.776		-99.57044	
21.18772	6918.392		-99.53819	
21.24171	6913.036		-99.50498	
21.29569	6907.683		-99.47083	
21.34968	6902.309		-99.43578	
21.40367	6896.897		-99.39984	
21.45765	6891.444		-99.36304	
21.51164	6885.957		-99.32539	
21.56562	6880.445		-99.28695	
21.61961	6874.917		-99.24771	
21.6736	6869.385		-99.20773	
21.72758	6863.863		-99.16702	
21.78157	6858.371		-99.12561	
21.83555	6852.912		-99.08355	
21.88954	6847.479		-99.04087	
21.94353	6842.061		-98.9976	
21.99751	6836.664		-98.95378	
22.0515	6831.305		-98.90944	
22.10548	6825.988		-98.86459	
22.15947	6820.706		-98.81927	
22.21346	6815.448		-98.77344	
22.26744	6810.201		-98.72702	
22.32143	6804.95		-98.67982	
22.37542	6799.68		-98.63145	
22.4294	6794.382		-98.58119	
22.48339	6789.048		-98.52792	
22.53737	6783.676		-98.47004	
22.59136	6778.266		-98.40577	
22.64535	6772.814		-98.30071	
22.69933	6767.321		-98.19563	
22.75332	6761.789		-98.09107	
22.8073	6756.229		-97.98754	
22.86129	6750.653		-97.88552	
22.91528	6745.072		-97.78545	
22.96926	6739.509		-97.68775	
23.02325	6733.988		-97.59289	
23.07723	6728.531		-97.50129	
23.13122	6723.148		-97.4134	
23.18521	6717.831		-97.32959	
23.23919	6712.565		-97.2502	
23.29318	6707.328		-97.17546	
23.34716	6702.092		-97.10555	
23.40115	6696.844		-97.04056	
23.45514	6691.583		-96.98048	
23.50912	6686.309		-96.92525	
23.56311	6681.018		-96.8747	
23.6171	6675.717		-96.82861	
23.67108	6670.434		-96.78667	
23.72507	6665.21		-96.74858	
23.77905	6660.093		-96.71398	
23.83304	6655.12		-96.68253	
23.88703	6650.298		-96.65387	
23.94101	6645.599		-96.62772	
23.995	6640.979		-96.60381	
24.04898	6636.391		-96.58188	
24.10297	6631.795		-96.56174	
24.15696	6627.155		-96.54322	
24.21094	6622.446		-96.52618	
24.26493	6617.648		-96.51052	
24.31891	6612.745		-96.49616	
24.3729	6607.731		-96.48307	
24.42689	6602.615		-96.47125	
24.48087	6597.423		-96.46078	
24.53486	6592.188		-96.45179	
24.58884	6586.941		-96.44449	
24.64283	6581.696		-96.43907	
24.69682	6576.46		-96.43568	
24.7508	6571.23		-96.43446	
24.80479	6566.004		-96.43546	
24.85878	6560.774		-96.43866	
24.91276	6555.52		-96.44391	
24.96675	6550.221		-96.4509	
25.02073	6544.875		-96.45924	
25.07472	6539.487		-96.4684	
25.12871	6534.073		-96.47778	
25.18269	6528.646		-96.48679	
25.23668	6523.213		-96.49478	
25.29066	6517.78		-96.50121	
25.34465	6512.348		-96.50553	
25.39864	6506.936		-96.5073	
25.45262	6501.558		-96.50613	
25.50661	6496.218		-96.50172	
25.56059	6490.907		-96.49387	
25.61458	6485.612		-96.48238	
25.66857	6480.316		-96.46708	
25.72255	6475.01		-96.44777	
25.77654	6469.686		-96.42423	
25.83052	6464.351		-96.39625	
25.88451	6459.012		-96.36366	
25.9385	6453.679		-96.32633	
25.99248	6448.36		-96.28425	
26.04647	6443.059		-96.2374	
26.10046	6437.78		-96.18581	
26.15444	6432.523		-96.12959	
26.20843	6427.282		-96.06892	
26.26241	6422.038		-96.00404	
26.3164	6416.774		-95.9353	
26.37039	6411.481		-95.86302	
26.42437	6406.154		-95.78763	
26.47836	6400.799		-95.70958	
26.53234	6395.426		-95.62944	
26.58633	6390.053		-95.54783	
26.64032	6384.693		-95.46542	
26.6943	6379.363		-95.38288	
26.74829	6374.077		-95.30083	
26.80227	6368.852		-95.21979	
26.85626	6363.699		-95.14022	
26.91025	6358.618		-95.06246	
26.96423	6353.6		-94.98677	
27.01822	6348.624		-94.91328	
27.07221	6343.666		-94.84202	
27.12619	6338.712		-94.77291	
27.18018	6333.762		-94.70582	
27.23416	6328.813		-94.6406	
27.28815	6323.865		-94.57716	
27.34214	6318.918		-94.51551	
27.39612	6313.976		-94.45573	
27.45011	6309.05		-94.39803	
27.5041	6304.158		-94.3427	
27.55808	6299.315		-94.29016	
27.61207	6294.529		-94.24091	
27.66605	6289.795		-94.19549	
27.72004	6285.096		-94.15437	
27.77402	6280.411		-94.118	
27.82801	6275.713		-94.08668	
27.882	6270.978		-94.06066	
27.93598	6266.186		-94.04015	
27.98997	6261.322		-94.02528	
