T[°C]	Ratio 350nm / 330nm	S.D.	First derivative	S.D. of first derivative
20.00033	0.8751141		-0.0004003372	
20.05443	0.8750914		-0.0004001038	
20.10854	0.8750686		-0.0003998837	
20.16265	0.8750458		-0.0003996774	
20.21675	0.875023		-0.0003994853	
20.27086	0.8750002		-0.0003993077	
20.32496	0.8749774		-0.0003991452	
20.37907	0.8749545		-0.0003989981	
20.43317	0.8749316		-0.0003988668	
20.48728	0.8749087		-0.0003987518	
20.54138	0.8748858		-0.0003986536	
20.59549	0.8748628		-0.0003985724	
20.6496	0.87484		-0.0003985087	
20.7037	0.8748171		-0.000398463	
20.75781	0.8747942		-0.0003984355	
20.81191	0.8747714		-0.0003984268	
20.86602	0.8747485		-0.0003984371	
20.92012	0.8747258		-0.0003984669	
20.97423	0.8747031		-0.0003985166	
21.02833	0.8746805		-0.0003985864	
21.08244	0.8746579		-0.0003986768	
21.13655	0.8746353		-0.0003987881	
21.19065	0.8746128		-0.0003989206	
21.24476	0.8745903		-0.0003990747	
21.29886	0.8745679		-0.0003992506	
21.35297	0.8745456		-0.0003994487	
21.40707	0.8745233		-0.0003996692	
21.46118	0.874501		-0.0003999123	
21.51529	0.8744788		-0.0004001784	
21.56939	0.8744565		-0.0004004677	
21.6235	0.8744344		-0.0004007803	
21.6776	0.8744122		-0.0004011165	
21.73171	0.8743899		-0.0004014765	
21.78581	0.8743677		-0.0004018602	
21.83992	0.8743454		-0.000402268	
21.89402	0.8743231		-0.0004026998	
21.94813	0.8743006		-0.0004031557	
22.00224	0.874278		-0.0004036357	
22.05634	0.8742552		-0.0004041397	
22.11045	0.8742322		-0.0004046678	
22.16455	0.8742089		-0.0004052197	
22.21866	0.874185		-0.0004057952	
22.27276	0.8741606		-0.0004063941	
22.32687	0.8741361		-0.0004070161	
22.38097	0.8741114		-0.0004076606	
22.43508	0.8740866		-0.0004083272	
22.48919	0.8740618		-0.0004090153	
22.54329	0.874037		-0.0004097241	
22.5974	0.8740126		-0.0004104527	
22.6515	0.8739887		-0.0004112002	
22.70561	0.8739656		-0.0004119657	
22.75971	0.8739433		-0.0004127478	
22.81382	0.873922		-0.0004135453	
22.86792	0.8739017		-0.0004143566	
22.92203	0.8738824		-0.0004151802	
22.97614	0.8738641		-0.0004160142	
23.03024	0.8738468		-0.0004168566	
23.08435	0.8738304		-0.0004177055	
23.13845	0.873815		-0.0004185589	
23.19256	0.8738003		-0.000419415	
23.24666	0.8737862		-0.0004202724	
23.30077	0.8737724		-0.0004211302	
23.35488	0.873759		-0.0004219891	
23.40898	0.8737454		-0.000422851	
23.46309	0.8737319		-0.0004237208	
23.51719	0.873718		-0.0004246067	
23.5713	0.8737039		-0.000425521	
23.6254	0.8736894		-0.0004264798	
23.67951	0.8736747		-0.0004275015	
23.73361	0.8736596		-0.0004305162	
23.78772	0.8736441		-0.0004336684	
23.84183	0.8736281		-0.0004369575	
23.89593	0.8736119		-0.0004403821	
23.95004	0.8735954		-0.0004439402	
24.00414	0.8735787		-0.0004476295	
24.05825	0.8735621		-0.0004514473	
24.11235	0.8735456		-0.0004553907	
24.16646	0.8735294		-0.0004594569	
24.22056	0.8735135		-0.0004636441	
24.27467	0.8734977		-0.0004679498	
24.32878	0.8734818		-0.0004723718	
24.38288	0.8734658		-0.0004769079	
24.43699	0.8734492		-0.0004815557	
24.49109	0.873432		-0.0004863121	
24.5452	0.8734139		-0.0004911736	
24.5993	0.873395		-0.0004961366	
24.65341	0.8733751		-0.000501197	
24.70752	0.8733542		-0.0005063505	
24.76162	0.8733324		-0.0005115924	
24.81573	0.8733096		-0.0005169175	
24.86983	0.8732857		-0.0005223206	
24.92394	0.8732608		-0.0005277948	
24.97804	0.8732349		-0.000533333	
25.03215	0.8732079		-0.0005389269	
25.08625	0.87318		-0.0005445677	
25.14036	0.8731511		-0.0005502467	
25.19447	0.8731214		-0.0005559548	
25.24857	0.8730908		-0.0005616835	
25.30268	0.8730593		-0.0005674246	
25.35678	0.873027		-0.0005731703	
25.41089	0.872994		-0.0005789133	
25.46499	0.8729603		-0.0005846473	
25.5191	0.8729259		-0.0005903656	
25.5732	0.8728909		-0.0005960623	
25.62731	0.8728553		-0.0006017316	
25.68142	0.8728192		-0.0006073682	
25.73552	0.8727825		-0.0006129669	
25.78963	0.8727456		-0.0006185228	
25.84373	0.8727084		-0.0006240315	
25.89784	0.8726709		-0.000629489	
25.95194	0.872633		-0.0006348914	
26.00605	0.8725949		-0.0006402358	
26.06015	0.8725563		-0.0006455199	
26.11426	0.8725173		-0.0006507422	
26.16837	0.8724778		-0.0006559017	
26.22247	0.8724377		-0.0006609979	
26.27658	0.8723969		-0.0006660306	
26.33068	0.8723553		-0.0006709996	
26.38479	0.8723131		-0.0006759045	
26.43889	0.8722703		-0.0006807445	
26.493	0.8722269		-0.0006855187	
26.54711	0.8721828		-0.0006902257	
26.60121	0.8721383		-0.0006948638	
26.65532	0.8720933		-0.0006994311	
26.70942	0.8720479		-0.0007039249	
26.76353	0.8720022		-0.0007083428	
26.81763	0.8719563		-0.0007126824	
26.87174	0.8719102		-0.000716941	
26.92584	0.8718637		-0.0007211159	
26.97995	0.871817		-0.0007252048	
27.03406	0.8717699		-0.0007292056	
27.08816	0.8717223		-0.0007331165	
