T[°C]	330nm [counts / mm]	S.D.	First derivative	S.D. of first derivative
20.00033	4901.893		-70.73909	
20.05443	4898.045		-70.63952	
20.10854	4894.203		-70.54031	
20.16265	4890.365		-70.44146	
20.21675	4886.531		-70.34302	
20.27086	4882.703		-70.24501	
20.32496	4878.88		-70.14748	
20.37907	4875.065		-70.05043	
20.43317	4871.259		-69.95391	
20.48728	4867.463		-69.85796	
20.54138	4863.677		-69.76263	
20.59549	4859.9		-69.66792	
20.6496	4856.133		-69.57389	
20.7037	4852.374		-69.48058	
20.75781	4848.618		-69.388	
20.81191	4844.862		-69.29622	
20.86602	4841.102		-69.20525	
20.92012	4837.332		-69.11514	
20.97423	4833.576		-69.02592	
21.02833	4829.787		-68.93761	
21.08244	4825.967		-68.85024	
21.13655	4822.125		-68.76385	
21.19065	4818.283		-68.67844	
21.24476	4814.456		-68.59403	
21.29886	4810.656		-68.51066	
21.35297	4806.891		-68.42831	
21.40707	4803.167		-68.34698	
21.46118	4799.478		-68.26667	
21.51529	4795.813		-68.18737	
21.56939	4792.16		-68.10905	
21.6235	4788.504		-68.03168	
21.6776	4784.824		-67.95525	
21.73171	4781.118		-67.87968	
21.78581	4777.387		-67.80493	
21.83992	4773.644		-67.73094	
21.89402	4769.906		-67.65763	
21.94813	4766.19		-67.58491	
22.00224	4762.512		-67.51266	
22.05634	4758.878		-67.44074	
22.11045	4755.288		-67.369	
22.16455	4751.737		-67.29726	
22.21866	4748.22		-67.22527	
22.27276	4744.742		-67.15279	
22.32687	4741.304		-67.07957	
22.38097	4737.909		-67.00538	
22.43508	4734.551		-66.93008	
22.48919	4731.22		-66.85375	
22.54329	4727.897		-66.77673	
22.5974	4724.568		-66.69971	
22.6515	4721.226		-66.66615	
22.70561	4717.864		-66.63441	
22.75971	4714.476		-66.60452	
22.81382	4711.059		-66.57651	
22.86792	4707.616		-66.55046	
22.92203	4704.147		-66.52644	
22.97614	4700.652		-66.50448	
23.03024	4697.133		-66.48456	
23.08435	4693.589		-66.46661	
23.13845	4690.028		-66.45043	
23.19256	4686.449		-66.43578	
23.24666	4682.85		-66.42234	
23.30077	4679.226		-66.40976	
23.35488	4675.581		-66.39766	
23.40898	4671.918		-66.38569	
23.46309	4668.234		-66.37349	
23.51719	4664.54		-66.3607	
23.5713	4660.846		-66.34697	
23.6254	4657.16		-66.33194	
23.67951	4653.482		-66.3153	
23.73361	4649.809		-66.29672	
23.78772	4646.133		-66.27595	
23.84183	4642.446		-66.25274	
23.89593	4638.739		-66.22691	
23.95004	4635.012		-66.19839	
24.00414	4631.275		-66.16712	
24.05825	4627.544		-66.13314	
24.11235	4623.831		-66.09649	
24.16646	4620.142		-66.05726	
24.22056	4616.476		-66.01553	
24.27467	4612.822		-65.97139	
24.32878	4609.178		-65.92496	
24.38288	4605.54		-65.87635	
24.43699	4601.903		-65.82569	
24.49109	4598.261		-65.77311	
24.5452	4594.617		-65.71873	
24.5993	4590.977		-65.66267	
24.65341	4587.35		-65.60503	
24.70752	4583.731		-65.54594	
24.76162	4580.113		-65.48558	
24.81573	4576.495		-65.42417	
24.86983	4572.876		-65.362	
24.92394	4569.255		-65.29937	
24.97804	4565.629		-65.23657	
25.03215	4562		-65.17382	
25.08625	4558.369		-65.1113	
25.14036	4554.743		-65.04907	
25.19447	4551.125		-64.98717	
25.24857	4547.523		-64.92554	
25.30268	4543.939		-64.86406	
25.35678	4540.375		-64.80256	
25.41089	4536.833		-64.74088	
25.46499	4533.313		-64.67882	
25.5191	4529.82		-64.61621	
25.5732	4526.365		-64.55289	
25.62731	4522.959		-64.48871	
25.68142	4519.62		-64.42359	
25.73552	4516.356		-64.35747	
25.78963	4513.172		-64.29034	
25.84373	4510.053		-64.22224	
25.89784	4506.973		-64.15331	
25.95194	4503.899		-64.08367	
26.00605	4500.805		-64.01354	
26.06015	4497.669		-63.94314	
26.11426	4494.478		-63.87271	
26.16837	4491.231		-63.80257	
26.22247	4487.938		-63.73305	
26.27658	4484.613		-63.66452	
26.33068	4481.279		-63.59742	
26.38479	4477.948		-63.53217	
26.43889	4474.614		-63.46924	
26.493	4471.268		-63.40909	
26.54711	4467.894		-63.35217	
26.60121	4464.487		-63.29887	
26.65532	4461.044		-63.24957	
26.70942	4457.557		-63.20455	
26.76353	4454.026		-63.16405	
26.81763	4450.455		-63.12826	
26.87174	4446.847		-63.09728	
26.92584	4443.206		-63.07111	
26.97995	4439.526		-63.04963	
27.03406	4435.806		-63.03262	
27.08816	4432.056		-63.01975	
27.14227	4428.3		-63.0106	
27.19637	4424.568		-63.00467	
27.25048	4420.883		-63.00137	
27.30458	4417.264		-63	
27.35869	4413.715		-62.99979	
27.41279	4410.234		-62.99996	
27.4669	4406.817		-62.99972	
27.52101	4403.459		-62.99829	
27.57511	4400.146		-62.99495	
27.62922	4396.862		-62.98903	
27.68332	4393.593		-62.97997	
27.73743	4390.338		-62.96725	
27.79153	4387.095		-62.95043	
27.84564	4383.864		-62.92916	
27.89975	4380.637		-62.90314	
27.95385	4377.407		-62.87215	
28.00796	4374.165		-62.83608	
28.06206	4370.903		-62.79494	
28.11617	4367.613		-62.74889	
28.17027	4364.29		-62.6982	
28.22438	4360.929		-62.64333	
28.27848	4357.53		-62.58482	
28.33259	4354.106		-62.52332	
28.3867	4350.676		-62.45951	
28.4408	4347.249		-62.39411	
28.49491	4343.833		-62.32783	
28.54901	4340.432		-62.26139	
28.60312	4337.046		-62.1955	
28.65722	4333.668		-62.13084	
28.71133	4330.28		-62.06805	
28.76543	4326.865		-62.0077	
28.81954	4323.411		-61.9503	
28.87365	4319.917		-61.89628	
28.92775	4316.388		-61.84597	
28.98186	4312.83		-61.79959	
29.03596	4309.256		-61.75729	
29.09007	4305.68		-61.71909	
29.14417	4302.126		-61.68496	
29.19828	4298.621		-61.65477	
29.25238	4295.182		-61.62832	
29.30649	4291.812		-61.6053	
29.3606	4288.506		-61.58537	
29.4147	4285.262		-61.5681	
29.46881	4282.071		-61.55305	
29.52291	4278.925		-61.53971	
29.57702	4275.813		-61.52755	
29.63112	4272.721		-61.51602	
29.68523	4269.635		-61.50462	
29.73934	4266.544		-61.49287	
29.79344	4263.446		-61.48035	
29.84755	4260.346		-61.46667	
29.90165	4257.246		-61.45156	
29.95576	4254.139		-61.4348	
30.00986	4251.012		-61.41629	
30.06397	4247.862		-61.39602	
30.11807	4244.684		-61.37409	
30.17218	4241.476		-61.35064	
30.22629	4238.237		-61.32584	
30.28039	4234.976		-61.2999	
30.3345	4231.695		-61.273	
30.3886	4228.391		-61.24527	
30.44271	4225.061		-61.21682	
30.49681	4221.696		-61.18774	
30.55092	4218.301		-61.15811	
30.60502	4214.881		-61.12799	
30.65913	4211.44		-61.09743	
30.71324	4207.982		-61.06651	
30.76734	4204.507		-61.03527	
30.82145	4201.016		-61.00382	
30.87555	4197.51		-60.97221	
30.92966	4193.995		-60.94054	
30.98376	4190.481		-60.90889	
31.03787	4186.972		-60.87732	
31.09198	4183.472		-60.84589	
31.14608	4179.999		-60.81466	
31.20019	4176.569		-60.78369	
31.25429	4173.192		-60.75304	
31.3084	4169.872		-60.72273	
31.3625	4166.613		-60.69275	
31.41661	4163.413		-60.66302	
31.47071	4160.257		-60.63344	
31.52482	4157.125		-60.60384	
31.57893	4153.999		-60.57399	
31.63303	4150.856		-60.54368	
31.68714	4147.673		-60.51267	
31.74124	4144.442		-60.48077	
31.79535	4141.163		-60.44783	
31.84945	4137.842		-60.41373	
31.90356	4134.495		-60.37839	
31.95766	4131.14		-60.3418	
32.01177	4127.794		-60.30402	
32.06588	4124.475		-60.26513	
32.11998	4121.187		-60.22523	
32.17409	4117.927		-60.18441	
32.22819	4114.682		-60.14274	
32.2823	4111.434		-60.1003	
32.3364	4108.166		-60.05716	
32.39051	4104.873		-60.01337	
32.44461	4101.553		-59.96898	
32.49872	4098.204		-59.92398	
32.55283	4094.84		-59.87835	
32.60693	4091.479		-59.83202	
32.66104	4088.143		-59.78491	
32.71514	4084.848		-59.73699	
32.76925	4081.615		-59.68822	
32.82335	4078.456		-59.63867	
32.87746	4075.371		-59.58846	
32.93156	4072.361		-59.53776	
32.98567	4069.413		-59.4868	
33.03978	4066.5		-59.43586	
33.09388	4063.592		-59.38524	
33.14799	4060.67		-59.33528	
33.2021	4057.72		-59.2863	
33.2562	4054.731		-59.23862	
33.31031	4051.695		-59.19247	
33.36441	4048.607		-59.14808	
33.41851	4045.472		-59.10564	
33.47262	4042.297		-59.06528	
33.52673	4039.098		-59.02705	
33.58083	4035.887		-58.99094	
33.63494	4032.67		-58.95686	
33.68904	4029.449		-58.92464	
33.74315	4026.221		-58.89408	
33.79726	4022.973		-58.86492	
33.85136	4019.696		-58.83685	
33.90547	4016.376		-58.80956	
33.95957	4013.001		-58.78272	
34.01368	4009.569		-58.75597	
34.06778	4006.092		-58.72898	
34.12189	4002.599		-58.70142	
34.17599	3999.117		-58.67298	
34.2301	3995.674		-58.64341	
34.28421	3992.285		-58.61251	
34.33831	3988.96		-58.58012	
34.39242	3985.707		-58.54616	
34.44652	3982.525		-58.51051	
34.50063	3979.41		-58.4731	
34.55473	3976.348		-58.43382	
34.60884	3973.329		-58.39256	
34.66294	3970.343		-58.34925	
34.71705	3967.38		-58.30379	
34.77116	3964.427		-58.2561	
34.82526	3961.47		-58.20614	
34.87937	3958.501		-58.15388	
34.93347	3955.517		-58.09933	
34.98758	3952.51		-58.04254	
35.04168	3949.481		-57.98362	
35.09579	3946.433		-57.92274	
35.14989	3943.367		-57.86018	
35.204	3940.281		-57.79623	
35.25811	3937.172		-57.7313	
35.31221	3934.035		-57.66583	
35.36632	3930.865		-57.60034	
35.42042	3927.654		-57.53536	
35.47453	3924.4		-57.47137	
35.52863	3921.108		-57.40879	
35.58274	3917.787		-57.34793	
35.63684	3914.445		-57.289	
35.69095	3911.088		-57.23212	
35.74506	3907.724		-57.17737	
35.79916	3904.369		-57.12477	
35.85327	3901.04		-57.07428	
35.90737	3897.751		-57.02583	
35.96148	3894.515		-56.9793	
36.01558	3891.342		-56.93455	
36.06969	3888.233		-56.89138	
36.12379	3885.196		-56.8496	
36.1779	3882.232		-56.80903	
36.23201	3879.343		-56.76949	
36.28611	3876.52		-56.73079	
36.34022	3873.748		-56.69277	
36.39433	3871.016		-56.65529	
36.44843	3868.306		-56.61827	
36.50254	3865.593		-56.5817	
36.55664	3862.853		-56.54564	
36.61074	3860.074		-56.51018	
36.66485	3857.251		-56.47547	
36.71896	3854.383		-56.44167	
36.77306	3851.476		-56.40894	
36.82717	3848.54		-56.37742	
36.88128	3845.576		-56.34723	
36.93538	3842.585		-56.31847	
36.98949	3839.562		-56.29126	
37.04359	3836.511		-56.26573	
37.0977	3833.434		-56.24205	
37.1518	3830.336		-56.22041	
37.20591	3827.217		-56.20104	
37.26001	3824.072		-56.18421	
37.31412	3820.902		-56.1702	
37.36823	3817.704		-56.15927	
37.42233	3814.484		-56.1516	
37.47644	3811.248		-56.14732	
37.53054	3808.009		-56.1464	
37.58465	3804.774		-56.14872	
37.63875	3801.552		-56.15407	
37.69286	3798.354		-56.16216	
37.74696	3795.194		-56.17262	
37.80107	3792.077		-56.18501	
37.85518	3788.992		-56.19887	
37.90928	3785.931		-56.21368	
37.96339	3782.895		-56.22887	
38.01749	3779.888		-56.24379	
38.0716	3776.919		-56.25777	
38.1257	3774.001		-56.27013	
38.17981	3771.132		-56.28015	
38.23391	3768.303		-56.28711	
38.28802	3765.492		-56.29029	
38.34212	3762.679		-56.28905	
38.39623	3759.84		-56.28284	
38.45034	3756.956		-56.27121	
38.50444	3754.02		-56.25384	
38.55855	3751.036		-56.23055	
