T[°C]	Scattering [mAU]	S.D.
20.00033	90.85363	
20.00066	91.14263	
20.00229	90.72619	
20.00886	90.68893	
20.01507	90.99407	
20.0283	91.27516	
20.03972	90.86171	
20.05795	91.08997	
20.07162	91.3715	
20.09602	91.0396	
20.1141	91.67004	
20.14107	91.29929	
20.16148	91.43495	
20.19525	91.55712	
20.21944	91.2168	
20.25658	91.52794	
20.28377	91.48347	
20.32573	91.50243	
20.35543	91.4983	
20.40183	91.23953	
20.43438	91.30437	
20.4831	91.26818	
20.51908	91.08305	
20.57191	90.99571	
20.60824	91.10515	
20.66438	91.06351	
20.70295	91.35696	
20.76121	91.4716	
20.80283	91.30064	
20.86494	91.51321	
20.9071	91.16592	
20.96864	91.28084	
21.01248	91.23363	
21.07502	90.89517	
21.11955	91.26502	
21.18482	91.08096	
21.229	91.34496	
21.29306	91.2538	
21.33663	90.94689	
21.40223	91.00098	
21.44798	90.82517	
21.51483	90.6193	
21.55825	90.7671	
21.62231	90.83275	
21.66633	90.9182	
21.73235	90.94193	
21.77606	90.85575	
21.84154	90.94881	
21.88453	90.83913	
21.94962	91.02365	
21.99521	91.11451	
22.06167	90.59789	
22.10614	91.08895	
22.16937	90.69434	
22.21399	90.57742	
22.27996	90.74242	
22.32354	90.368	
22.38908	90.74259	
22.43374	90.57883	
22.49939	90.37278	
22.54174	90.95353	
22.60628	90.83435	
22.6512	90.64845	
22.71516	90.23379	
22.76194	90.58258	
22.8277	90.83878	
22.87198	91.00149	
22.93526	90.6439	
22.9803	90.97381	
23.04689	90.95008	
23.09045	90.84783	
23.15375	91.28324	
23.19861	91.20879	
23.26546	91.11231	
23.31041	91.32756	
23.37481	90.938	
23.41803	91.20712	
23.4833	90.85452	
23.52795	90.8104	
23.59345	90.62878	
23.63728	90.73164	
23.70209	90.59526	
23.74746	91.19444	
23.81246	90.95792	
23.85595	91.24587	
23.9221	91.23383	
23.96589	90.87302	
24.03124	91.43547	
24.07543	90.85896	
24.14012	91.14082	
24.18312	91.05734	
24.24887	91.20023	
24.29453	91.4602	
24.35928	91.02857	
24.40402	91.22402	
24.46892	90.6684	
24.51317	90.69696	
24.57676	90.5502	
24.62061	90.46751	
24.68808	90.55952	
24.73302	90.77512	
24.79754	90.79328	
24.84179	90.93523	
24.90821	91.13111	
24.95161	90.88838	
25.01521	91.18895	
25.05911	90.8648	
25.12673	90.76065	
25.17039	91.10336	
25.23625	91.08395	
25.27891	90.97863	
25.34423	90.58687	
25.38842	90.1262	
25.45478	90.39618	
25.49832	90.41808	
25.56341	90.29816	
25.60784	90.46576	
25.6727	90.26872	
25.71609	89.98399	
25.78099	90.1955	
25.82837	90.4212	
25.89157	90.26365	
25.93682	90.46525	
26.00156	90.61012	
26.04568	90.62011	
26.11053	90.12933	
26.15597	90.51754	
26.22075	90.62646	
26.26493	90.37066	
26.33145	91.00754	
26.37531	90.7727	
26.44148	90.67645	
26.48439	90.81313	
26.54724	90.20557	
26.59515	90.63206	
26.66426	90.09328	
26.71108	90.60014	
26.77558	90.12669	
26.81836	90.86713	
26.88428	90.567	
26.92873	90.93267	
26.99392	90.57516	
27.0395	90.35381	
27.10488	90.51277	
27.14902	90.47906	
27.21232	90.77607	
27.2564	90.70368	
27.32153	90.86175	
27.36743	90.67875	
27.43204	90.7218	
27.47642	90.35653	
27.5411	90.49632	
27.58605	90.14085	
27.65206	90.51756	
27.6975	90.39455	
27.76123	90.44275	
27.80371	90.8428	
27.86917	90.72793	
27.91334	90.84086	
27.97885	90.81003	
28.02402	90.5266	
28.09088	90.5698	
28.1341	90.56276	
28.19855	90.43337	
28.24236	90.53737	
28.307	90.34009	
28.35022	90.50339	
28.41502	90.31405	
28.46146	90.29824	
28.52925	90.66409	
28.57273	90.05655	
28.63599	90.3519	
28.68038	90.22899	
28.74573	90.09108	
28.79179	90.68215	
28.85692	90.17965	
28.90014	90.61931	
28.96431	90.3013	
29.00821	90.16695	
29.07458	90.05683	
29.11945	90.00919	
29.18474	90.22758	
29.22875	90.40788	
29.29252	90.20029	
29.3363	90.08636	
29.40179	90.21808	
29.44677	90.16044	
29.51295	90.04841	
29.55918	89.88795	
29.62269	90.06471	
29.66608	90.01748	
29.73063	89.85387	
29.77448	90.22598	
29.83959	89.6167	
29.88397	90.11064	
29.94965	90.14764	
29.99333	90.35564	
30.05844	90.22099	
30.10317	90.45026	
30.16884	90.5039	
30.21343	90.44754	
30.27713	90.22997	
30.32109	90.45406	
30.38643	90.6151	
30.43077	90.44227	
30.49696	90.63202	
30.54095	90.06776	
30.60616	90.14822	
30.65174	90.04078	
30.71595	90.25069	
30.75953	89.95491	
30.82562	90.32757	
30.86949	90.33975	
30.93449	90.39873	
30.97822	90.56487	
31.04418	90.23801	
31.08845	90.31567	
31.15699	90.11301	
31.20193	90.43904	
31.26712	90.4758	
31.30998	90.44235	
31.37916	90.55375	
31.42341	90.22595	
31.48907	90.90749	
31.53279	90.07108	
31.5976	90.19007	
31.64399	90.19417	
31.70902	90.22602	
31.75277	90.1713	
31.81777	90.0233	
31.86214	90.24149	
31.92819	90.5338	
