T[°C]	Scattering [mAU]	S.D.	First derivative	S.D. of first derivative
20.00033	91.2865		-0.3986875	
20.05443	91.28476		-0.391385	
20.10854	91.28265		-0.3840468	
20.16265	91.28024		-0.3766732	
20.21675	91.27763		-0.3692649	
20.27086	91.27483		-0.361823	
20.32496	91.2719		-0.3543491	
20.37907	91.26885		-0.3468444	
20.43317	91.26565		-0.3393112	
20.48728	91.26222		-0.3317518	
20.54138	91.25846		-0.3241688	
20.59549	91.2542		-0.3165652	
20.6496	91.24926		-0.3089441	
20.7037	91.24339		-0.301309	
20.75781	91.23615		-0.2936637	
20.81191	91.22665		-0.2860121	
20.86602	91.21362		-0.2783585	
20.92012	91.19391		-0.2707075	
20.97423	91.17353		-0.263064	
21.02833	91.15294		-0.2554323	
21.08244	91.13245		-0.2478177	
21.13655	91.11228		-0.240225	
21.19065	91.09243		-0.2326593	
21.24476	91.0728		-0.2251257	
21.29886	91.05311		-0.2176293	
21.35297	91.0333		-0.2101753	
21.40707	91.01337		-0.202769	
21.46118	90.99339		-0.1954154	
21.51529	90.97347		-0.1881199	
21.56939	90.95348		-0.1808875	
21.6235	90.93327		-0.1737229	
21.6776	90.91264		-0.1666298	
21.73171	90.89153		-0.1596121	
21.78581	90.87043		-0.1526724	
21.83992	90.85025		-0.1458128	
21.89402	90.8316		-0.1390342	
21.94813	90.81464		-0.132336	
22.00224	90.79945		-0.1257161	
22.05634	90.78603		-0.1191699	
22.11045	90.77428		-0.11269	
22.16455	90.76376		-0.1062648	
22.21866	90.7541		-0.09987769	
22.27276	90.74525		-0.09350553	
22.32687	90.73734		-0.08711562	
22.38097	90.73113		-0.08066481	
22.43508	90.72771		-0.0740969	
22.48919	90.72792		-0.06734318	
22.54329	90.7324		-0.06032857	
22.5974	90.74135		-0.05298832	
22.6515	90.75462		-0.04916604	
22.70561	90.77161		-0.04570101	
22.75971	90.79121		-0.04260568	
22.81382	90.81214		-0.03988944	
22.86792	90.83295		-0.03755854	
22.92203	90.8524		-0.03561622	
22.97614	90.87002		-0.0340634	
23.03024	90.88565		-0.03289903	
23.08435	90.89977		-0.03212108	
23.13845	90.91316		-0.03172717	
23.19256	90.92638		-0.0317153	
23.24666	90.93996		-0.03208386	
23.30077	90.9539		-0.0328315	
23.35488	90.96787		-0.0339562	
23.40898	90.98125		-0.03545474	
23.46309	90.99311		-0.03732115	
23.51719	91.00294		-0.03954584	
23.5713	91.01087		-0.04211513	
23.6254	91.01738		-0.04501124	
23.67951	91.02251		-0.04821328	
23.73361	91.02582		-0.05169731	
23.78772	91.02686		-0.05543652	
23.84183	91.02545		-0.05940155	
23.89593	91.02161		-0.06356043	
23.95004	91.01573		-0.06787761	
24.00414	91.0085		-0.07231385	
24.05825	91.00053		-0.07682665	
24.11235	90.99237		-0.08137164	
24.16646	90.98448		-0.08590498	
24.22056	90.97694		-0.09038617	
24.27467	90.96969		-0.09477863	
24.32878	90.9622		-0.09905139	
24.38288	90.95403		-0.1031781	
24.43699	90.94521		-0.1071356	
24.49109	90.93608		-0.1109031	
24.5452	90.92677		-0.1144629	
24.5993	90.91683		-0.1177997	
24.65341	90.90528		-0.1209004	
24.70752	90.8913		-0.1237544	
24.76162	90.87451		-0.1263521	
24.81573	90.85506		-0.1286857	
24.86983	90.83365		-0.1307479	
24.92394	90.81091		-0.1325323	
24.97804	90.78741		-0.1340331	
25.03215	90.76375		-0.1352456	
25.08625	90.74036		-0.1361662	
25.14036	90.71719		-0.1367926	
25.19447	90.69391		-0.1371244	
25.24857	90.67021		-0.1371629	
25.30268	90.64562		-0.1369108	
25.35678	90.61952		-0.1363719	
25.41089	90.59188		-0.1355523	
25.46499	90.5633		-0.1344608	
25.5191	90.53494		-0.1331099	
25.5732	90.50851		-0.1315158	
25.62731	90.48557		-0.1296975	
25.68142	90.46716		-0.1276767	
25.73552	90.45384		-0.1254762	
25.78963	90.44531		-0.1231197	
25.84373	90.44117		-0.1206301	
25.89784	90.44078		-0.11803	
25.95194	90.44365		-0.1153418	
26.00605	90.44935		-0.1125886	
26.06015	90.45756		-0.1097943	
26.11426	90.46764		-0.1069833	
26.16837	90.47907		-0.1041799	
26.22247	90.49149		-0.1014066	
26.27658	90.5045		-0.0986834	
26.33068	90.51762		-0.09602813	
26.38479	90.53021		-0.09345727	
26.43889	90.54169		-0.09098682	
26.493	90.55172		-0.08863372	
26.54711	90.5602		-0.08641677	
26.60121	90.56734		-0.08435696	
26.65532	90.57349		-0.0824775	
26.70942	90.57853		-0.08080348	
26.76353	90.58216		-0.07936045	
26.81763	90.58395		-0.07817308	
26.87174	90.5836		-0.0772638	
26.92584	90.58118		-0.07665166	
26.97995	90.57732		-0.07635093	
27.03406	90.57328		-0.07636948	
27.08816	90.57019		-0.07670721	
27.14227	90.56895		-0.07735532	
27.19637	90.57005		-0.07829744	
27.25048	90.57297		-0.07951111	
27.30458	90.57686		-0.08096944	
27.35869	90.58079		-0.08264185	
27.41279	90.5839		-0.08449555	
27.4669	90.58577		-0.08649584	
