T[°C]	Scattering [mAU]	S.D.
20.00044	100.8928	
20.00075	100.6134	
20.00521	100.9806	
20.00831	100.8132	
20.01973	101.2656	
20.02609	101.6837	
20.04493	100.7525	
20.05378	101.0609	
20.07992	100.56	
20.09124	101.2743	
20.12237	100.6179	
20.13603	100.9272	
20.17265	101.0961	
20.18872	100.8126	
20.23059	101.1535	
20.24907	101.0264	
20.29761	101.1812	
20.31908	101.3733	
20.37021	101.2653	
20.39281	101.576	
20.44963	101.3273	
20.47352	101.513	
20.5359	101.2434	
20.56164	101.4001	
20.6268	101.045	
20.65448	101.1862	
20.72223	100.7853	
20.75045	100.9532	
20.82217	101.0081	
20.85109	100.974	
20.92553	100.8729	
20.95645	100.9342	
21.03274	100.8803	
21.06406	101.3554	
21.13981	101.3385	
21.17071	101.6148	
21.2485	101.2701	
21.2806	101.6093	
21.35722	101.208	
21.38888	101.2822	
21.46899	101.136	
21.50044	101.6027	
21.57902	101.1782	
21.60946	101.2946	
21.68576	101.1138	
21.71729	100.9517	
21.79756	100.9807	
21.82898	100.7325	
21.90611	100.9444	
21.93799	101.0191	
22.01617	100.9677	
22.04824	101.0808	
22.12712	101.026	
22.15852	100.8398	
22.23474	101.0945	
22.26609	101.3708	
22.34394	101.205	
22.3756	101.0487	
22.45392	101.2801	
22.48556	100.7461	
22.56333	101.2105	
22.59443	101.0179	
22.67359	100.9635	
22.70503	101.0814	
22.78274	100.867	
22.81483	101.2689	
22.89346	100.9475	
22.92461	100.8678	
23.00139	100.9356	
23.03336	100.6501	
23.1109	100.9658	
23.14176	100.4419	
23.21786	100.9389	
23.24973	100.683	
23.3302	101.0683	
23.36214	101.2305	
23.4415	101.246	
23.47242	100.8227	
23.5491	101.6334	
23.581	100.7865	
23.65804	101.4436	
23.68963	101.239	
23.76914	101.2351	
23.80079	101.3558	
23.87817	101.0119	
23.9094	101.2182	
23.98762	101.2317	
24.01957	101.3731	
24.09739	101.4397	
24.12847	101.3466	
24.2066	101.2039	
24.23894	101.6397	
24.31754	101.1446	
24.34849	101.4682	
24.42451	101.1018	
24.45647	100.9758	
24.53412	101.4497	
24.56566	100.7217	
24.64552	101.1401	
24.67693	101.2178	
24.75282	101.0713	
24.78509	101.1394	
24.86467	101.1267	
24.89596	101.0787	
24.97321	100.9206	
25.00382	101.2619	
25.08168	101.1298	
25.11424	101.6348	
25.19364	101.2441	
25.22543	101.3291	
25.30281	101.3086	
25.33437	101.4065	
25.41119	101.6067	
25.44238	101.1009	
25.52087	101.6073	
25.55251	100.8306	
25.62993	101.3725	
25.66155	101.0999	
25.7398	101.137	
25.77113	101.1553	
25.84733	100.9664	
25.87872	100.8447	
25.95869	100.9933	
25.99239	100.7905	
26.0687	101.0478	
26.1004	101.0571	
26.17624	100.5614	
26.2075	100.8466	
26.28638	100.7062	
26.31893	100.776	
26.39769	101.1329	
26.42831	101.4028	
26.505	100.7251	
26.5364	101.1618	
26.61508	100.8486	
26.64702	99.9697	
26.72745	100.9663	
26.7589	100.3631	
26.8325	100.8604	
26.86377	100.9027	
26.94424	101.1573	
26.97612	100.8773	
27.05429	100.9792	
27.08573	101.0918	
27.16314	101.1064	
27.1958	101.2965	
