T[°C]	Scattering [mAU]	S.D.	First derivative	S.D. of first derivative
20.00044	101.0847		0.01723645	
20.05439	101.0896		0.01586643	
20.10834	101.0943		0.01455931	
20.16229	101.0988		0.01331678	
20.21624	101.1033		0.01214037	
20.27019	101.1077		0.0110314	
20.32414	101.1124		0.009990998	
20.37809	101.1174		0.009020091	
20.43204	101.1229		0.008119372	
20.48598	101.1291		0.007289295	
20.53993	101.1358		0.006530069	
20.59388	101.1432		0.005841637	
20.64783	101.1512		0.005223667	
20.70178	101.1593		0.004675535	
20.75573	101.1671		0.004196311	
20.80968	101.1733		0.003784746	
20.86363	101.1758		0.00343925	
20.91758	101.1803		0.003157878	
20.97153	101.183		0.00293832	
21.02548	101.1841		0.002777957	
21.07943	101.184		0.002673943	
21.13338	101.1831		0.002623277	
21.18733	101.1821		0.002622844	
21.24128	101.1812		0.002669465	
21.29523	101.1806		0.002759906	
21.34917	101.1797		0.002890872	
21.40312	101.1779		0.003059004	
21.45707	101.1746		0.003260829	
21.51102	101.1696		0.003492655	
21.56497	101.1631		0.003750488	
21.61892	101.1552		0.004029965	
21.67287	101.1459		0.004326302	
21.72682	101.1348		0.004634315	
21.78077	101.1223		0.004948433	
21.83472	101.1087		0.00526271	
21.88867	101.0949		0.005570879	
21.94262	101.0818		0.005866471	
21.99657	101.0699		0.006143016	
22.05052	101.0595		0.006394362	
22.10447	101.0509		0.006615124	
22.15841	101.0442		0.006801501	
22.21236	101.0393		0.006952627	
22.26631	101.0358		0.007072859	
22.32026	101.0335		0.007175373	
22.37421	101.0315		0.007287581	
22.42816	101.0286		0.007458317	
22.48211	101.0239		0.007765094	
22.53606	101.017		0.00831559	
22.59001	101.0081		0.009229686	
22.64396	100.9982		0.01099049	
22.69791	100.9882		0.01276285	
22.75186	100.9794		0.01454411	
22.80581	100.9726		0.01633027	
22.85976	100.9682		0.01811547	
22.91371	100.9665		0.01989151	
22.96766	100.9677		0.02164784	
23.0216	100.9718		0.02337147	
23.07555	100.9788		0.02504765	
23.1295	100.988		0.02666034	
23.18345	100.9986		0.02819249	
23.2374	101.01		0.02962593	
23.29135	101.0224		0.03094021	
23.3453	101.0363		0.03211186	
23.39925	101.0522		0.03311455	
23.4532	101.0704		0.03391996	
23.50715	101.0909		0.03449964	
23.5611	101.1133		0.03482744	
23.61505	101.137		0.03488046	
23.669	101.1609		0.03463907	
23.72295	101.1836		0.03408693	
23.7769	101.204		0.03321125	
23.83084	101.2208		0.0320033	
23.88479	101.2332		0.03045857	
23.93874	101.2411		0.02857726	
23.99269	101.2446		0.0263637	
24.04664	101.2447		0.02382632	
24.10059	101.2422		0.02097836	
24.15454	101.238		0.0178387	
24.20849	101.2325		0.01443288	
24.26244	101.226		0.01079293	
24.31639	101.219		0.006956971	
24.37034	101.2123		0.002967769	
24.42429	101.2063		-0.001128502	
24.47824	101.2015		-0.005283727	
24.53218	101.1978		-0.009449553	
24.58613	101.1955		-0.01357991	
24.64008	101.1944		-0.01763242	
24.69403	101.1946		-0.02156899	
24.74798	101.1962		-0.0253559	
24.80193	101.1988		-0.02896223	
24.85588	101.2023		-0.03235875	
24.90983	101.2063		-0.03551713	
24.96378	101.2102		-0.03840981	
25.01773	101.2138		-0.04101125	
25.07168	101.2169		-0.04329991	
25.12563	101.2192		-0.04525895	
25.17958	101.22		-0.04687584	
25.23353	101.219		-0.04814209	
25.28748	101.2159		-0.04905317	
25.34142	101.2107		-0.0496089	
25.39537	101.2032		-0.04981386	
25.44932	101.1929		-0.04967817	
25.50327	101.1798		-0.04921705	
25.55722	101.1637		-0.04845008	
25.61117	101.1446		-0.04739991	
25.66512	101.1236		-0.04609175	
25.71907	101.1016		-0.04455358	
25.77302	101.0793		-0.04281682	
25.82697	101.0576		-0.04091633	
25.88092	101.0364		-0.03888901	
25.93487	101.0152		-0.03677179	
25.98882	100.9937		-0.03459992	
26.04277	100.9717		-0.03240551	
26.09672	100.9499		-0.03021686	
26.15067	100.9292		-0.02805795	
26.20461	100.9106		-0.02594805	
26.25856	100.8946		-0.02390189	
26.31251	100.8814		-0.02193057	
26.36646	100.8718		-0.02004277	
26.42041	100.8661		-0.01824534	
26.47436	100.8652		-0.01654379	
26.52831	100.8692		-0.01494257	
26.58226	100.8778		-0.01344499	
26.63621	100.89		-0.01205345	
26.69016	100.9047		-0.01076896	
26.74411	100.9206		-0.009591384	
26.79806	100.9375		-0.008520637	
26.85201	100.9551		-0.007557586	
26.90596	100.9734		-0.006705089	
26.95991	100.9925		-0.005967248	
27.01385	101.0122		-0.005348477	
27.0678	101.0325		-0.00485319	
27.12175	101.053		-0.004486183	
27.1757	101.0732		-0.004252842	
27.22965	101.0927		-0.004159384	
27.2836	101.1102		-0.004212304	
27.33755	101.1249		-0.004417049	
27.3915	101.1363		-0.004777227	
27.44545	101.1442		-0.005294568	
27.4994	101.1491		-0.005970049	
27.55335	101.1523		-0.006804912	
27.6073	101.1548		-0.007801525	
27.66125	101.1573		-0.008963412	
27.7152	101.1602		-0.01029525	
27.76915	101.1639		-0.01180289	
27.8231	101.1682		-0.01349263	
27.87704	101.1728		-0.01536985	
27.93099	101.1771		-0.01743748	
27.98494	101.1802		-0.01969426	
28.03889	101.1817		-0.02213361	
28.09284	101.1812		-0.02474356	
28.14679	101.179		-0.02750693	
28.20074	101.1759		-0.03040166	
28.25469	101.1723		-0.03340036	
28.30864	101.1686		-0.03647014	
28.36259	101.1646		-0.03957305	
28.41654	101.16		-0.04266613	
28.47049	101.1545		-0.04570265	
28.52444	101.1476		-0.04863403	
28.57839	101.1389		-0.05141225	
28.63234	101.128		-0.05399235	
