T[°C]	330nm [counts / mm]	S.D.	First derivative	S.D. of first derivative
20.00044	3201.614		-46.60632	
20.05439	3199.103		-46.53987	
20.10834	3196.59		-46.47326	
20.16229	3194.076		-46.40649	
20.21624	3191.561		-46.33958	
20.27019	3189.044		-46.27255	
20.32414	3186.527		-46.2054	
20.37809	3184.01		-46.13816	
20.43204	3181.493		-46.07085	
20.48598	3178.978		-46.00348	
20.53993	3176.465		-45.93609	
20.59388	3173.957		-45.86869	
20.64783	3171.456		-45.80133	
20.70178	3168.963		-45.73401	
20.75573	3166.482		-45.66679	
20.80968	3164.012		-45.59969	
20.86363	3161.556		-45.53275	
20.91758	3159.111		-45.466	
20.97153	3156.672		-45.39948	
21.02548	3154.295		-45.33322	
21.07943	3151.895		-45.26728	
21.13338	3149.464		-45.20168	
21.18733	3147.002		-45.13647	
21.24128	3144.516		-45.07169	
21.29523	3142.011		-45.00739	
21.34917	3139.491		-44.94361	
21.40312	3136.964		-44.88039	
21.45707	3134.436		-44.81776	
21.51102	3131.92		-44.75576	
21.56497	3129.425		-44.69442	
21.61892	3126.953		-44.63376	
21.67287	3124.499		-44.57379	
21.72682	3122.056		-44.51452	
21.78077	3119.617		-44.45595	
21.83472	3117.177		-44.39808	
21.88867	3114.723		-44.34087	
21.94262	3112.248		-44.28431	
21.99657	3109.754		-44.22835	
22.05052	3107.246		-44.17294	
22.10447	3104.733		-44.11798	
22.15841	3102.229		-44.06337	
22.21236	3099.744		-44.00896	
22.26631	3097.293		-43.95456	
22.32026	3094.886		-43.8999	
22.37421	3092.532		-43.84467	
22.42816	3090.235		-43.78847	
22.48211	3087.998		-43.73085	
22.53606	3085.818		-43.67139	
22.59001	3083.683		-43.60974	
22.64396	3081.576		-43.57175	
22.69791	3079.483		-43.53423	
22.75186	3077.391		-43.49715	
22.80581	3075.291		-43.46048	
22.85976	3073.177		-43.42418	
22.91371	3071.048		-43.38817	
22.96766	3068.906		-43.35239	
23.0216	3066.746		-43.31682	
23.07555	3064.558		-43.28143	
23.1295	3062.333		-43.24623	
23.18345	3060.075		-43.21126	
23.2374	3057.795		-43.17657	
23.29135	3055.503		-43.14223	
23.3453	3053.204		-43.10833	
23.39925	3050.903		-43.07494	
23.4532	3048.608		-43.04217	
23.50715	3046.32		-43.01013	
23.5611	3044.035		-42.97897	
23.61505	3041.743		-42.94882	
23.669	3039.428		-42.91977	
23.72295	3037.085		-42.89189	
23.7769	3034.715		-42.86514	
23.83084	3032.323		-42.8394	
23.88479	3029.91		-42.81448	
23.93874	3027.479		-42.79007	
23.99269	3025.033		-42.76582	
24.04664	3022.574		-42.74133	
24.10059	3020.105		-42.71618	
24.15454	3017.627		-42.68995	
24.20849	3015.147		-42.66225	
24.26244	3012.673		-42.63271	
24.31639	3010.217		-42.60102	
24.37034	3007.78		-42.56693	
24.42429	3005.368		-42.53021	
24.47824	3002.989		-42.49073	
24.53218	3000.646		-42.44838	
24.58613	2998.338		-42.40313	
24.64008	2996.052		-42.35503	
24.69403	2993.779		-42.30418	
24.74798	2991.51		-42.25074	
24.80193	2989.237		-42.19494	
24.85588	2986.951		-42.13706	
24.90983	2984.646		-42.07742	
24.96378	2982.323		-42.01635	
25.01773	2979.994		-41.95425	
25.07168	2977.669		-41.89153	
25.12563	2975.354		-41.82863	
25.17958	2973.055		-41.766	
25.23353	2970.775		-41.70409	
25.28748	2968.514		-41.64337	
25.34142	2966.272		-41.58432	
25.39537	2964.05		-41.52742	
25.44932	2961.845		-41.47312	
25.50327	2959.651		-41.42187	
25.55722	2957.458		-41.37409	
25.61117	2955.253		-41.33017	
25.66512	2953.023		-41.29042	
25.71907	2950.762		-41.25515	
25.77302	2948.471		-41.22457	
25.82697	2946.158		-41.19883	
25.88092	2943.841		-41.178	
25.93487	2941.539		-41.1621	
25.98882	2939.273		-41.15109	
26.04277	2937.055		-41.1449	
26.09672	2934.885		-41.14337	
26.15067	2932.763		-41.1463	
26.20461	2930.689		-41.15342	
26.25856	2928.665		-41.1644	
26.31251	2926.685		-41.17885	
26.36646	2924.744		-41.19629	
26.42041	2922.832		-41.21619	
26.47436	2920.939		-41.23796	
26.52831	2919.056		-41.26101	
26.58226	2917.167		-41.28477	
26.63621	2915.256		-41.30877	
26.69016	2913.312		-41.33261	
26.74411	2911.328		-41.35601	
26.79806	2909.307		-41.37881	
26.85201	2907.251		-41.40093	
26.90596	2905.164		-41.42236	
26.95991	2903.056		-41.44313	
27.01385	2900.932		-41.46335	
27.0678	2898.794		-41.48312	
27.12175	2896.636		-41.50256	
27.1757	2894.441		-41.52174	
27.22965	2892.198		-41.54072	
27.2836	2889.891		-41.55955	
27.33755	2887.513		-41.57825	
27.3915	2885.067		-41.59682	
27.44545	2882.568		-41.61522	
27.4994	2880.037		-41.63338	
27.55335	2877.49		-41.65121	
27.6073	2874.94		-41.66859	
27.66125	2872.397		-41.68537	
27.7152	2869.865		-41.70142	
27.76915	2867.348		-41.7166	
27.8231	2864.846		-41.73078	
27.87704	2862.36		-41.74387	
27.93099	2859.888		-41.75576	
27.98494	2857.436		-41.76638	
28.03889	2855.004		-41.77562	
28.09284	2852.592		-41.78333	
28.14679	2850.198		-41.78931	
28.20074	2847.819		-41.79335	
28.25469	2845.454		-41.79516	
28.30864	2843.106		-41.79447	
