T[°C]	Ratio 350nm / 330nm	S.D.	First derivative	S.D. of first derivative
20.00044	0.8783284		-0.0002686635	
20.05439	0.8783034		-0.0002712464	
20.10834	0.8782784		-0.0002738399	
20.16229	0.8782532		-0.0002764442	
20.21624	0.878228		-0.0002790595	
20.27019	0.8782027		-0.0002816859	
20.32414	0.8781773		-0.0002843234	
20.37809	0.8781518		-0.0002869723	
20.43204	0.8781263		-0.0002896325	
20.48598	0.8781006		-0.0002923041	
20.53993	0.8780749		-0.000294987	
20.59388	0.8780493		-0.0002976814	
20.64783	0.8780234		-0.000300387	
20.70178	0.8779976		-0.0003031041	
20.75573	0.8779717		-0.0003058323	
20.80968	0.8779458		-0.0003085717	
20.86363	0.8779199		-0.0003113222	
20.91758	0.8778939		-0.0003140837	
20.97153	0.8778679		-0.000316856	
21.02548	0.877842		-0.000319639	
21.07943	0.8778161		-0.0003224326	
21.13338	0.8777902		-0.0003252366	
21.18733	0.8777642		-0.0003280508	
21.24128	0.8777384		-0.0003308751	
21.29523	0.8777125		-0.0003337092	
21.34917	0.8776867		-0.0003365531	
21.40312	0.8776609		-0.0003394063	
21.45707	0.8776352		-0.0003422688	
21.51102	0.8776095		-0.0003451404	
21.56497	0.8775839		-0.0003480208	
21.61892	0.8775582		-0.0003509097	
21.67287	0.8775325		-0.000353807	
21.72682	0.877507		-0.0003567124	
21.78077	0.8774813		-0.0003596258	
21.83472	0.8774558		-0.0003625468	
21.88867	0.8774302		-0.0003654752	
21.94262	0.8774046		-0.0003684109	
21.99657	0.8773791		-0.0003713535	
22.05052	0.8773535		-0.0003743029	
22.10447	0.8773279		-0.0003772589	
22.15841	0.8773021		-0.0003802212	
22.21236	0.8772762		-0.0003831896	
22.26631	0.87725		-0.0003861641	
22.32026	0.8772235		-0.0003891443	
22.37421	0.8771965		-0.0003921301	
22.42816	0.8771688		-0.0003951214	
22.48211	0.8771404		-0.0003981181	
22.53606	0.8771145		-0.0004011201	
22.59001	0.8770893		-0.0004041273	
22.64396	0.8770647		-0.0004071397	
22.69791	0.8770409		-0.0004101573	
22.75186	0.8770177		-0.0004131802	
22.80581	0.8769953		-0.0004162084	
22.85976	0.8769735		-0.0004192421	
22.91371	0.8769524		-0.0004222816	
22.96766	0.8769316		-0.0004253271	
23.0216	0.8769113		-0.0004283791	
23.07555	0.8768913		-0.0004314383	
23.1295	0.8768715		-0.0004345056	
23.18345	0.8768519		-0.0004375824	
23.2374	0.8768322		-0.0004406704	
23.29135	0.8768127		-0.0004437725	
23.3453	0.8767931		-0.0004468924	
23.39925	0.8767735		-0.0004500354	
23.4532	0.8767537		-0.0004532085	
23.50715	0.8767337		-0.0004564209	
23.5611	0.8767135		-0.0004596842	
23.61505	0.876693		-0.0004630119	
23.669	0.8766722		-0.0004664179	
23.72295	0.876651		-0.0004699135	
23.7769	0.8766295		-0.000473815	
23.83084	0.8766076		-0.0004777261	
23.88479	0.8765854		-0.0004816441	
23.93874	0.876563		-0.0004855655	
23.99269	0.8765405		-0.0004894868	
24.04664	0.8765181		-0.0004934042	
24.10059	0.8764958		-0.000497314	
24.15454	0.8764737		-0.0005012127	
24.20849	0.8764518		-0.0005050969	
24.26244	0.8764303		-0.0005089638	
24.31639	0.8764088		-0.0005128109	
24.37034	0.8763874		-0.0005166361	
24.42429	0.8763658		-0.000520438	
24.47824	0.876344		-0.0005242153	
24.53218	0.8763217		-0.0005279674	
24.58613	0.876299		-0.0005316935	
24.64008	0.8762758		-0.0005353931	
24.69403	0.8762523		-0.0005390662	
24.74798	0.8762283		-0.0005427126	
24.80193	0.8762036		-0.0005463319	
24.85588	0.876178		-0.0005499239	
24.90983	0.8761515		-0.0005534877	
24.96378	0.8761238		-0.0005570224	
25.01773	0.876095		-0.0005605267	
25.07168	0.8760649		-0.0005639988	
25.12563	0.8760335		-0.000567437	
25.17958	0.8760009		-0.0005708393	
25.23353	0.875967		-0.0005742036	
25.28748	0.8759316		-0.0005775276	
25.34142	0.8758948		-0.0005808086	
25.39537	0.8758565		-0.0005840439	
25.44932	0.8758167		-0.0005872304	
25.50327	0.8757755		-0.0005903653	
25.55722	0.8757328		-0.0005934452	
25.61117	0.875689		-0.0005964671	
25.66512	0.875644		-0.0005994276	
25.71907	0.8755982		-0.0006023242	
25.77302	0.8755519		-0.0006051548	
25.82697	0.8755054		-0.0006079182	
25.88092	0.875459		-0.0006106143	
25.93487	0.8754127		-0.0006132434	
25.98882	0.8753668		-0.0006158063	
26.04277	0.8753213		-0.0006183044	
26.09672	0.8752764		-0.0006207392	
26.15067	0.875232		-0.0006231132	
26.20461	0.8751882		-0.000625429	
26.25856	0.875145		-0.0006276902	
26.31251	0.8751025		-0.0006299005	
26.36646	0.8750605		-0.0006320645	
26.42041	0.8750193		-0.0006341867	
26.47436	0.8749788		-0.0006362724	
26.52831	0.8749391		-0.0006383267	
26.58226	0.8749004		-0.0006403555	
26.63621	0.8748625		-0.0006423648	
26.69016	0.8748256		-0.0006443615	
26.74411	0.8747896		-0.0006463527	
26.79806	0.8747546		-0.0006483463	
26.85201	0.8747206		-0.0006503504	
26.90596	0.8746878		-0.0006523732	
26.95991	0.8746561		-0.000654423	
27.01385	0.8746257		-0.0006565076	
27.0678	0.8745962		-0.0006586345	
27.12175	0.8745674		-0.0006608104	
27.1757	0.8745391		-0.0006630411	
27.22965	0.874511		-0.0006653321	
27.2836	0.8744829		-0.0006676877	
27.33755	0.8744545		-0.0006701122	
