T[°C]	Scattering [mAU]	S.D.
20.00045	92.77035	
20.00066	92.52986	
20.00352	92.00012	
20.00755	92.53542	
20.01727	91.81152	
20.02538	92.26926	
20.04331	91.89158	
20.0545	91.68413	
20.07594	92.5704	
20.09096	91.95693	
20.11928	91.8589	
20.13596	91.94833	
20.16791	91.77616	
20.18862	92.06328	
20.2266	91.94869	
20.24944	91.90851	
20.2921	92.0953	
20.31784	91.98915	
20.36436	92.3623	
20.39282	92.33452	
20.44325	92.16033	
20.47316	92.70866	
20.52964	92.2672	
20.56213	92.44209	
20.61914	92.25387	
20.65368	92.07283	
20.71407	92.10617	
20.74973	91.60045	
20.81493	91.66853	
20.85303	91.83039	
20.91907	91.69118	
20.95682	91.79813	
21.02396	92.03102	
21.06225	91.71506	
21.13201	92.13555	
21.17205	91.45467	
21.24142	91.55964	
21.28082	92.04277	
21.34922	91.79803	
21.38946	91.98378	
21.46111	91.91694	
21.50214	92.12858	
21.57015	91.5154	
21.60956	91.77764	
21.67866	91.60957	
21.72037	91.61965	
21.78895	91.84078	
21.82911	91.71126	
21.89644	91.92818	
21.93628	91.78265	
22.00789	91.73459	
22.04867	91.74406	
22.11851	91.96996	
22.15729	92.19415	
22.22717	92.39046	
22.26764	92.37946	
22.3362	92.092	
22.37641	91.87189	
22.44668	91.79475	
22.48739	92.05574	
22.55386	92.11697	
22.59346	92.33603	
22.66397	92.35014	
22.7032	92.16279	
22.77395	92.04985	
22.81421	91.60222	
22.88377	91.60725	
22.9227	91.59744	
22.99341	91.34896	
23.03425	91.8147	
23.10263	91.62931	
23.14137	91.48881	
23.21163	92.0212	
23.25286	91.68922	
23.32324	91.79482	
23.36265	92.24545	
23.43051	91.78237	
23.47064	92.16017	
23.54075	92.02327	
23.58083	92.15178	
23.64949	92.07627	
23.68926	91.67622	
23.76048	91.91457	
23.80055	91.58676	
23.86881	91.69106	
23.9095	91.89883	
23.97826	91.28973	
24.01914	91.54202	
24.08847	91.61474	
24.12804	91.36201	
24.1954	91.74297	
24.23568	91.1276	
24.30652	91.80803	
24.34626	91.76531	
24.41651	91.87037	
24.45632	91.97919	
24.52579	91.79845	
24.56489	92.22002	
24.63356	91.90309	
24.67495	91.34367	
24.74567	91.40974	
24.78535	91.32682	
24.85481	90.91541	
24.89566	90.80923	
24.96365	91.07822	
25.00319	91.53969	
25.07175	91.37547	
25.11389	91.50622	
25.18241	91.46179	
25.22422	91.1618	
25.29119	91.39729	
25.33137	91.1277	
25.40074	92.01067	
25.44252	91.45866	
25.51097	91.43932	
25.55101	91.43571	
25.62029	91.81198	
25.66074	91.71592	
25.72895	92.02722	
25.7694	91.83848	
25.84057	92.14055	
25.87936	91.72809	
25.94917	91.51157	
25.9889	91.81227	
26.05802	91.33671	
26.0978	91.67909	
26.16782	91.67777	
26.20841	91.65775	
26.27772	91.92647	
26.31895	91.62989	
26.38795	91.63633	
26.42855	91.51672	
26.49578	91.66098	
26.53444	91.83295	
26.60816	91.88194	
26.65156	91.79704	
26.72413	92.05919	
26.76391	91.66335	
26.83105	91.70407	
26.87159	91.73125	
26.94138	91.48335	
26.98137	91.81858	
27.05199	91.71783	
27.09211	91.46532	
27.16089	91.43701	
27.19973	91.12582	
27.26893	91.62289	
27.3091	91.79323	
27.3796	91.71272	
27.4194	91.61401	
27.4889	91.66415	
27.52848	91.96265	
27.59888	91.56711	
27.63949	91.48819	
27.71006	91.38672	
27.74967	91.23002	
27.81632	91.31728	
27.85669	91.63978	
27.92603	91.44672	
27.96622	90.91534	
28.03696	91.29268	
28.07875	91.407	
28.1464	91.53326	
28.18604	91.35586	
28.25484	91.72194	
28.29448	91.59267	
28.36234	91.09797	
28.40271	91.73035	
28.47482	90.96706	
28.51649	91.20756	
28.58464	91.19746	
28.62345	91.20848	
28.69315	91.28866	
28.73312	90.71479	
28.80406	91.29849	
28.84476	91.12999	
28.91258	91.12686	
28.95194	90.73432	
29.02086	91.50916	
29.06157	91.20135	
29.13203	91.24556	
29.17251	90.87264	
29.24096	91.2532	
29.27999	91.12185	
29.34873	91.57515	
29.38902	91.4316	
29.45963	91.79719	
29.50023	91.96796	
29.5714	91.64891	
29.6107	91.90769	
29.67879	91.32628	
29.71828	91.42439	
29.78698	91.49474	
29.82735	91.26551	
29.897	91.77577	
29.93727	91.48441	
30.0057	91.38786	
30.04555	91.33588	
30.11593	90.81245	
30.15632	91.341	
30.22522	91.33536	
30.26434	91.5097	
30.33336	91.61697	
30.37346	91.55688	
30.44277	91.31636	
30.484	91.91055	
30.55304	91.31923	
30.59305	91.76284	
30.66401	91.46987	
30.70394	91.37096	
30.77247	91.3138	
30.81311	91.09364	
30.88166	91.53924	
30.9223	91.1384	
30.99094	91.45346	
31.03139	91.54548	
31.10089	91.29463	
31.14413	90.87607	
31.2144	91.06264	
31.2556	91.14568	
31.32298	91.27136	
31.36634	91.14813	
31.43585	91.23991	
31.47602	91.14792	
31.5447	90.99939	
31.58447	90.76942	
31.65695	91.13576	
31.69695	90.84962	
31.7652	91.3308	
31.80571	90.7673	
31.87424	90.69456	
31.91478	90.79915	
31.98531	90.80891	
32.02476	90.42566	
32.0969	91.11066	
32.13836	91.18681	
32.2083	90.80819	
32.24728	91.06111	
32.31467	90.79685	
32.35629	90.57845	
32.42611	90.91209	
32.4661	90.65231	
32.53441	91.49229	
32.57564	91.33376	
32.64434	91.02259	
32.6846	90.86791	
32.75563	91.29899	
32.79837	91.40733	
32.86814	91.83561	
32.90802	91.48891	
32.97472	91.21188	
33.01581	91.2644	
33.08389	91.05936	
33.12403	91.30508	
33.19647	91.19135	
33.23776	91.5304	
33.30649	91.26661	
33.34643	90.93774	
33.4139	90.84178	
33.45636	90.92474	
33.52572	90.85578	
33.56675	90.96788	
33.63758	91.13895	
33.67954	91.50755	
33.74674	91.31553	
33.78491	91.52124	
33.85582	91.16064	
33.89694	91.66885	
33.96609	91.15905	
34.0057	91.8489	
34.07655	90.8946	
34.11667	91.74044	
34.18483	91.22523	
34.22355	91.04173	
34.29369	90.83742	
34.33509	90.81004	
34.40378	90.63667	
34.44282	90.9892	
34.51209	91.02081	
34.55378	90.70453	
34.62007	91.325	
34.65986	91.10187	
34.73111	91.21346	
34.77098	91.1173	
34.8415	91.32217	
34.88039	91.41738	
34.94988	90.89942	
34.9898	90.60439	
35.05882	90.97868	
35.09762	90.70866	
35.16754	91.30611	
35.20805	91.0157	
35.28134	90.56488	
35.32238	90.39539	
35.39084	90.27343	
35.43055	90.23489	
35.50069	90.269	
35.54071	90.5499	
35.60968	90.5428	
35.64983	90.2644	
35.72034	90.56848	
35.76129	90.77796	
35.82908	91.21998	
35.86993	91.42621	
35.93824	91.26543	
35.97773	91.08957	
36.04736	90.88266	
36.08827	91.05251	
36.15659	91.25883	
36.19509	90.61136	
36.26439	91.52125	
36.30356	91.47655	
36.37339	91.17513	
36.41748	91.23215	
36.48686	90.76833	
36.52642	90.94698	
36.59601	91.06526	
36.63645	90.73813	
36.70415	91.14185	
36.74439	90.90302	
36.81493	90.87862	
36.85522	91.08424	
36.92332	90.88586	
36.9635	91.10744	
37.03344	91.15593	
37.07454	91.28667	
37.14331	90.93459	
37.18304	91.16171	
37.2522	90.83188	
37.29242	90.95996	
37.36232	90.78056	
37.40588	91.05865	
37.47365	90.72908	
37.51281	90.70751	
37.58812	90.29657	
37.62901	90.34742	
37.69719	90.5381	
37.7374	90.78236	
37.80421	90.94941	
37.84567	91.10078	
37.92009	90.93212	
37.96043	91.15845	
38.03018	90.91709	
38.06942	90.55431	
38.13753	91.13783	
38.17724	90.93407	
38.24853	91.08369	
38.28879	91.16951	
38.35704	90.22166	
38.39789	90.45603	
38.46729	90.64778	
38.50703	90.3733	
38.57515	90.50509	
38.61456	90.28902	
38.68602	90.37923	
38.72588	90.52036	
38.79429	90.3714	
38.83492	90.85683	
38.90567	90.66015	
38.9448	90.85365	
39.01355	90.63519	
39.0535	91.13544	
39.12294	90.40133	
39.16271	90.20275	
39.23156	90.65983	
39.27303	90.64188	
39.34124	90.94762	
39.3806	90.18513	
39.45189	90.51367	
39.49107	90.58459	
39.56046	90.21076	
39.6012	90.33369	
39.67147	91.22148	
39.71096	90.91065	
39.77975	91.11761	
39.81997	91.04543	
39.891	90.80429	
39.92968	90.95671	
39.99808	90.72224	
40.04173	90.70918	
40.11308	91.10669	
40.15229	90.88041	
40.22376	90.90253	
40.26366	90.96136	
40.33396	90.94746	
40.37757	91.16736	
40.44749	90.68246	
40.48722	90.70535	
40.5603	90.74235	
40.60082	90.48524	
40.67064	90.16285	
40.71305	90.50813	
40.78298	90.20872	
40.82303	90.68322	
40.89204	90.54829	
40.93188	90.44727	
41.00227	90.79938	
41.0453	90.47536	
41.11625	90.67441	
41.1557	90.59007	
41.22321	90.85638	
41.26294	90.99133	
41.33346	90.97141	
41.37389	90.8671	
41.44334	90.74973	
41.48289	90.24158	
41.55255	90.48529	
41.5956	90.01662	
41.66544	90.21329	
41.70695	90.17326	
41.77489	90.11549	
41.81527	90.49518	
41.88412	90.4695	
41.92286	90.20438	
41.99435	90.76553	
42.03481	90.32607	
42.10365	90.45753	
42.1446	90.59959	
42.21363	90.14185	
42.25443	90.42052	
42.32229	90.19993	
42.36128	90.21092	
42.42961	90.3707	
42.46962	90.08863	
42.53963	90.07435	
42.58067	89.98954	
42.6514	90.25999	
42.69071	89.8723	
42.75982	90.48696	
42.80043	89.89352	
42.86932	90.75753	
42.90926	90.26864	
42.97781	90.30815	
43.01855	90.78005	
43.08715	90.67684	
43.12734	90.61242	
43.19524	90.66857	
43.23675	90.43213	
43.30693	90.72757	
43.34783	90.6291	
43.41772	90.59225	
43.45603	90.95213	
43.52369	90.33866	
43.56439	90.37637	
43.63507	90.4286	
43.6753	90.39759	
43.74604	90.2212	
43.78545	90.34773	
43.85343	90.28884	
43.89419	90.47495	
43.96302	90.49029	
44.00535	90.46719	
44.07293	90.72352	
44.11211	90.75513	
44.18242	90.67535	
44.22179	90.7472	
44.29129	90.22448	
44.33229	90.7172	
44.40109	90.16061	
44.44141	90.50829	
44.51089	90.23438	
44.55024	89.97104	
44.61972	89.98096	
44.65984	90.08219	
44.7282	90.21954	
44.76825	90.35407	
44.83738	90.4289	
44.87875	90.67576	
44.94765	90.56785	
44.98756	90.74169	
45.05704	90.49551	
45.09633	89.96196	
45.16671	90.30154	
45.20597	90.16518	
45.27681	90.49477	
45.31866	90.32996	
45.38692	90.44915	
45.4273	90.84189	
45.49496	90.46913	
45.53558	90.05088	
45.60487	90.08615	
45.64439	89.31492	
45.71382	89.53557	
45.75421	89.75346	
45.82412	89.13258	
45.86418	89.94151	
45.93356	89.71774	
45.97316	90.07171	
46.04248	90.19987	
46.08253	90.25082	
46.15192	90.22201	
46.1916	90.55724	
46.26135	89.90897	
46.30016	89.6358	
46.36916	90.14796	
46.40919	89.75979	
46.47846	90.34073	
46.51843	90.37103	
46.58786	90.21191	
46.62865	90.19418	
46.7002	90.28425	
46.73978	89.79285	
46.8079	90.22067	
46.8484	90.1575	
46.91752	90.40771	
46.9581	90.35988	
47.02768	90.1133	
47.06697	90.4418	
47.13641	90.17152	
47.17716	90.41743	
47.24488	90.42605	
47.28614	90.56537	
47.35514	90.51598	
47.39552	90.59203	
47.46423	90.27516	
47.50457	90.5207	
47.57322	90.02741	
47.61395	90.18812	
47.68486	90.00896	
47.72463	89.75517	
47.79269	89.94621	
47.83445	89.81453	
47.90297	89.71576	
47.94365	89.72052	
48.01168	89.73352	
48.05179	90.16908	
48.12104	90.17019	
48.16172	90.73121	
48.23138	90.22211	
48.27117	90.66702	
48.34019	90.34523	
48.38036	90.37679	
48.44858	90.09483	
48.4883	89.93812	
48.55824	90.04561	
48.5992	90.34417	
48.6684	90.44344	
48.70865	90.35686	
48.77631	90.4437	
48.81635	89.96804	
48.88683	89.98597	
48.92677	89.89273	
48.99689	90.18943	
49.03683	89.99363	
49.10609	90.13598	
49.14652	90.13614	
49.21627	89.98782	
49.25632	89.83155	
49.32602	90.21495	
49.36649	90.08076	
49.43455	90.04259	
49.47503	89.89291	
49.54414	89.69715	
49.58366	89.55788	
49.65314	89.84966	
49.69477	90.44912	
49.76367	89.90299	
49.80417	89.70752	
49.87405	89.5192	
49.91343	89.68793	
49.98289	89.65031	
50.02313	89.40583	
50.09357	89.85355	
50.1329	90.02118	
50.20089	90.24132	
50.24135	89.69894	
50.31223	89.75706	
50.35219	89.89265	
50.42055	90.01679	
50.46033	90.295	
50.52992	90.427	
50.56965	90.45668	
50.64013	89.93534	
50.68115	89.91949	
50.74925	90.14273	
50.7891	90.00695	
50.86021	89.6752	
50.90043	90.11527	
50.96936	89.82353	
51.0088	89.89932	
51.0772	89.99521	
51.11881	89.88358	
51.18906	90.1765	
51.22879	90.25694	
51.29908	90.0179	
51.33866	90.48634	
51.40791	90.10065	
51.44805	90.3614	
51.51588	90.30714	
51.55467	90.52498	
51.62601	89.96853	
51.66661	89.94774	
51.73645	89.46413	
51.77635	89.69894	
51.8464	89.47926	
51.88714	89.74066	
51.95613	89.45251	
51.99426	89.7093	
52.06331	89.90671	
52.10385	89.76342	
52.17291	89.76983	
52.21306	89.65916	
52.28762	89.92413	
52.32776	90.11591	
52.39928	89.90495	
52.43906	90.0394	
52.50741	89.90143	
52.55149	89.86269	
52.624	89.99937	
52.66353	90.01956	
52.73211	90.06454	
52.77421	89.71216	
52.84372	89.6105	
52.88412	89.20114	
52.95446	89.68116	
52.99383	89.64208	
53.06436	89.4904	
53.1043	89.12711	
53.17665	89.07313	
53.21629	89.16694	
53.28951	89.44486	
53.33078	89.45779	
53.39927	89.74403	
53.43942	89.89422	
53.50934	89.59857	
53.54983	89.18759	
53.61967	89.46719	
53.65847	89.98074	
53.73154	89.88084	
53.77235	89.44441	
53.84631	89.77595	
53.88773	89.12842	
53.95487	89.39241	
53.99385	89.26342	
54.06516	89.40736	
54.10953	89.06525	
54.17904	89.67449	
54.222	89.62141	
54.29192	89.99428	
54.33365	90.121	
54.40119	89.77212	
54.44513	90.03951	
54.51424	89.68878	
54.55465	89.79619	
54.62378	89.90623	
54.66445	89.78983	
54.73392	89.90351	
54.77451	90.13756	
