T[°C]	330nm [counts / mm]	S.D.	First derivative	S.D. of first derivative
20.00045	4951.647		-67.27356	
20.05456	4947.734		-67.27158	
20.10866	4943.822		-67.26939	
20.16277	4939.911		-67.26698	
20.21688	4936.002		-67.26435	
20.27098	4932.096		-67.26148	
20.32509	4928.191		-67.25836	
20.3792	4924.29		-67.255	
20.4333	4920.394		-67.25136	
20.48741	4916.502		-67.24744	
20.54152	4912.619		-67.24323	
20.59562	4908.744		-67.23873	
20.64973	4904.879		-67.23392	
20.70384	4901.025		-67.22878	
20.75795	4897.183		-67.22331	
20.81205	4893.351		-67.21751	
20.86616	4889.526		-67.21134	
20.92027	4885.704		-67.20483	
20.97437	4882.048		-67.19793	
21.02848	4878.423		-67.19066	
21.08259	4874.825		-67.183	
21.13669	4871.246		-67.17494	
21.1908	4867.679		-67.16647	
21.24491	4864.122		-67.1576	
21.29901	4860.568		-67.14832	
21.35312	4857.012		-67.13862	
21.40723	4853.463		-67.1285	
21.46133	4849.928		-67.11797	
21.51544	4846.425		-67.10702	
21.56955	4842.958		-67.09566	
21.62365	4839.515		-67.08389	
21.67776	4836.08		-67.07173	
21.73187	4832.629		-67.0592	
21.78597	4829.133		-67.04633	
21.84008	4825.57		-67.03314	
21.89419	4821.942		-67.01968	
21.9483	4818.256		-67.00602	
22.0024	4814.524		-66.99222	
22.05651	4810.756		-66.97837	
22.11061	4806.959		-66.96456	
22.16472	4803.133		-66.95092	
22.21883	4799.277		-66.93756	
22.27294	4795.398		-66.92461	
22.32704	4791.506		-66.91218	
22.38115	4787.619		-66.90038	
22.43526	4783.757		-66.88926	
22.48936	4779.932		-66.87882	
22.54347	4776.152		-66.86897	
22.59758	4772.417		-66.85956	
22.65168	4768.719		-66.84639	
22.70579	4765.056		-66.83393	
22.7599	4761.428		-66.82194	
22.814	4757.831		-66.81013	
22.86811	4754.25		-66.79816	
22.92222	4750.668		-66.78568	
22.97632	4747.082		-66.77225	
23.03043	4743.493		-66.75744	
23.08454	4739.907		-66.74086	
23.13865	4736.336		-66.72213	
23.19275	4732.789		-66.70094	
23.24686	4729.27		-66.67698	
23.30096	4725.78		-66.65001	
23.35507	4722.324		-66.6198	
23.40918	4718.891		-66.58619	
23.46329	4715.475		-66.54907	
23.51739	4712.067		-66.50844	
23.5715	4708.651		-66.46434	
23.62561	4705.21		-66.41694	
23.67971	4701.734		-66.3665	
23.73382	4698.217		-66.31339	
23.78793	4694.665		-66.25805	
23.84203	4691.092		-66.20096	
23.89614	4687.511		-66.14264	
23.95025	4683.93		-66.08365	
24.00435	4680.351		-66.02461	
24.05846	4676.773		-65.96614	
24.11257	4673.195		-65.90886	
24.16667	4669.617		-65.85339	
24.22078	4666.034		-65.80025	
24.27489	4662.432		-65.74998	
24.32899	4658.8		-65.70298	
24.3831	4655.139		-65.65964	
24.43721	4651.451		-65.62029	
24.49131	4647.744		-65.58524	
24.54542	4644.026		-65.55472	
24.59953	4640.306		-65.52887	
24.65364	4636.599		-65.50773	
24.70774	4632.919		-65.49126	
24.76185	4629.271		-65.47935	
24.81596	4625.656		-65.47184	
24.87006	4622.073		-65.46846	
24.92417	4618.52		-65.46889	
24.97828	4614.996		-65.47272	
25.03238	4611.495		-65.47952	
25.08649	4608.014		-65.48877	
25.1406	4604.55		-65.49995	
25.1947	4601.093		-65.51257	
25.24881	4597.627		-65.5261	
25.30292	4594.141		-65.54008	
25.35702	4590.635		-65.55405	
25.41113	4587.126		-65.56757	
25.46524	4583.643		-65.5802	
25.51934	4580.217		-65.59159	
25.57345	4576.862		-65.60142	
25.62756	4573.571		-65.60941	
25.68166	4570.315		-65.61533	
25.73577	4567.059		-65.61894	
25.78988	4563.772		-65.62006	
25.84398	4560.429		-65.61851	
25.89809	4557.016		-65.61416	
25.9522	4553.534		-65.60696	
26.00631	4549.991		-65.59687	
26.06041	4546.401		-65.58389	
26.11452	4542.775		-65.56802	
26.16862	4539.126		-65.54919	
26.22273	4535.461		-65.52733	
26.27684	4531.783		-65.50237	
26.33095	4528.1		-65.47425	
26.38505	4524.422		-65.44299	
26.43916	4520.753		-65.40868	
26.49327	4517.092		-65.37141	
26.54737	4513.441		-65.33136	
26.60148	4509.804		-65.28868	
26.65559	4506.181		-65.24353	
26.70969	4502.577		-65.19604	
26.7638	4498.993		-65.14632	
26.81791	4495.43		-65.09454	
26.87201	4491.885		-65.04089	
26.92612	4488.348		-64.98561	
26.98023	4484.802		-64.92903	
27.03433	4481.23		-64.87153	
27.08844	4477.628		-64.81344	
27.14255	4474.008		-64.75514	
27.19666	4470.389		-64.69696	
27.25076	4466.787		-64.6392	
27.30487	4463.202		-64.5821	
27.35897	4459.625		-64.52579	
27.41308	4456.046		-64.47038	
27.46719	4452.461		-64.41586	
27.5213	4448.872		-64.36215	
27.5754	4445.278		-64.30917	
27.62951	4441.685		-64.25676	
27.68362	4438.095		-64.20479	
27.73772	4434.51		-64.15309	
27.79183	4430.926		-64.10151	
27.84594	4427.341		-64.04991	
27.90004	4423.753		-63.99818	
27.95415	4420.164		-63.94627	
28.00826	4416.584		-63.89413	
28.06236	4413.027		-63.84181	
28.11647	4409.51		-63.78931	
28.17058	4406.046		-63.73667	
28.22468	4402.642		-63.68388	
28.27879	4399.307		-63.63095	
28.3329	4396.051		-63.57788	
28.387	4392.872		-63.52466	
28.44111	4389.757		-63.47125	
28.49522	4386.694		-63.41759	
28.54932	4383.66		-63.36359	
28.60343	4380.625		-63.30914	
28.65754	4377.563		-63.25409	
28.71165	4374.461		-63.19827	
28.76575	4371.313		-63.14156	
28.81986	4368.123		-63.08385	
28.87397	4364.905		-63.02518	
28.92807	4361.667		-62.96567	
28.98218	4358.41		-62.90556	
29.03629	4355.13		-62.84518	
29.09039	4351.823		-62.78487	
29.1445	4348.485		-62.72508	
29.19861	4345.116		-62.66626	
29.25271	4341.719		-62.60884	
29.30682	4338.296		-62.55324	
29.36093	4334.84		-62.49984	
29.41503	4331.34		-62.44889	
29.46914	4327.792		-62.40059	
29.52325	4324.2		-62.35498	
29.57735	4320.572		-62.31202	
29.63146	4316.921		-62.27157	
29.68557	4313.262		-62.23348	
29.73967	4309.607		-62.19751	
29.79378	4305.97		-62.16341	
29.84789	4302.369		-62.13094	
29.90199	4298.819		-62.09988	
29.9561	4295.329		-62.07006	
30.01021	4291.906		-62.04139	
30.06432	4288.547		-62.01375	
30.11842	4285.239		-61.98704	
30.17253	4281.957		-61.96111	
30.22663	4278.679		-61.93579	
30.28074	4275.386		-61.91084	
30.33485	4272.07		-61.88602	
30.38896	4268.722		-61.86105	
30.44306	4265.344		-61.83562	
30.49717	4261.942		-61.8094	
30.55128	4258.524		-61.78201	
30.60538	4255.098		-61.75311	
30.65949	4251.679		-61.72233	
30.7136	4248.278		-61.68932	
30.7677	4244.9		-61.65376	
30.82181	4241.553		-61.61539	
30.87592	4238.245		-61.57403	
30.93002	4234.975		-61.52957	
30.98413	4231.735		-61.48197	
31.03824	4228.514		-61.43126	
31.09234	4225.302		-61.37759	
31.14645	4222.08		-61.32119	
