Project Name,ECD 1_2:Concentration,ECD 2_5:Concentration,ECD 5_10:Concentration,ECD 10_25:Concentration,ECD 25_70:Concentration,ECD ge70:Concentration,MFD ge70:Concentration,MFD ge125:Concentration
2023_07_06_Bot_ETH_55-Run028,9679,1351,146,36,0.0,0.0,0.0,0.0
2023_07_06_Bot_ETH_55-Run039,8087,1058,175,34,0.0,0.0,0.0,0.0
