Project Name,ECD 1_2:Concentration,ECD 2_5:Concentration,ECD 5_10:Concentration,ECD 10_25:Concentration,ECD 25_70:Concentration,ECD ge70:Concentration,MFD ge70:Concentration,MFD ge125:Concentration
2023_05_31_Bot_03-Run005,33546,24682,2003,218,49,0,11.2,6.7
2023_05_31_Bot_03-Run017,47838,51717,6824,404,40,0,2.3,0
