Project Name,ECD 1_2:Concentration,ECD 2_5:Concentration,ECD 5_10:Concentration,ECD 10_25:Concentration,ECD 25_70:Concentration,ECD ge70:Concentration,MFD ge70:Concentration,MFD ge125:Concentration
2023_07_04_Bot_ETH_10-Run012,2176,749,70,9.0,0.0,0.0,0.0,0.0
2023_07_04_Bot_ETH_10-Run024,1898,582,45,6.8,0.0,0.0,0.0,0.0
