Project Name,ECD 1_2:Concentration,ECD 2_5:Concentration,ECD 5_10:Concentration,ECD 10_25:Concentration,ECD 25_70:Concentration,ECD ge70:Concentration,MFD ge70:Concentration,MFD ge125:Concentration
2023_07_05_Bot_ETH_30-Run012,3264,5691,23,4.5,0.0,0.0,0.0,0.0
2023_07_05_Bot_ETH_30-Run024,3600,1506,29,4.5,2.3,0.0,0.0,0.0
