Project Name,ECD 1_2:Concentration,ECD 2_5:Concentration,ECD 5_10:Concentration,ECD 10_25:Concentration,ECD 25_70:Concentration,ECD ge70:Concentration,MFD ge70:Concentration,MFD ge125:Concentration
2023_07_05_Bot_ETH_32-Run026,103365,3185,25,4.5,2.3,0.0,2.3,2.3
2023_07_05_Bot_ETH_32-Run037,76635,2924,27,2.3,0.0,0.0,0.0,0.0
