Project Name,ECD 1_2:Concentration,ECD 2_5:Concentration,ECD 5_10:Concentration,ECD 10_25:Concentration,ECD 25_70:Concentration,ECD ge70:Concentration,MFD ge70:Concentration,MFD ge125:Concentration
2023_07_06_Bot_ETH_77-Run029,2440,2070,61,31,2.3,0.0,2.3,0.0
2023_07_06_Bot_ETH_77-Run040,2977,2002,67,27,2.3,0.0,0.0,0.0
