Project Name,ECD 1_2:Concentration,ECD 2_5:Concentration,ECD 5_10:Concentration,ECD 10_25:Concentration,ECD 25_70:Concentration,ECD ge70:Concentration,MFD ge70:Concentration,MFD ge125:Concentration
2023_07_04_Bot_ETH_18-Run032,2387,2484,558,18,0.0,0.0,0.0,0.0
2023_07_04_Bot_ETH_18-Run042,2470,2602,404,22,0.0,0.0,0.0,0.0
