Project Name,ECD 1_2:Concentration,ECD 2_5:Concentration,ECD 5_10:Concentration,ECD 10_25:Concentration,ECD 25_70:Concentration,ECD ge70:Concentration,MFD ge70:Concentration,MFD ge125:Concentration
2023_07_04_Bot_ETH_07-Run009,5840,2220,276,36,0.0,2.3,2.3,2.3
2023_07_04_Bot_ETH_07-Run021,5655,1997,252,25,0.0,0.0,2.3,0.0
