Project Name,ECD 1_2:Concentration,ECD 2_5:Concentration,ECD 5_10:Concentration,ECD 10_25:Concentration,ECD 25_70:Concentration,ECD ge70:Concentration,MFD ge70:Concentration,MFD ge125:Concentration
2023_05_31_Bot_07-Run009,26756,31500,4099,184,63,11,11,11
2023_05_31_Bot_07-Run021,40237,60181,6488,343,50,0,2.3,0
