Project Name,ECD 1_2:Concentration,ECD 2_5:Concentration,ECD 5_10:Concentration,ECD 10_25:Concentration,ECD 25_70:Concentration,ECD ge70:Concentration,MFD ge70:Concentration,MFD ge125:Concentration
2023_07_06_Bot_ETH_82-Run034,4950,2652,121,4.5,2.3,0.0,0.0,0.0
2023_07_06_Bot_ETH_82-Run045,4763,2657,110,11,0.0,0.0,0.0,0.0
