Project Name,ECD 1_2:Concentration,ECD 2_5:Concentration,ECD 5_10:Concentration,ECD 10_25:Concentration,ECD 25_70:Concentration,ECD ge70:Concentration,MFD ge70:Concentration,MFD ge125:Concentration
2023_07_07_Bot_ETH_89-Run008,8730,5877,164,18,0.0,0.0,0.0,0.0
2023_07_07_Bot_ETH_89-Run020,8333,4666,124,20,2.3,2.3,2.3,2.3
