Project Name,ECD 1_2:Concentration,ECD 2_5:Concentration,ECD 5_10:Concentration,ECD 10_25:Concentration,ECD 25_70:Concentration,ECD ge70:Concentration,MFD ge70:Concentration,MFD ge125:Concentration
2023_07_05_Bot_ETH_23-Run005,4672,1180,153,31,4.5,0.0,4.5,2.3
2023_07_05_Bot_ETH_23-Run017,4439,1186,128,14,6.8,0.0,4.5,0.0
