Project Name,ECD 1_2:Concentration,ECD 2_5:Concentration,ECD 5_10:Concentration,ECD 10_25:Concentration,ECD 25_70:Concentration,ECD ge70:Concentration,MFD ge70:Concentration,MFD ge125:Concentration
2023_07_04_Bot_ETH_11-Run025,15193,8696,146,6.7,0.0,0.0,0.0,0.0
2023_07_04_Bot_ETH_11-Run035,14986,8125,79,0.0,0.0,0.0,0.0,0.0
