Project Name,ECD 1_2:Concentration,ECD 2_5:Concentration,ECD 5_10:Concentration,ECD 10_25:Concentration,ECD 25_70:Concentration,ECD ge70:Concentration,MFD ge70:Concentration,MFD ge125:Concentration
2023_07_04_Bot_ETH_17-Run031,5601,5318,481,16,2.3,0.0,0.0,0.0
2023_07_04_Bot_ETH_17-Run041,5440,4434,416,13,0.0,0.0,0.0,0.0
