Project Name,ECD 1_2:Concentration,ECD 2_5:Concentration,ECD 5_10:Concentration,ECD 10_25:Concentration,ECD 25_70:Concentration,ECD ge70:Concentration,MFD ge70:Concentration,MFD ge125:Concentration
2023_07_05_Bot_ETH_35-Run029,93849,25596,1963,54,2.3,2.3,2.3,2.3
2023_07_05_Bot_ETH_35-Run040,96432,20302,1255,162,22,0.0,4.5,2.3
