Project Name,ECD 1_2:Concentration,ECD 2_5:Concentration,ECD 5_10:Concentration,ECD 10_25:Concentration,ECD 25_70:Concentration,ECD ge70:Concentration,MFD ge70:Concentration,MFD ge125:Concentration
2023_07_06_Bot_ETH_57-Run030,10135,1359,67,0.0,2.3,0.0,0.0,0.0
2023_07_06_Bot_ETH_57-Run041,10510,1045,22,0.0,0.0,0.0,0.0,0.0
