Project Name,ECD 1_2:Concentration,ECD 2_5:Concentration,ECD 5_10:Concentration,ECD 10_25:Concentration,ECD 25_70:Concentration,ECD ge70:Concentration,MFD ge70:Concentration,MFD ge125:Concentration
2023_07_06_Bot_ETH_72-Run012,417,199,43,14,6.8,0.0,4.5,0.0
2023_07_06_Bot_ETH_72-Run024,418,177,25,9.0,0.0,0.0,0.0,0.0
