Project Name,ECD 1_2:Concentration,ECD 2_5:Concentration,ECD 5_10:Concentration,ECD 10_25:Concentration,ECD 25_70:Concentration,ECD ge70:Concentration,MFD ge70:Concentration,MFD ge125:Concentration
2023_07_04_Bot_ETH_02-Run004,4449,3411,31,9.0,0.0,0.0,0.0,0.0
2023_07_04_Bot_ETH_02-Run016,4159,2816,18,11,0.0,0.0,0.0,0.0
